Utility Characteristics,,,,,,Demand,,Energy Sources (Megawatthours),,,,,,,,,,Disposition,,,,,,Electric Revenues,,,,,,,
,,,,,,(Megawatts),,,,Power Exchanged,,,Wheeled Power,,,,,(Megawatthours),,,,,,(Thousands Dollars),,,,,,,
Data Year,Utility Number,Utility Name,State,Ownership Type,NERC Region,Summer Peak Demand,Winter Peak Demand,Net Generation,Wholesale Power Purchases,Exchange Energy Received,Exchange Energy Delivered,Net Power Exchanged,Wheeled Power Received,Wheeled Power Delivered,Net Wheeled Power,Transmission by Other Losses,Total Sources,Retail Sales,Sales for Resale,Furnished without Charge,Consumed by Respondent without Charge,Total Energy Losses,Total Disposition,From Retail Sales,From Delivery Customers,From Sales for Resale,From Credits or Adjustments,From Transmission,From Other,Total,"Data Type
O = Observed
I = Imputed"
2017,1366,City of Bay City - (MI),MI,Municipal,RFC,66.8,48.3,"1,982","332,176",.,.,0,.,.,0,.,"334,158","307,941",.,.,.,"26,217","334,158","38,275.00",.,.,.,.,290,"38,565.00",O
2017,1367,"Bayfield Electric Coop, Inc",WI,Cooperative,MRO,17,20,.,"84,895",.,.,0,.,.,0,.,"84,895","77,625",.,.,.,"7,270","84,895","13,367.00",0,0,0,0,0,"13,367.00",O
2017,1417,"Beartooth Electric Coop, Inc",MT,Cooperative,WECC,14.9,17.6,.,"73,436",.,.,0,.,.,0,.,"73,436","66,719",.,.,.,"6,717","73,436","8,662.70",.,.,.,.,39.5,"8,702.20",O
2017,1427,City of Beatrice - (NE),NE,Municipal,SPP,39.4,38.8,.,"183,763",.,.,0,"5,055","5,055",0,.,"183,763","178,043",.,"1,442",.,"4,278","183,763","15,856.00",.,.,.,144.4,.,"16,000.40",O
2017,1456,Town of Bedford - (VA),VA,Municipal,RFC,35.6,51.3,"9,209","199,954",.,.,0,.,.,0,.,"209,163","203,552",.,.,.,"5,611","209,163","20,505.50",.,.,.,.,.,"20,505.50",O
2017,1458,"Beauregard Electric Coop, Inc",LA,Cooperative,SERC,222,224,.,"1,102,226",.,.,0,.,.,0,.,"1,102,226","1,055,813",.,.,"1,219","45,194","1,102,226","93,573.00",.,.,.,.,.,"93,573.00",O
2017,1523,Town of Belmont - (MA),MA,Municipal,NPCC,33.9,23.6,.,"124,281",.,.,0,.,.,0,.,"124,281","122,072",.,.,488,"1,721","124,281","24,415.90",.,.,.,.,151.6,"24,567.50",O
2017,1525,City of Beloit - (KS),KS,Municipal,SPP,12.9,7.6,151,"47,825",.,.,0,.,.,0,.,"47,976","41,992",.,560,.,"5,424","47,976","4,828.00",.,.,.,.,526,"5,354.00",O
2017,1529,"Beltrami Electric Coop, Inc",MN,Cooperative,MRO,66.8,114.6,0,"496,513",.,.,0,.,.,0,.,"496,513","363,492","119,265",0,"1,623","12,133","496,513","44,025.00",0,"7,662.00",.,.,758,"52,445.00",O
2017,1566,City of Bennettsville - (SC),SC,Municipal,SERC,20.5,18.8,.,"92,354",.,.,0,.,.,0,.,"92,354","78,248",.,.,"6,091","8,015","92,354","8,920.00",.,.,.,.,.,"8,920.00",O
2017,1572,Badger Power Marketing Authority,WI,Wholesale Power Marketer,RFC,66.7,60.5,.,"393,391",.,.,0,.,.,0,.,"393,391",.,"393,260",.,.,131,"393,391",.,.,"28,290.00",.,.,.,"28,290.00",O
2017,1573,City of Benson - (MN),MN,Municipal,MRO,7.6,6.3,44,"35,586",.,.,0,.,.,0,-270,"35,360","33,217",44,.,.,"2,099","35,360","2,923.30",.,0.6,.,80.6,942.2,"3,946.70",O
2017,1578,Benton County,TN,Municipal,SERC,45.8,42.2,0,"200,248",0,.,0,0,0,0,0,"200,248","189,242",0,0,470,"10,536","200,248","23,359.00",.,0,0,0,632.7,"23,991.70",O
2017,1579,PUD No 1 of Benton County,WA,Political Subdivision,WECC,426,371,.,"2,486,361",.,.,0,.,.,0,"-26,100","2,460,261","1,785,098","609,721",.,"3,001","62,441","2,460,261","125,489.00",.,"14,543.00",.,"1,285.00","9,960.00","151,277.00",O
2017,1581,City of Benton - (AR),AR,Municipal,SERC,72.4,43,.,"280,708",.,.,0,.,.,0,.,"280,708","249,400",.,"14,145",.,"17,163","280,708","21,769.30",.,.,.,.,241.3,"22,010.60",O
2017,1582,City of Benton - (KY),KY,Municipal,SERC,17.4,11,0,"72,206",0,.,0,0,0,0,0,"72,206","67,399",0,0,59,"4,748","72,206","7,422.00",.,0,0,0,101.7,"7,523.70",O
2017,1586,City of Bentonville - (AR),AR,Municipal,SPP,152,108,.,"675,914",.,.,0,.,.,0,.,"675,914","649,067",.,.,.,"26,847","675,914","61,780.00",.,.,0.4,.,605,"62,385.40",O
2017,1591,"Big Country Electric Coop, Inc",TX,Cooperative,TRE,62,62,.,"258,190",.,.,0,.,.,0,.,"258,190","237,411",.,.,.,"20,779","258,190","26,798.00",.,.,.,.,.,"26,798.00",O
2017,1601,City of Beresford,SD,Municipal,MRO,6.5,5.5,.,"29,962",.,.,0,.,.,0,.,"29,962","28,839",.,.,.,"1,123","29,962","3,440.00",.,.,.,.,.,"3,440.00",O
2017,1611,"Linde Energy Services, Inc.",NJ,Retail Power Marketer,RFC,200,200,.,"1,477,012",.,.,0,.,.,0,.,"1,477,012","1,446,025",.,.,.,"30,987","1,477,012","67,771.00",.,.,.,.,.,"67,771.00",O
2017,1613,Berkeley Electric Coop Inc,SC,Cooperative,SERC,529,546.8,.,"2,655,117",.,.,0,.,.,0,.,"2,655,117","2,584,555",.,.,"3,166","67,396","2,655,117","277,408.00",.,.,.,"2,079.40",.,"279,487.40",O
2017,1625,Benton Rural Electric Assn,WA,Cooperative,WECC,117,116.7,.,"575,649",.,.,0,.,.,0,.,"575,649","548,599",.,.,82,"26,968","575,649","40,465.00",.,.,.,.,"1,055.00","41,520.00",O
2017,1640,City of Bessemer Utilities,AL,Municipal,SERC,66.2,51,0,"309,708",0,.,0,0,0,0,0,"309,708","286,940",0,0,385,"22,383","309,708","31,284.00",.,0,0,0,856.2,"32,140.20",O
2017,1675,Big Horn Rural Electric Co,WY,Cooperative,WECC,24.8,23.9,.,"136,349",.,.,0,.,.,0,.,"136,349","130,689",.,.,.,"5,660","136,349","15,177.00",.,.,.,.,328,"15,505.00",O
2017,1683,"Big Horn County Elec Coop, Inc",MT,Cooperative,WECC,17,19.1,.,"69,808",.,.,0,.,.,0,.,"69,808","64,853",.,.,336,"4,619","69,808","7,586.10",.,.,.,.,98.6,"7,684.70",O
2017,1692,Big Rivers Electric Corp,KY,Cooperative,SERC,"1,353.00","1,290.00","5,034,777","2,411,882","3,681,573","3,480,421","201,152","15,043","15,043",0,.,"7,647,811",.,"7,421,287",.,.,"226,524","7,647,811",.,.,"394,423.90",.,"12,740.30",64.7,"407,228.90",O
2017,1708,Big Sandy Rural Elec Coop Corp,KY,Cooperative,RFC,43.3,58.7,.,"202,641",.,.,0,.,.,0,.,"202,641","191,158",.,.,.,"11,483","202,641","22,147.00",.,.,.,.,764,"22,911.00",O
2017,1723,"Big Bend Electric Coop, Inc",WA,Cooperative,WECC,150.4,67.2,0,"558,606",0,0,0,0,0,0,0,"558,606","529,634",0,0,596,"28,376","558,606","33,846.00",0,0,0,0,357,"34,203.00",O
2017,1736,Blachly-Lane County Coop El Assn,OR,Cooperative,WECC,29.5,40.9,.,"180,578",.,.,0,.,.,0,.,"180,578","173,492",.,.,280,"6,806","180,578","13,721.00",.,.,.,.,7,"13,728.00",O
2017,1738,Bonneville Power Administration,OR,Federal,WECC,"8,226.00","10,943.00","89,094,156","4,314,511",.,.,0,"84,098,814","84,098,814",0,.,"93,408,667","4,534,358","87,984,007",.,"890,302",.,"93,408,667","58,916.40","1,665.00","2,601,440.00",.,"924,503.00",.,"3,586,524.40",O
2017,1763,"Black River Electric Coop, Inc - (SC)",SC,Cooperative,SERC,157.9,198.2,.,"700,405",.,.,0,.,.,0,.,"700,405","669,774",.,.,352,"30,279","700,405","75,374.10",.,.,.,.,"1,279.30","76,653.40",O
2017,1764,Black Diamond Power Co,WV,Investor Owned,RFC,10.2,13.2,.,"54,392",.,.,0,.,.,0,.,"54,392","49,598",.,.,.,"4,794","54,392","6,047.00",.,.,.,.,.,"6,047.00",O
2017,1769,"Black Hills Electric Coop, Inc",SD,Cooperative,WECC,27.3,41.8,0,"153,290",0,0,0,0,0,0,0,"153,290","141,883",823,.,669,"9,915","153,290","20,197.50",.,61.1,.,.,86.6,"20,345.20",O
2017,1775,Black River Electric Coop - (MO),MO,Cooperative,SERC,94.6,113.8,.,"463,132",.,.,0,.,.,0,.,"463,132","445,094",.,.,"1,139","16,899","463,132","43,855.00",.,.,.,.,763,"44,618.00",O
2017,1776,City of Black River Falls,WI,Municipal,MISO,11.3,10.2,"6,352","53,827",0,0,.,0,0,.,0,"60,179","56,736",0,0,235,"3,208","60,179","6,805.00",.,.,.,.,54.1,"6,859.10",O
2017,1780,Black Warrior Elec Member Corp,AL,Cooperative,SERC,92.9,121.9,.,"390,520",.,.,0,.,.,0,.,"390,520","367,409",.,.,.,"23,111","390,520","40,278.30",.,.,.,.,.,"40,278.30",O
2017,1818,City of Blaine - (WA),WA,Municipal,,11.2,15.8,.,"83,250",.,.,0,.,.,0,.,"83,250","78,433",.,.,.,"4,817","83,250","6,121.00",.,.,.,.,328,"6,449.00",O
2017,1857,Block Island Power Co,RI,Investor Owned,NPCC,4.2,1.7,"2,970","10,734",.,.,0,.,.,0,.,"13,704","11,885",0,0,0,"1,819","13,704","4,784.20",.,.,.,.,.,"4,784.20",O
2017,1869,City of Bloomfield - (IA),IA,Municipal,SERC,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,O
2017,1883,Blue Earth Light & Water,MN,Municipal,MRO,11.9,8.3,51,"55,091",.,.,0,.,.,0,.,"55,142","53,400",.,556,.,"1,186","55,142","5,411.00",.,.,.,218,44,"5,673.00",O
2017,1884,BENCO Electric Cooperative,MN,Cooperative,MRO,83.4,67.7,.,"410,052",.,.,0,.,.,0,.,"410,052","393,014",.,.,.,"17,038","410,052","45,194.50",.,.,.,.,.,"45,194.50",O
2017,1886,Blue Grass Energy Coop Corp,KY,Cooperative,RFC,260,334,.,"1,337,803",.,.,0,.,.,0,.,"1,337,803","1,274,926",.,"1,253",.,"61,624","1,337,803","118,843.00",.,.,.,.,"2,689.00","121,532.00",O
2017,1889,Blue Ridge Elec Member Corp - (NC),NC,Cooperative,SERC,216,332,.,"1,321,977",.,.,0,.,.,0,.,"1,321,977","1,047,118","209,353","2,576","62,930",.,"1,321,977","122,342.00",.,"13,094.00",.,.,"3,327.00","138,763.00",O
2017,1890,Blue Ridge Electric Coop Inc - (SC),SC,Cooperative,SERC,259,281,.,"1,077,668",.,.,0,.,.,0,.,"1,077,668","1,016,349",.,.,.,"61,319","1,077,668","145,809.70",.,.,.,.,"1,934.20","147,743.90",O
2017,1891,Blue Ridge Mountain EMC - (GA),GA,Cooperative,SERC,141.9,197.5,0,"676,940",0,.,0,0,0,0,0,"676,940","620,906",0,0,"2,385","53,649","676,940","82,405.00",.,0,0,0,"1,707.20","58,030.80",O
2017,1892,"Bluebonnet Electric Coop, Inc",TX,Cooperative,TRE,458.4,522.7,.,"2,162,307",.,.,0,.,.,0,.,"2,162,307","2,023,673",.,.,"3,375","135,259","2,162,307","203,325.00",.,.,.,"2,073.10","3,497.10","208,895.20",O
2017,1896,City of Bluffton - (IN),IN,Municipal,RFC,47.9,44.4,.,"279,779",.,.,0,.,.,0,.,"279,779","273,123",.,.,.,"6,656","279,779","22,275.00",.,.,.,.,.,"22,275.00",O
2017,1898,"Bon Homme Yankton El Assn, Inc",SD,Cooperative,MRO,24.2,23.4,.,"91,643",.,.,0,.,.,0,.,"91,643","87,618",.,.,262,"3,763","91,643","9,711.90",.,.,.,.,70.2,"9,782.10",O
2017,1913,City of Boerne,TX,Municipal,TRE,33.1,36.8,.,"149,852",.,.,0,.,.,0,.,"149,852","132,474",.,"6,751",.,"10,627","149,852","15,678.00",.,.,.,.,.,"15,678.00",O
2017,1936,Bolivar Energy Authority,TN,Municipal,SERC,52.5,50.4,0,"230,243",0,.,0,0,0,0,0,"230,243","215,820",0,0,0,"14,423","230,243","26,511.00",.,0,0,0,431,"26,942.00",O
2017,1997,City of Boscobel - (WI),WI,Municipal,MISO,9.6,6.8,0,"45,644",0,0,.,0,0,.,0,"45,644","44,095",0,0,0,"1,549","45,644","4,209.00",.,.,.,.,40.6,"4,249.60",O
2017,2001,Boone Electric Coop,MO,Cooperative,SERC,139.5,125.1,.,"557,033",.,.,0,.,.,0,.,"557,033","529,808",.,.,"1,055","26,170","557,033","56,203.00",.,.,.,.,578,"56,781.00",O
2017,2008,City of Boulder City - (NV),NV,Municipal,WECC,50.9,22.8,.,"159,370",.,.,0,.,.,0,.,"159,370","153,373",.,185,59,"5,753","159,370","16,388.60",.,.,.,.,.,"16,388.60",O
2017,2010,City of Bountiful,UT,Municipal,WECC,79,47,"39,682","272,832",.,.,0,.,.,0,"-11,837","300,677","288,409",.,"1,319",647,"10,302","300,677","26,976.00",.,.,.,.,607,"27,583.00",O
2017,2049,"Bowie-Cass Electric Coop, Inc",TX,Cooperative,SPP,149.3,188.4,.,"636,352",.,.,0,.,.,0,.,"636,352","581,164",.,.,"8,687","46,501","636,352","71,272.40",.,.,.,72.7,"1,051.40","72,396.50",O
2017,2054,City of Bowling Green - (OH),OH,Municipal,RFC,99.6,77.4,.,"544,657",.,.,0,.,.,0,.,"544,657","527,310","5,466","2,525",.,"9,356","544,657","55,845.00",.,605,.,.,718,"57,168.00",O
2017,2056,City of Bowling Green - (KY),KY,Municipal,SERC,195.9,139.6,0,"906,744",0,.,0,0,0,0,0,"906,744","877,253",0,0,"1,335","28,156","906,744","82,848.00",.,0,0,0,"1,671.20","84,519.20",O
2017,2089,Bozrah Light & Power Company,CT,Municipal,NPCC,29.9,27.3,.,"212,709",.,.,0,.,.,0,.,"212,709","209,538",.,102,.,"3,069","212,709","16,089.00",.,.,.,.,43.1,"16,132.10",O
2017,2138,Brainerd Public Utilities,MN,Municipal,MRO,37.1,28.5,"19,401","165,645",.,.,0,.,.,0,.,"185,046","178,511",.,.,.,"6,535","185,046","19,412.00",.,.,.,.,396,"19,808.00",O
2017,2144,Town of Braintree - (MA),MA,Municipal,NPCC,78.7,67.4,"44,977","311,061","21,490",.,"21,490",.,.,0,.,"377,528","335,165","28,452","4,773","1,480","7,658","377,528","49,399.00",.,"12,226.00",85,.,736,"62,446.00",O
2017,2152,Powerex Corporation,CN,Wholesale Power Marketer,WECC,.,.,.,"17,314,170",.,.,0,.,.,0,.,"17,314,170",.,"16,651,880",.,"662,290",.,"17,314,170",.,.,"533,545.70",.,.,.,"533,545.70",O
2017,2172,Brazos Electric Power Coop Inc,TX,Cooperative,TRE,"3,473.00","3,348.00","3,738,078","12,710,522",.,.,0,.,.,0,.,"16,448,600",.,"15,985,666",.,.,"462,934","16,448,600",.,.,"712,889.00",.,"174,809.00","2,097.00","889,795.00",O
2017,2182,City of Breckenridge- (MN),MN,Municipal,MRO,7.5,8,.,"39,935",.,.,0,.,.,0,.,"39,935","36,659",.,711,.,"2,565","39,935","2,987.00",.,.,.,.,122,"3,109.00",O
2017,2192,Bremen Electric Light & Power Co,IN,Municipal,RFC,27.5,24.8,.,"168,603",.,.,0,.,.,0,.,"168,603","163,218",.,677,400,"4,308","168,603","12,925.10",.,.,.,.,28.4,"12,953.50",O
2017,2194,City of Brenham - (TX),TX,Municipal,TRE,60.1,43.6,.,"284,561",.,.,0,.,.,0,.,"284,561","270,776",.,.,.,"13,785","284,561","21,690.70",.,.,-59.5,.,506.1,"22,137.30",O
2017,2206,City of Brewster - (MN),MN,Municipal,MRO,1.2,1.1,.,"5,026",.,.,0,.,.,0,.,"5,026","4,503",.,.,.,523,"5,026",522.7,.,.,.,.,.,522.7,O
2017,2212,"Broad River Electric Coop, Inc",SC,Cooperative,SERC,99.2,103.2,0,"383,804",.,.,0,.,.,0,.,"383,804","362,826",.,.,.,"20,978","383,804","47,606.00",.,.,.,.,830.5,"48,436.50",O
2017,2215,"Bridger Valley Elec Assn, Inc",WY,Cooperative,WECC,24.5,26.4,.,"151,847",.,.,0,.,.,0,.,"151,847","143,274",.,672,.,"7,901","151,847","13,289.70",.,.,.,28.2,128.1,"13,446.00",O
2017,2220,Brigham City Corporation,UT,Municipal,WECC,37.7,27,"10,961","163,156",.,.,0,.,.,0,.,"174,117","159,167",.,"6,579",.,"8,371","174,117","14,419.00",.,.,.,.,.,"14,419.00",O
2017,2247,City of Bristol - (TN),TN,Municipal,SERC,159.4,216,0,"901,831",0,.,0,0,0,0,0,"901,831","853,068",0,0,"1,534","47,229","901,831","81,840.00",.,0,0,0,"6,947.70","88,787.70",O
2017,2248,Bristol Virginia Utilities,VA,Municipal,SERC,87,109.2,0,"503,114",0,.,0,0,0,0,0,"503,114","481,990",0,0,0,"21,124","503,114","49,447.00",.,0,0,0,"1,687.90","51,134.90",O
2017,2273,Brodhead Water & Lighting Comm,WI,Municipal,MISO,7.5,6.3,0,"35,308",0,0,.,0,0,.,0,"35,308","33,766",0,0,0,"1,542","35,308","3,826.20",.,.,.,.,43.6,"3,869.80",O
2017,2277,City of Broken Bow - (NE),NE,Municipal,MRO,18.3,19.2,62,"102,350",.,.,0,.,.,0,.,"102,412","97,863",.,.,"2,206","2,343","102,412","8,833.60",.,.,.,.,.,"8,833.60",O
2017,2285,City of Brookings - (SD),SD,Municipal,MRO,60.5,56.3,.,"325,443",.,.,0,.,.,0,.,"325,443","316,571",.,.,.,"8,872","325,443","27,752.00",.,.,.,.,751,"28,503.00",O
2017,2316,Brown County Rural Elec Assn,MN,Cooperative,MRO,22.6,18.1,.,"133,943",.,.,0,.,.,0,.,"133,943","129,324",.,237,.,"4,382","133,943","14,548.90",.,.,.,.,.,"14,548.90",O
2017,2354,Brown-Atchison E C A Inc,KS,Cooperative,SPP,12.2,8.8,.,"50,859",.,.,0,.,.,0,.,"50,859","47,130",.,.,.,"3,729","50,859","6,542.50",.,.,.,.,21.9,"6,564.40",O
2017,2394,Burke-Divide Electric Coop Inc,ND,Cooperative,MRO,27.8,40.2,.,"249,552",.,.,0,.,.,0,.,"249,552","235,970",.,.,904,"12,678","249,552","26,281.00",.,.,.,.,.,"26,281.00",O
2017,2409,Brownsville Public Utilities Board,TX,Municipal,TRE,284,232,"1,274,576","323,514",0,0,0,0,0,0,0,"1,598,090","1,271,903","138,749","39,609","32,377","115,452","1,598,090","121,431.00",0,"8,831.00",0,738,"43,582.00","174,582.00",O
2017,2411,City of Brownsville,TN,Municipal,SERC,40.8,32.2,0,"212,597",0,.,0,0,0,0,0,"212,597","206,973",0,0,73,"5,551","212,597","16,479.00",.,0,0,0,455,"16,934.00",O
2017,2439,City of Bryan - (OH),OH,Municipal,RFC,39.2,34.8,"13,918","198,886",.,.,0,98,98,0,"-2,033","210,771","177,461","17,084","6,464",.,"9,762","210,771","19,793.20",.,806.4,.,324,"2,662.50","23,586.10",O
2017,2442,City of Bryan - (TX),TX,Municipal,TRE,322,267,"101,191","2,074,674",.,.,0,.,.,0,.,"2,175,865","1,400,442","694,702",.,.,"80,721","2,175,865","133,945.00",0,"35,211.30",0,"28,572.00","9,322.10","207,050.40",O
2017,2481,Cargill Power Markets LLC,MN,Wholesale Power Marketer,MRO,.,.,.,"26,292,106",.,.,0,.,.,0,.,"26,292,106",.,"26,222,073",.,.,"70,033","26,292,106",0,.,"845,742.70",.,.,.,"845,742.70",O
2017,2485,City of Buffalo - (MN),MN,Municipal,MRO,27.8,18.4,.,"115,948",.,.,0,.,.,0,.,"115,948","109,253",.,.,.,"6,695","115,948","13,739.10",.,.,.,.,.,"13,739.10",O
2017,2487,City of Buford,GA,Municipal,SERC,42.2,38.7,.,"208,123",.,.,0,.,.,0,.,"208,123","200,420",.,"1,893",.,"5,810","208,123","20,505.00",.,.,.,.,.,"20,505.00",O
2017,2502,"Buckeye Rural Elec Coop, Inc",OH,Cooperative,RFC,54,64,.,"251,888",.,.,0,.,.,0,.,"251,888","234,739",.,716,.,"16,433","251,888","36,778.90",.,.,.,.,"1,497.30","38,276.20",O
2017,2507,City of Burbank Water and Power,CA,Municipal,WECC,277.5,190.8,"425,733","1,588,548",.,.,0,.,.,0,.,"2,014,281","1,079,709","831,339",.,.,"103,233","2,014,281","172,811.00",.,"23,512.00",.,701,"8,364.00","205,388.00",O
2017,2545,City of Burley - (ID),ID,Municipal,WECC,17.8,23.1,.,"121,785",.,.,0,.,.,0,.,"121,785","119,241",.,.,540,"2,004","121,785","8,103.90",.,.,.,.,.,"8,103.90",O
2017,2548,City of Burlington Electric - (VT),VT,Municipal,NPCC,60.8,49,"167,763","205,535","340,116","372,295","-32,179",.,.,0,"-2,343","338,776","331,960",.,.,955,"5,861","338,776","47,016.80",.,.,.,.,"12,107.90","59,124.70",O
2017,2551,City of Burlington - (KS),KS,Municipal,SPP,8.9,4.1,30,"33,641",.,.,0,.,.,0,.,"33,671","29,781",.,.,320,"3,570","33,671","3,606.70",.,.,.,.,.,"3,606.70",O
2017,2599,Burt County Public Power Dist,NE,Political Subdivision,MRO,22,20,.,"99,205",.,.,0,.,.,0,.,"99,205","86,138","4,373",.,.,"8,694","99,205","11,780.00",.,352,.,.,308,"12,440.00",O
2017,2641,"Butler Rural El Coop Assn, Inc - (KS)",KS,Cooperative,SPP,35.6,29.4,.,"130,128",.,.,0,.,.,0,.,"130,128","122,188",.,.,.,"7,940","130,128","17,350.00",.,.,.,.,.,"17,350.00",O
2017,2643,Butler Public Power District - (NE),NE,Political Subdivision,MRO,46.3,34.6,.,"200,735",.,.,0,.,.,0,.,"200,735","190,559",.,.,459,"9,717","200,735","19,310.00",.,.,.,.,74,"19,384.00",O
2017,2650,Borough of Butler - (NJ),NJ,Municipal,RFC,47.6,40.4,.,"164,663",.,.,0,.,.,0,.,"164,663","151,596",.,.,100,"12,967","164,663","16,891.60",.,.,.,.,.,"16,891.60",O
2017,2651,Butler Rural Electric Coop Inc - (OH),OH,Cooperative,RFC,44.7,48.9,.,"218,390",.,.,0,.,.,0,.,"218,390","207,538",.,.,650,"10,202","218,390","31,465.00",.,.,.,.,819,"32,284.00",O
2017,2652,Butler County Rural Elec Coop - (IA),IA,Cooperative,MRO,42,45,.,"261,891",.,.,0,.,.,0,.,"261,891","203,332","52,855",.,93,"5,611","261,891","22,379.30",.,"4,720.00",.,.,53,"27,152.30",O
2017,2655,"Butte Electric Coop, Inc",SD,Cooperative,MRO,20.7,23.2,.,"105,188",.,.,0,.,.,0,.,"105,188","99,981",.,.,.,"5,207","105,188","14,141.90",.,.,.,.,572.4,"14,714.30",O
2017,2678,C & L Electric Coop Corp,AR,Cooperative,SPP,97.9,92.6,.,"369,624",.,.,0,.,.,0,.,"369,624","333,512",.,.,592,"35,520","369,624","38,575.00",.,.,.,.,713,"39,288.00",O
2017,2773,City of Cairo - (GA),GA,Municipal,SERC,28,25.9,.,"138,789",.,.,0,.,.,0,.,"138,789","131,428",.,.,.,"7,361","138,789","14,938.50",.,.,.,.,.,"14,938.50",O
2017,2774,CMS Electric Coop Inc,KS,Cooperative,SPP,39.6,28.7,.,"228,371",.,.,0,.,.,0,.,"228,371","221,999",.,215,.,"6,157","228,371","24,619.00",.,.,.,.,79.1,"24,698.10",O
2017,2812,City of Calhoun - (GA),GA,Municipal,SERC,74.9,64.1,.,"436,519",.,.,0,.,.,0,.,"436,519","424,495","5,674",.,.,"6,350","436,519","35,694.70",0,167.9,0,0,0,"35,862.60",O
2017,2830,Calpine Power America LLC,TX,Retail Power Marketer,TRE,.,.,.,"1,776,158",.,.,0,.,.,0,.,"1,776,158","1,776,158",.,.,.,.,"1,776,158","72,433.80",.,.,.,.,.,"72,433.80",O
2017,2849,Central Electric Power Assn - (MS),MS,Cooperative,SERC,185,179.7,0,"873,965",0,.,0,0,0,0,0,"873,965","826,255",0,0,435,"47,275","873,965","86,221.00",.,0,0,0,"2,386.10","88,607.10",O
2017,2857,Calpine Energy Services LP,TX,Wholesale Power Marketer,,.,.,.,"200,077,154",.,.,0,.,.,0,.,"200,077,154",.,"199,900,053",.,.,"177,101","200,077,154",.,.,"6,324,025.30",.,.,.,"6,324,025.30",O
2017,2888,City of Cambridge - (NE),NE,Municipal,MRO,8.4,6.6,38,"48,365",.,.,0,.,.,0,.,"48,403","47,100",.,.,38,"1,265","48,403","3,385.00",.,.,48,.,.,"3,433.00",O
2017,2890,City of Camden,SC,Municipal,SERC,45.1,43.2,.,"190,693",.,.,0,.,.,0,"-3,354","187,339","170,118",.,"4,517",.,"12,704","187,339","21,690.00",.,.,.,.,.,"21,690.00",O
2017,2900,City of Cameron,MO,Municipal,SERC,18.3,14.1,.,"79,973",.,.,0,.,.,0,.,"79,973","77,371",.,.,.,"2,602","79,973","7,653.00",.,.,.,.,.,"7,653.00",O
2017,2903,Canoochee Electric Member Corp,GA,Cooperative,SERC,94.8,96.6,.,"428,598",.,.,0,.,.,0,.,"428,598","403,415",.,.,456,"24,727","428,598","47,525.40",.,.,.,.,"9,923.40","57,448.80",O
2017,2910,City of Camilla,GA,Municipal,SERC,26.6,23.3,.,"148,567",.,.,0,.,.,0,.,"148,567","146,172",.,.,.,"2,395","148,567","13,717.90",.,.,.,.,.,"13,717.90",O
2017,2911,"Canadian Valley Elec Coop, Inc",OK,Cooperative,SPP,150.3,154.4,.,"700,489",.,.,0,.,.,0,.,"700,489","665,341",.,.,609,"34,539","700,489","56,507.20",.,.,.,.,614,"57,121.20",O
2017,2955,Canby Utility Board,OR,Municipal,WECC,35.5,38.7,.,"187,916",.,.,0,.,.,0,.,"187,916","181,369",.,.,.,"6,547","187,916","12,268.20",.,.,.,.,.,"12,268.20",O
2017,2960,"Caney Fork Electric Coop, Inc",TN,Cooperative,SERC,131.9,160.7,0,"621,920",0,.,0,0,0,0,0,"621,920","587,225",0,0,0,"34,695","621,920","62,810.00",.,0,0,0,893,"63,703.00",O
2017,2961,"Caney Valley El Coop Assn, Inc",KS,Cooperative,SPP,14,10.4,.,"62,737",.,.,0,.,.,0,.,"62,737","58,185",.,.,155,"4,397","62,737","8,709.60",.,.,.,.,67.3,"8,776.90",O
2017,2974,Canton Municipal Utilities,MS,Municipal,SERC,26.1,19.1,52,"126,540",.,.,0,.,.,0,.,"126,592","116,801",.,"9,072",372,347,"126,592","10,985.00",.,.,.,.,.,"10,985.00",O
2017,2982,Cape Hatteras Elec Member Corp,NC,Cooperative,SERC,41.7,44.3,.,"135,602",.,.,0,.,.,0,.,"135,602","128,003",.,.,338,"7,261","135,602","16,520.00",.,.,.,.,495,"17,015.00",O
2017,2985,"Capital Electric Coop, Inc",ND,Cooperative,MRO,82.1,75.3,.,"366,001",.,.,0,.,.,0,.,"366,001","350,476",.,.,1,"15,524","366,001","36,679.00",.,.,.,.,"166,049.00","202,728.00",O
2017,2986,"Cam Wal Electric Coop, Inc",SD,Cooperative,MRO,10.9,12.4,.,"66,169",.,.,0,.,.,0,.,"66,169","60,032",.,271,.,"5,866","66,169","7,272.20",.,.,.,.,32.3,"7,304.50",O
2017,2998,"Carbon Power & Light, Inc",WY,Cooperative,WECC,27,22.4,.,"132,474",.,.,0,.,.,0,.,"132,474","123,772",897,.,589,"7,216","132,474","15,573.60",.,70.9,.,.,108.8,"15,753.30",O
2017,3046,Duke Energy Progress - (NC),NC,Investor Owned,SERC,"12,590.00","14,407.00","61,393,565","7,773,905",.,.,0,"1,591,777","1,562,647","29,130","-50,434","69,146,166","43,270,010","23,552,726",.,"84,404","2,239,026","69,146,166","3,726,690.60",.,"1,257,931.50",0,"73,854.60","67,207.80","5,125,684.50",O
