Utility Characteristics,,,,,,,,,RESIDENTIAL,,,COMMERCIAL,,,INDUSTRIAL,,,TRANSPORTATION,,,TOTAL,,
,,,,,,,,,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers
Data Year,Utility Number,Utility Name,Part,Service Type,"Data Type
O = Observed
I = Imputed",State,Ownership,BA Code,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count
2017,10603,"Laclede Electric Coop, Inc",A,Bundled,O,MO,Cooperative,AECI,"47,317.10","463,922","33,604","10,390.40","102,982","3,263","2,082.40","22,812",14,.,.,.,"59,789.90","589,716","36,881"
2017,10605,Lake Mills Light & Water,A,Bundled,O,WI,Municipal,MISO,"3,681.50","26,394","3,724","4,245.60","35,804",456,0,0,0,0,0,0,"7,927.10","62,198","4,180"
2017,10606,City of Lake Mills,A,Bundled,O,IA,Municipal,MISO,974.5,"8,277","1,070",550.6,"6,638",154,"1,003.70","8,595",24,.,.,.,"2,528.80","23,510","1,248"
2017,10610,"Lake Placid Village, Inc - (NY)",A,Bundled,O,NY,Municipal,NYIS,"3,848.70","73,795","4,011","4,216.30","87,428",936,.,.,.,.,.,.,"8,065.00","161,223","4,947"
2017,10618,Lake Region Electric Cooperative - (MN),A,Bundled,O,MN,Cooperative,MISO,"38,223.70","314,310","25,276","9,732.50","102,472","1,894","1,354.90","11,159",666,.,.,.,"49,311.10","427,941","27,836"
2017,10620,City of Lake Worth - (FL),A,Bundled,O,FL,Municipal,FMPP,"24,686.00","255,928","23,357","16,933.00","183,819","3,748",.,.,.,.,.,.,"41,619.00","439,747","27,105"
2017,10623,City of Lakeland - (FL),A,Bundled,O,FL,Municipal,FMPP,"154,675.20","1,460,335","107,703","83,598.10","880,744","21,330","46,059.90","676,572",79,0,0,0,"284,333.20","3,017,651","129,112"
2017,10624,Southern Rivers Energy,A,Bundled,O,GA,Cooperative,SOCO,"32,787.00","258,483","18,128","4,012.50","31,589","1,060","1,908.00","24,975",9,.,.,.,"38,707.50","315,047","19,197"
2017,10625,"Lamb County Electric Coop, Inc",A,Bundled,O,TX,Cooperative,SWPP,"3,967.00","32,117","2,688","6,354.00","57,950","1,404","21,414.00","187,022","7,080",.,.,.,"31,735.00","277,089","11,172"
2017,10627,Lakeview Light & Power,A,Bundled,O,WA,Cooperative,BPAT,"10,255.00","113,250","7,921","8,087.00","87,197","2,108","5,211.00","63,701",58,.,.,.,"23,553.00","264,148","10,087"
2017,10629,City of Lakota - (ND),A,Bundled,O,ND,Municipal,SWPP,586,"6,885",400,440,"5,362",144,123,709,6,.,.,.,"1,149.00","12,956",550
2017,10632,"Lake Region Electric Assn, Inc - (SD)",A,Bundled,O,SD,Cooperative,WACM,"6,788.00","54,488","3,309","2,239.00","25,207",143,"9,373.00","112,707",6,.,.,.,"18,400.00","192,402","3,458"
2017,10649,Lamar County Elec Coop Assn,A,Bundled,O,TX,Cooperative,ERCO,"18,089.00","137,493","11,697","7,472.00","62,107",785,.,.,.,.,.,.,"25,561.00","199,600","12,482"
2017,10650,City of Lamoni - (IA),A,Bundled,O,IA,Municipal,MISO,892,"8,103",921,"1,288.00","13,072",165,99,995,6,.,.,.,"2,279.00","22,170","1,092"
2017,10656,City of Lampasas - (TX),A,Bundled,O,TX,Municipal,ERCO,"4,799.00","41,625","3,402","5,865.00","59,785",906,.,.,.,.,.,.,"10,664.00","101,410","4,308"
2017,10668,Licking Rural Electric Inc,A,Bundled,O,OH,Cooperative,PJM,"43,395.00","298,990","23,946","4,080.00","26,932","1,583","4,031.00","32,316",42,.,.,.,"51,506.00","358,238","25,571"
2017,10681,Lane Electric Coop Inc,A,Bundled,O,OR,Cooperative,BPAT,"21,806.20","201,260","11,766","3,897.70","38,341",992,366.1,"4,416",1,.,.,.,"26,070.00","244,017","12,759"
2017,10697,Lake Country Power,A,Bundled,O,MN,Cooperative,MISO,"70,248.40","472,150","45,444","15,529.10","120,469","3,654",714.1,"7,428",2,.,.,.,"86,491.60","600,047","49,100"
2017,10702,Borough of Lansdale,A,Bundled,O,PA,Municipal,PJM,"8,923.00","47,165","7,040","7,842.00","49,679","1,108","2,760.00","14,952",26,.,.,.,"19,525.00","111,796","8,174"
2017,10704,City of Lansing - (MI),A,Bundled,O,MI,Municipal,MISO,"82,605.00","558,385","84,241","149,994.00","1,150,153","12,711","41,209.00","388,058",233,.,.,.,"273,808.00","2,096,596","97,185"
2017,10713,City of Larned - (KS),A,Bundled,O,KS,Municipal,SWPP,"2,424.00","18,547","2,107","2,127.00","18,523",394,201,"1,744",14,.,.,.,"4,752.00","38,814","2,515"
2017,10724,Lassen Municipal Utility District,A,Bundled,O,CA,Municipal,CISO,"11,190.00","71,285","9,032","7,078.80","47,516","2,856","1,489.80","9,644",125,.,.,.,"19,758.60","128,445","12,013"
2017,10728,"Lane-Scott Electric Coop, Inc",A,Bundled,O,KS,Cooperative,SWPP,"2,942.00","23,067","2,328","11,614.00","97,027","2,141","1,454.00","9,882","1,365",.,.,.,"16,010.00","129,976","5,834"
2017,10768,"Laurens Electric Coop, Inc",A,Bundled,O,SC,Cooperative,DUK,"87,671.00","674,449","51,592","25,768.00","209,185","5,730","12,505.00","140,287",32,0,0,0,"125,944.00","1,023,921","57,354"
2017,10769,City of Laurens - (IA),A,Bundled,O,IA,Municipal,SWPP,897,"10,058",655,262,"2,184",132,"1,019.00","12,255",29,0,0,0,"2,178.00","24,497",816
2017,10770,City of Laurinburg - (NC),A,Bundled,O,NC,Municipal,CPLE,"6,220.50","51,423","4,638","7,792.70","74,581",970,448.2,"5,290",3,0,0,0,"14,461.40","131,294","5,611"
2017,10798,Lawrenceburg Municipal Utils,A,Bundled,O,IN,Municipal,MISO,"3,023.00","28,549","2,693","2,101.00","15,017",671,"10,078.00","103,478",98,.,.,.,"15,202.00","147,044","3,462"
2017,10799,City of Lawrenceburg,A,Bundled,O,TN,Municipal,TVA,"25,717.00","237,189","17,107","17,296.00","143,176","3,141","6,478.00","79,218",9,0,0,0,"49,491.00","459,583","20,256"
2017,10800,City of Lawrenceville - (GA),A,Bundled,O,GA,Municipal,SOCO,"11,789.00","100,564","9,566","20,013.00","212,482","1,690",67,710,3,.,.,.,"31,869.00","313,756","11,259"
2017,10814,City of Le Sueur - (MN),A,Bundled,O,MN,Municipal,MISO,"2,070.00","14,972","1,850",826,"6,845",310,"6,349.00","73,820",56,.,.,.,"9,245.00","95,637","2,216"
2017,10817,"Lea County Electric Coop, Inc",A,Bundled,O,NM,Cooperative,SWPP,"7,866.00","80,004","7,003","30,541.00","379,566","4,134","20,829.00","355,826",11,.,.,.,"59,236.00","815,396","11,148"
2017,10817,"Lea County Electric Coop, Inc",A,Bundled,O,TX,Cooperative,SWPP,"1,848.00","23,082","1,688","26,007.00","335,641","2,982","4,023.00","68,727",13,.,.,.,"31,878.00","427,450","4,683"
2017,10830,City of Lebanon - (OH),A,Bundled,O,OH,Municipal,PJM,"9,160.00","82,499","8,210","1,614.00","14,433",621,"20,760.00","255,738",468,.,.,.,"31,534.00","352,670","9,299"
2017,10832,City of Lebanon - (MO),A,Bundled,O,MO,Municipal,AECI,"7,624.00","74,780","5,798","5,143.00","52,991",917,"10,316.00","115,127",47,.,.,.,"23,083.00","242,898","6,762"
2017,10857,"Lee County Electric Coop, Inc",A,Bundled,O,FL,Cooperative,FPL,"287,185.40","2,635,807","195,204","104,686.90","1,174,040","18,432",.,.,.,.,.,.,"391,872.30","3,809,847","213,636"
2017,10868,City of Leesburg - (FL),A,Bundled,O,FL,Municipal,FPC,"28,701.40","227,627","21,338","25,012.10","234,248","4,482","1,507.30","12,218",1,0,0,0,"55,220.80","474,093","25,821"
2017,10879,Lehi City Corporation,A,Bundled,O,UT,Municipal,PACE,"15,262.40","174,067","18,073","16,738.70","181,548","1,997",.,.,.,.,.,.,"32,001.10","355,615","20,070"
2017,10906,City of Lenoir - (TN),A,Bundled,O,TN,Municipal,TVA,"81,014.00","801,083","52,133","73,323.00","724,864","12,261","3,266.00","50,152",6,0,0,0,"157,603.00","1,576,099","64,400"
2017,10908,City of Lenox - (IA),A,Bundled,O,IA,Municipal,MISO,693.6,"6,821",607,844,"9,336",144,0,0,0,0,0,0,"1,537.60","16,157",751
2017,10944,PUD No 1 of Lewis County,A,Bundled,O,WA,Political Subdivision,BPAT,"36,251.80","463,420","26,465","15,359.70","223,954","5,357","14,723.90","266,957",189,.,.,.,"66,335.40","954,331","32,011"
2017,10960,City of Lewisburg - (TN),A,Bundled,O,TN,Municipal,TVA,"6,324.00","62,256","4,627","9,964.00","96,537","1,534","10,104.00","172,894",7,0,0,0,"26,392.00","331,687","6,168"
2017,10962,Lewis County Rural E C A,A,Bundled,O,MO,Cooperative,AECI,"10,648.50","75,296","6,374","2,532.90","20,664",746,"1,312.70","14,204",11,.,.,.,"14,494.10","110,164","7,131"
2017,10966,City of Lexington - (NC),A,Bundled,O,NC,Municipal,DUK,"28,081.00","206,510","16,547","17,991.80","140,298","2,112","2,783.70","28,800",33,.,.,.,"48,856.50","375,608","18,692"
2017,10967,City of Lexington - (NE),A,Bundled,O,NE,Municipal,SWPP,"5,068.80","49,895","3,494","3,948.90","40,427",706,"8,481.40","126,782",5,0,0,0,"17,499.10","217,104","4,205"
2017,10968,City of Lexington - (TN),A,Bundled,O,TN,Municipal,TVA,"24,141.00","220,351","17,790","17,408.00","153,713","4,710","3,708.00","40,267",7,0,0,0,"45,257.00","414,331","22,507"
2017,10982,City of Liberty - (TX),A,Bundled,O,TX,Municipal,MISO,"4,304.20","38,686","2,841","11,435.60","131,761",822,0,0,0,.,.,.,"15,739.80","170,447","3,663"
2017,11011,Licking Valley Rural E C C,A,Bundled,O,KY,Cooperative,PJM,"21,056.00","180,990","16,237","4,371.00","39,446","1,097","1,131.00","13,740",8,.,.,.,"26,558.00","234,176","17,342"
2017,11014,"Lighthouse Electric Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,"3,638.00","23,950","3,726","2,077.70","17,376",381,"15,850.30","150,933","5,074",.,.,.,"21,566.00","192,259","9,181"
2017,11018,Lincoln Electric System,A,Bundled,O,NE,Municipal,SWPP,"118,365.10","1,208,376","121,614","117,041.90","1,512,010","16,692","32,410.90","474,296",176,0,0,0,"267,817.90","3,194,682","138,482"
2017,11019,Little River Electric Coop Inc,A,Bundled,O,SC,Cooperative,DUK,"20,845.30","142,659","11,892","5,417.60","37,023","2,327",.,.,.,.,.,.,"26,262.90","179,682","14,219"
2017,11022,"Lincoln Electric Coop, Inc",A,Bundled,O,MT,Cooperative,BPAT,"7,935.00","84,895","5,133","2,331.00","29,552",723,519,"6,140",2,.,.,.,"10,785.00","120,587","5,858"
2017,11053,Linn County REC,A,Bundled,O,IA,Cooperative,MISO,"32,620.00","270,376","25,337","4,938.00","41,117","3,529","11,707.00","134,896",158,.,.,.,"49,265.00","446,389","29,024"
2017,11064,Litchfield Public Utilities,A,Bundled,O,MN,Municipal,MISO,"2,810.00","31,405","2,726","2,662.00","29,985",465,"4,253.00","60,154",10,.,.,.,"9,725.00","121,544","3,201"
2017,11085,Town of Littleton - (MA),A,Bundled,O,MA,Municipal,ISNE,"7,078.40","62,684","6,380","4,575.70","36,531",758,"18,803.40","173,797",33,.,.,.,"30,457.50","273,012","7,171"
2017,11118,Lockhart Power Co,A,Bundled,O,SC,Investor Owned,DUK,"8,166.90","61,916","4,925","2,418.20","17,355","1,248","7,563.90","114,220",10,0,0,0,"18,149.00","193,491","6,183"
2017,11119,City of Lockhart - (TX),A,Bundled,O,TX,Municipal,ERCO,"6,172.30","59,426","4,548","3,442.70","32,270",821,"1,111.20","12,140",14,0,0,0,"10,726.20","103,836","5,383"
2017,11124,City of Lodi - (CA),A,Bundled,O,CA,Municipal,CISO,"27,418.70","156,857","21,940","26,273.90","155,748","2,124","14,201.40","116,474",29,0,0,.,"67,894.00","429,079","24,093"
2017,11125,City of Lodi - (WI),A,Bundled,O,WI,Municipal,MISO,"1,373.50","10,779","1,446","1,885.40","16,980",285,0,0,0,0,0,0,"3,258.90","27,759","1,731"
2017,11135,City of Logan - (UT),A,Bundled,O,UT,Municipal,PACE,"10,432.20","100,883","17,647","18,331.80","213,830","2,410","6,450.80","98,732",7,0,0,0,"35,214.80","413,445","20,064"
2017,11142,City of Logansport - (IN),A,Bundled,O,IN,Municipal,MISO,"10,702.00","93,276","10,963","7,611.00","72,140","1,515","21,851.00","249,074",66,.,.,.,"40,164.00","414,490","12,544"
2017,11148,City of Lompoc - (CA),A,Bundled,O,CA,Municipal,CISO,"8,522.40","54,820","13,165","8,565.70","44,724","1,725","4,990.40","33,029",27,.,.,.,"22,078.50","132,573","14,917"
2017,11171,Long Island Power Authority,A,Bundled,O,NY,State,NYIS,"1,796,813.50","9,086,750","1,008,452","1,466,341.50","7,821,049","115,173",.,.,.,"45,639.10","317,348",1,"3,308,794.10","17,225,147","1,123,626"
2017,11171,Long Island Power Authority,C,Delivery,O,NY,State,NYIS,151.1,"1,874",41,"100,267.50","1,820,192","3,978",.,.,.,.,.,.,"100,418.60","1,822,066","4,019"
2017,11187,City of Longmont,A,Bundled,O,CO,Municipal,PSCO,"29,478.20","303,492","36,392","28,409.40","362,303","2,816","8,052.60","118,393",9,.,.,.,"65,940.20","784,188","39,217"
2017,11200,"Lorain-Medina R E C, Inc",A,Bundled,O,OH,Cooperative,PJM,"26,986.00","203,860","14,759","4,944.00","42,507","1,521","4,257.00","63,172",13,.,.,.,"36,187.00","309,539","16,293"
2017,11203,Logan County Coop Power & Light,A,Bundled,O,OH,Cooperative,PJM,"9,065.40","59,114","4,309","1,662.10","12,528",304,"8,182.60","97,427",8,.,.,.,"18,910.10","169,069","4,621"
2017,11204,Los Alamos County,A,Bundled,O,NM,Municipal,PNM,"6,927.60","52,119","7,875","7,605.40","62,439",883,"23,219.20","467,504",1,0,0,0,"37,752.20","582,062","8,759"
2017,11208,Los Angeles Department of Water & Power,A,Bundled,O,CA,Municipal,LDWP,"1,368,064.10","8,214,598","1,329,968","1,969,800.90","12,723,941","87,727","230,767.00","1,613,737","9,168","19,027.70","126,190",2,"3,587,659.70","22,678,466","1,426,865"
2017,11222,Loudon Utilities Board,A,Bundled,O,TN,Municipal,TVA,"15,242.00","147,291","10,199","13,893.00","135,317","1,734","19,428.00","326,874",12,0,0,0,"48,563.00","609,482","11,945"
2017,11241,Entergy Louisiana LLC,A,Bundled,O,LA,Investor Owned,MISO,"1,188,574.30","13,357,020","928,758","1,016,716.60","12,132,064","138,869","1,526,665.10","29,754,180","10,918",.,.,.,"3,731,956.00","55,243,264","1,078,545"
2017,11247,Louisville Electric System,A,Bundled,O,MS,Municipal,TVA,"3,086.00","30,014","2,534","5,373.00","50,162",935,"2,616.00","39,773",3,0,0,0,"11,075.00","119,949","3,471"
2017,11249,Louisville Gas & Electric Co,A,Bundled,O,KY,Investor Owned,LGEE,"436,549.50","4,004,001","359,658","473,961.00","4,960,882","48,507","174,950.80","2,561,708",573,0,0,0,"1,085,461.30","11,526,591","408,738"
2017,11250,Loup Valleys Rural P P D,A,Bundled,O,NE,Political Subdivision,SWPP,"4,767.10","36,852","2,575","2,440.50","18,912",521,"7,605.60","73,287","2,279",.,.,.,"14,813.20","129,051","5,375"
2017,11251,Loup River Public Power Dist,A,Bundled,O,NE,Political Subdivision,SWPP,"22,794.00","228,825","15,160","21,533.00","221,583","4,175","42,782.00","662,093",53,.,.,.,"87,109.00","1,112,501","19,388"
2017,11256,City of Loveland - (CO),A,Bundled,O,CO,Municipal,PSCO,"25,675.60","247,520","31,915","10,887.10","110,054","4,110","24,581.70","340,005",352,.,.,.,"61,144.40","697,579","36,377"
2017,11272,"Lower Yellowstone R E A, Inc",A,Bundled,O,MT,Cooperative,WAUW,"4,442.50","52,941","3,429","2,300.10","20,874",644,"13,347.80","124,960",996,.,.,.,"20,090.40","198,775","5,069"
2017,11272,"Lower Yellowstone R E A, Inc",A,Bundled,O,ND,Cooperative,SWPP,"1,229.50","14,435",780,320.5,"3,287",131,"4,843.40","44,476",182,.,.,.,"6,393.40","62,198","1,093"
2017,11273,Lower Valley Energy Inc,A,Bundled,O,ID,Cooperative,BPAT,985.9,"15,476","1,335",247.2,"3,890",354,"1,882.50","43,152",39,0,0,0,"3,115.60","62,518","1,728"
2017,11273,Lower Valley Energy Inc,A,Bundled,O,WY,Cooperative,BPAT,"27,403.70","434,086","19,733","15,284.20","246,600","5,976","1,674.10","29,009",175,.,.,.,"44,362.00","709,695","25,884"
2017,11291,Lumbee River Elec Member Corp,A,Bundled,O,NC,Cooperative,CPLE,"104,858.00","897,181","57,848","18,345.30","199,617","2,963","10,896.00","153,178",14,.,.,.,"134,099.30","1,249,976","60,825"
2017,11292,City of Lubbock - (TX),A,Bundled,O,TX,Municipal,SWPP,"112,718.30","952,096","90,599","121,066.40","1,440,785","14,500","8,524.00","110,146",7,0,0,0,"242,308.70","2,503,027","105,106"
2017,11298,Lyon Rural Electric Coop,A,Bundled,O,IA,Cooperative,SWPP,"6,384.00","63,819","2,128","3,820.00","43,415",83,.,.,.,.,.,.,"10,204.00","107,234","2,211"
2017,11305,Village of Ludlow - (VT),A,Bundled,O,VT,Municipal,ISNE,"2,139.00","15,978","3,034","2,999.00","17,738",707,"2,353.00","13,283",4,.,.,.,"7,491.00","46,999","3,745"
2017,11318,City of Lumberton - (NC),A,Bundled,O,NC,Municipal,CPLE,"10,770.60","84,262","9,673","16,024.80","137,712","1,884","1,788.60","17,409",3,.,.,.,"28,584.00","239,383","11,560"
2017,11332,City of Luverne - (MN),A,Bundled,O,MN,Municipal,SWPP,"2,346.50","22,634","2,071","2,896.40","31,290",460,"2,328.20","29,411",2,0,0,0,"7,571.10","83,335","2,533"
2017,11334,"Lyon-Coffey Electric Coop, Inc",A,Bundled,O,KS,Cooperative,SWPP,"9,854.90","62,008","5,549","4,336.90","29,093","1,785",354,"1,615",4,.,.,.,"14,545.80","92,716","7,338"
2017,11345,Lyon-Lincoln Electric Coop Inc,A,Bundled,O,MN,Cooperative,SWPP,"8,319.10","70,429","3,612","1,923.60","20,497",317,86.1,840,2,.,.,.,"10,328.80","91,766","3,931"
2017,11355,"Lynches River Elec Coop, Inc",A,Bundled,O,SC,Cooperative,SC,"35,821.00","243,398","19,935","5,052.00","69,569",971,"9,317.00","87,684",10,.,.,.,"50,190.00","400,651","20,916"
2017,11359,Village of Lyndonville - (VT),A,Bundled,O,VT,Municipal,ISNE,"4,850.40","30,540","4,819","1,888.40","11,461",858,"2,454.20","15,570",42,.,.,.,"9,193.00","57,571","5,719"
2017,11364,"Lyntegar Electric Coop, Inc",A,Bundled,O,TX,Cooperative,SWPP,"9,882.00","89,690","7,876","27,575.00","320,099","3,516","32,485.00","254,773","11,066",.,.,.,"69,942.00","664,562","22,458"
2017,11458,City of Macon - (MS),A,Bundled,O,MS,Municipal,TVA,"1,268.00","11,193",930,"1,320.00","11,529",274,280,"1,820",1,0,0,0,"2,868.00","24,542","1,205"
2017,11460,City of Macon - (MO),A,Bundled,O,MO,Municipal,AECI,"3,600.00","25,528","2,526","3,464.00","29,978",479,"2,531.00","23,409",5,.,.,.,"9,595.00","78,915","3,010"
2017,11463,Macon Electric Coop,A,Bundled,O,MO,Cooperative,AECI,"15,334.10","121,302","9,933","4,015.80","35,580","1,314","4,623.00","74,511",2,.,.,.,"23,972.90","231,393","11,249"
2017,11475,City of Madison - (SD),A,Bundled,O,SD,Municipal,MISO,"4,085.00","34,775","2,853","3,170.00","34,595",413,"2,785.00","27,861",39,0,0,0,"10,040.00","97,231","3,305"
2017,11476,Borough of Madison - (NJ),A,Bundled,O,NJ,Municipal,PJM,"9,270.00","47,787","5,720","11,783.50","73,266",904,.,.,.,.,.,.,"21,053.50","121,053","6,624"
2017,11477,Town of Madison - (ME),A,Bundled,O,ME,Municipal,ISNE,"2,714.00","17,267","2,249",635.1,"4,010",235,358.2,"3,535",14,0,0,0,"3,707.30","24,812","2,498"
2017,11477,Town of Madison - (ME),C,Delivery,O,ME,Municipal,ISNE,0,0,0,0,0,0,713.6,"71,793",1,0,0,0,713.6,"71,793",1
2017,11479,Madison Gas & Electric Co,A,Bundled,O,WI,Investor Owned,MISO,"136,168.00","793,336","132,091","254,965.00","2,250,898","20,470","16,177.00","196,629",40,0,0,0,"407,310.00","3,240,863","152,601"
2017,11481,City of Madison - (NE),A,Bundled,O,NE,Municipal,SWPP,954,"9,039",815,817,"10,114",166,"2,715.00","43,221",1,.,.,.,"4,486.00","62,374",982
2017,11488,Madisonville Municipal Utils,A,Bundled,O,KY,Municipal,LGEE,"7,605.00","71,334","6,857","18,493.00","200,933","1,493",.,.,.,.,.,.,"26,098.00","272,267","8,350"
2017,11501,Magic Valley Electric Coop Inc,A,Bundled,O,TX,Cooperative,ERCO,"145,130.50","1,582,652","100,715","21,763.40","225,168","12,296","38,051.30","497,834",752,.,.,.,"204,945.20","2,305,654","113,763"
2017,11519,Magnolia Electric Power Assn,A,Bundled,O,MS,Cooperative,MISO,"46,049.00","371,022","29,572","9,904.00","86,870","2,069","13,087.00","148,380",13,.,.,.,"69,040.00","606,272","31,654"
2017,11560,City of Manassas - (VA),A,Bundled,O,VA,Municipal,PJM,"16,886.00","166,962","13,439","18,117.00","199,490","2,635","2,597.00","39,169",1,.,.,.,"37,600.00","405,621","16,075"
2017,11566,City of Mangum - (OK),A,Bundled,O,OK,Municipal,SWPP,"1,735.80","12,798","1,412",215,"2,175",243,430,"7,665",33,.,.,.,"2,380.80","22,638","1,688"
2017,11568,Town of Manilla - (IA),A,Bundled,O,IA,Municipal,MISO,377,"4,561",398,185,"2,305",87,.,.,.,.,.,.,562,"6,866",485
2017,11571,Manitowoc Public Utilities,A,Bundled,O,WI,Municipal,MISO,"11,205.80","100,685","15,762","8,558.80","88,358","1,849","23,077.50","335,664",80,.,.,.,"42,842.10","524,707","17,691"
2017,11581,City of Manning,A,Bundled,O,IA,Municipal,SWPP,751,"7,048",690,861,"10,095",157,"1,180.00","19,195",1,.,.,.,"2,792.00","36,338",848
2017,11586,Town of Mansfield - (MA),A,Bundled,O,MA,Municipal,ISNE,"9,459.80","77,406","8,839","2,089.30","16,519",892,"13,717.40","107,357",235,0,0,.,"25,266.50","201,282","9,966"
2017,11589,"Harney Electric Coop, Inc",A,Bundled,O,NV,Cooperative,BPAT,970.7,"11,534",595,.,.,.,"5,561.50","92,649",731,.,.,.,"6,532.20","104,183","1,326"
2017,11589,"Harney Electric Coop, Inc",A,Bundled,O,OR,Cooperative,BPAT,"1,635.20","19,993",905,.,.,.,"4,738.60","74,536","1,399",.,.,.,"6,373.80","94,529","2,304"
2017,11611,City of Maquoketa - (IA),A,Bundled,O,IA,Municipal,MISO,"2,851.90","22,183","2,794","5,406.20","46,754",569,0,0,0,0,0,0,"8,258.10","68,937","3,363"
2017,11624,City of Marblehead - (MA),A,Bundled,O,MA,Municipal,ISNE,"12,384.00","82,289","9,653","1,613.00","10,269","1,226","2,040.00","14,160",63,.,.,.,"16,037.00","106,718","10,942"
2017,11643,Marias River Electric Coop Inc,A,Bundled,O,MT,Cooperative,NWMT,"2,445.00","29,615","2,501","4,128.00","52,033","1,328",.,.,.,.,.,.,"6,573.00","81,648","3,829"
2017,11646,City of Marietta - (GA),A,Bundled,O,GA,Municipal,SOCO,"38,975.00","330,657","35,127","75,475.00","664,025","6,286",.,.,.,.,.,.,"114,450.00","994,682","41,413"
2017,11693,"Marlboro Electric Coop, Inc",A,Bundled,O,SC,Cooperative,SC,"10,769.00","78,780","5,297","3,533.00","23,528","1,184","57,014.00","835,229",6,.,.,.,"71,316.00","937,537","6,487"
2017,11701,City of Marquette - (MI),A,Bundled,O,MI,Municipal,MISO,"16,313.80","95,349","14,990","29,270.50","187,936","2,173",.,.,.,.,.,.,"45,584.30","283,285","17,163"
2017,11713,City of Marshall - (MI),A,Bundled,O,MI,Municipal,MISO,"3,399.00","25,673","3,874","3,833.00","32,599",664,"4,868.00","47,338",19,0,.,.,"12,100.00","105,610","4,557"
2017,11714,Marshall-De Kalb Electric Coop,A,Bundled,O,AL,Cooperative,TVA,"23,095.00","211,931","14,748","20,877.00","176,705","4,931","1,055.00","15,328",2,0,0,0,"45,027.00","403,964","19,681"
