Utility Characteristics,,,,,,Demand,,Energy Sources (Megawatthours),,,,,,,,,,Disposition,,,,,,Electric Revenues,,,,,,,
,,,,,,(Megawatts),,,,Power Exchanged,,,Wheeled Power,,,,,(Megawatthours),,,,,,(Thousands Dollars),,,,,,,
Data Year,Utility Number,Utility Name,State,Ownership Type,NERC Region,Summer Peak Demand,Winter Peak Demand,Net Generation,Wholesale Power Purchases,Exchange Energy Received,Exchange Energy Delivered,Net Power Exchanged,Wheeled Power Received,Wheeled Power Delivered,Net Wheeled Power,Transmission by Other Losses,Total Sources,Retail Sales,Sales for Resale,Furnished without Charge,Consumed by Respondent without Charge,Total Energy Losses,Total Disposition,From Retail Sales,From Delivery Customers,From Sales for Resale,From Credits or Adjustments,From Transmission,From Other,Total,"Data Type
O = Observed
I = Imputed"
2019,19236,City of Troy - (MT),MT,Municipal,WECC,2.3,4.5,0,"17,884",0,0,0,0,0,0,0,"17,884","16,770",0,0,0,"1,114","17,884","1,157.00",0,0,0,0,0,"1,157.00",O
2019,19237,Truman Public Utilities Comm,MN,Municipal,MRO,2.5,2.2,53,"10,902",0,0,0,0,0,0,0,"10,955","9,917",0,0,0,"1,038","10,955","1,880.00",0,0,0,0,50,"1,930.00",O
2019,19246,City of Truth or Consequences - (NM),NM,Municipal,WECC,15,12,0,"50,000",0,0,0,0,0,0,"-7,000","43,000","43,000",0,0,0,0,"43,000","6,350.00",0,0,0,0,0,"6,350.00",O
2019,19264,City of Tulia,TX,Municipal,SPP,9.2,4.2,0,"31,959",0,0,0,0,0,0,0,"31,959","31,959",0,0,0,0,"31,959","3,247.10",0,0,0,0,0,"3,247.10",O
2019,19266,Tullahoma Board-Public Utils,TN,Municipal,SERC,61.9,55.9,0,"294,177",0,0,0,0,0,0,0,"294,177","282,696",0,0,891,"10,590","294,177","26,405.00",0,0,0,0,"1,389.00","27,794.00",O
2019,19267,Tuntutuliak Comm Services Assn,AK,Cooperative,AK,1.7,2.3,"1,138",0,0,0,0,0,0,0,0,"1,138","1,032",0,50,56,0,"1,138",622.9,0,0,0,0,0,622.9,O
2019,19273,City of Tupelo - (MS),MS,Municipal,SERC,137.3,89.7,0,"639,863",0,0,0,0,0,0,0,"639,863","621,426",0,0,626,"17,811","639,863","53,679.00",0,0,0,0,"1,006.50","54,685.50",O
2019,19274,Village of Tupper Lake - (NY),NY,Municipal,NPCC,8.9,21.4,0,"83,127",0,0,0,0,0,0,"-2,511","80,616","78,677",0,0,386,"1,553","80,616","4,295.00",0,0,0,0,0,"4,295.00",O
2019,19277,TDX North Slope Generating Co,AK,Investor Owned,AK,6,10.3,"56,252",0,0,0,0,0,0,0,0,"56,252","53,764",0,0,0,"2,488","56,252","11,859.00",0,0,0,0,0,"11,859.00",O
2019,19281,Turlock Irrigation District,CA,Political Subdivision,WECC,645,330,"2,080,907","1,341,973","44,652","10,038","34,614","27,694","27,694",0,-831,"3,456,663","2,045,819","1,272,860",0,"48,470","89,514","3,456,663","285,053.00",0,"52,977.00",0,0,"10,523.00","348,553.00",O
2019,19293,Southeastern Electric Coop Inc - (SD),SD,Cooperative,MRO,108.8,99.2,0,"660,232",0,0,0,0,0,0,0,"660,232","646,989",0,0,"1,218","12,025","660,232","62,759.20",0,0,0,0,274.1,"63,033.30",O
2019,19307,City of Tuscumbia,AL,Municipal,SERC,23.4,19.8,0,"101,509",0,0,0,0,0,0,0,"101,509","97,438",0,0,180,"3,891","101,509","10,913.00",0,0,0,0,317.8,"11,230.80",O
2019,19308,City of Tuskegee,AL,Municipal,SERC,37,29,0,"174,093",0,0,0,0,0,0,0,"174,093","160,526",0,0,0,"13,567","174,093","18,430.00",0,0,0,0,0,"18,430.00",O
2019,19321,City of Two Harbors- (MN),MN,Municipal,MRO,4.9,5.3,0,"28,370",0,0,0,0,0,0,0,"28,370","27,607",0,0,0,763,"28,370","4,079.00",0,0,0,0,47,"4,126.00",O
2019,19324,Two Rivers Water & Light,WI,Municipal,MISO,17.7,14.6,0,"83,414",0,0,0,0,0,0,0,"83,414","79,997",0,0,0,"3,417","83,414","8,329.90",0,0,0,0,95.3,"8,425.20",O
2019,19325,Umatilla Electric Coop Assn,OR,Cooperative,WECC,459.7,313.8,"1,384","3,098,538",0,0,0,"111,324","111,324",0,0,"3,099,922","3,034,731",0,0,"2,482","62,709","3,099,922","150,101.10",0,0,0,917,454.1,"151,472.20",O
2019,19327,"TXU Energy Retail Co, LLC",TX,Retail Power Marketer,,0,0,0,"43,711,904",0,0,0,0,0,0,0,"43,711,904","43,711,904",0,0,0,0,"43,711,904","4,453,482.40",0,0,0,0,0,"4,453,482.40",O
2019,19332,City of Tyler - (MN),MN,Municipal,MRO,2.6,2.9,0,"13,505",0,0,0,0,0,0,0,"13,505","12,180",0,0,0,"1,325","13,505",926.4,0,0,0,0,0,926.4,O
2019,19333,City of Tyndall - (SD),SD,Municipal,MRO,2.7,4,0,"14,194",0,0,0,0,0,0,0,"14,194","14,194",0,0,0,0,"14,194","1,342.40",0,0,0,0,0,"1,342.40",O
2019,19344,City of Udall - (KS),KS,Municipal,SPP,31,17,0,"5,155",0,0,0,0,0,0,0,"5,155","5,155",0,0,0,0,"5,155",712,0,0,0,0,0,712,O
2019,19389,Upper Missouri G&T El Coop Inc,MT,Cooperative,MRO,"1,244.70","1,470.30",0,"10,515,716",0,0,0,0,0,0,0,"10,515,716",0,"10,515,716",0,0,0,"10,515,716",0,0,"622,169.40",0,0,"3,383.20","625,552.60",O
2019,19390,"UGI Utilities, Inc",PA,Investor Owned,RFC,202.4,214.9,0,"823,920",0,0,0,0,0,0,0,"823,920","749,665",120,"1,368","72,767",0,"823,920","78,310.00","6,066.60",3,0,"7,529.00","1,072.50","92,981.10",O
2019,19396,Tri-County Electric Coop (MI),MI,Cooperative,RFC,89.3,67.2,0,"368,550",0,0,0,0,0,0,0,"368,550","348,706",0,0,0,"19,844","368,550","47,517.60",0,0,0,0,"1,319.50","48,837.10",O
2019,19397,City of Ukiah - (CA),CA,Municipal,WECC,32.4,16.9,"13,893","99,036",0,0,0,0,0,0,0,"112,929","111,164",0,0,0,"1,765","112,929","16,124.00",0,0,0,0,0,"16,124.00",O
2019,19430,City of Union City,TN,Municipal,SERC,62.4,47.1,0,"305,704",0,0,0,0,0,0,0,"305,704","297,556",0,0,142,"8,006","305,704","25,727.00",0,0,0,0,490.7,"26,217.70",O
2019,19431,City of Union - (SC),SC,Municipal,SERC,34.3,23.4,0,"139,410",0,0,0,0,0,0,0,"139,410","132,939",0,0,0,"6,471","139,410","16,834.00",0,0,0,0,212,"17,046.00",O
2019,19432,Village of Union City - (MI),MI,Municipal,RFC,4.1,3.1,"1,652","15,469",0,0,0,0,0,0,0,"17,121","15,463",0,0,0,"1,658","17,121","1,905.00",0,0,0,0,0,"1,905.00",O
2019,19435,Union Electric Membership Corp - (NC),NC,Cooperative,SERC,376,358,0,"1,470,460",0,0,0,0,0,0,0,"1,470,460","1,361,251",0,0,0,"109,209","1,470,460","161,085.00",0,0,999,0,"1,664.00","163,748.00",O
2019,19436,Union Electric Co - (MO),MO,Investor Owned,SERC,"6,961.00","6,483.00","36,490,411","2,991,045",0,0,0,"3,198,262","3,198,262",0,0,"39,481,456","32,119,373","5,476,692",0,0,"1,885,391","39,481,456","2,854,814.20",0,"143,728.20","-2,725.50","37,524.80","59,485.80","3,092,827.50",O
2019,19437,Western Iowa Power Coop,IA,Cooperative,MRO,14.9,24,0,"111,809",0,0,0,0,0,0,0,"111,809","103,927",0,0,318,"7,564","111,809","14,374.10",0,0,0,0,51.5,"14,425.60",O
2019,19445,"Southern Indiana R E C, Inc",IN,Cooperative,RFC,69.5,65.9,0,"462,811",0,0,0,0,0,0,0,"462,811","453,549",0,0,0,"9,262","462,811","36,191.00",0,0,0,0,242,"36,433.00",O
2019,19446,Duke Energy Kentucky,KY,Investor Owned,RFC,809,790,"3,303,725","1,535,019",0,0,0,0,0,0,0,"4,838,744","4,070,995","483,571",0,667,"283,511","4,838,744","355,555.60",0,"11,697.70","1,196.20","3,923.00","3,458.80","375,831.30",O
2019,19454,City of Unalaska - (AK),AK,Municipal,AK,12.5,11,"54,273",0,0,0,0,0,0,0,0,"54,273","52,732",0,0,0,"1,541","54,273","17,702.20",0,0,0,0,0,"17,702.20",O
2019,19474,City of Unionville - (MO),MO,Municipal,SERC,4.8,2.9,7,"17,550",0,0,0,0,0,0,0,"17,557","17,557",0,0,0,0,"17,557","2,486.00",0,0,0,0,0,"2,486.00",O
2019,19490,United Electric Coop Service Inc - (TX),TX,Cooperative,TRE,524,608,0,"2,575,815",0,0,0,0,0,0,0,"2,575,815","2,463,002",0,0,"2,744","110,069","2,575,815","194,804.00",0,0,0,0,"1,669.80","196,473.80",O
2019,19493,Union County Electric Coop Inc,SD,Cooperative,MRO,8.6,7.6,0,"33,990",0,0,0,0,0,0,0,"33,990","32,373",0,0,0,"1,617","33,990","4,288.00",0,0,0,0,32,"4,320.00",O
2019,19497,United Illuminating Co,CT,Investor Owned,NPCC,"1,216.00",904,0,"2,074,338",0,0,0,"5,183,874","5,183,874",0,0,"2,074,338","1,910,590",0,0,0,"163,748","2,074,338","447,682.00","316,814.00",0,0,"176,265.00","48,086.00","988,847.00",O
2019,19499,"United Power, Inc",CO,Cooperative,WECC,571,380.5,0,"2,796,816",0,0,0,0,0,0,0,"2,796,816","2,739,378",0,"52,633","4,805",0,"2,796,816","284,455.00",0,0,"1,144.00",0,0,"285,599.00",O
2019,19501,"Union Rural Electric Coop, Inc",OH,Cooperative,RFC,109.6,82.8,0,"535,488",0,0,0,0,0,0,0,"535,488","524,888",0,0,612,"9,988","535,488","53,099.20",0,0,0,0,272.4,"53,371.60",O
2019,19502,"United Electric Co-op, Inc - (ID)",ID,Cooperative,WECC,57.8,50.4,0,"320,093",0,0,0,"1,136",0,"1,136",0,"321,229","304,193",0,0,0,"17,036","321,229","18,090.20",0,0,0,24.9,843.2,"18,958.30",O
2019,19545,"Black Hills Power, Inc. d/b/a",SD,Investor Owned,WECC,420,406,"1,768,456","1,510,831","7,868","46,978","-39,110","6,477,445","6,477,445",0,0,"3,240,177","1,809,404","1,327,436",0,"96,937","6,400","3,240,177","203,548.00",0,"47,391.00","-1,494.00","34,612.00","18,454.00","302,511.00",O
2019,19547,Hawaiian Electric Co Inc,HI,Investor Owned,HI,"1,186.00","1,045.00","3,493,776","3,340,046",0,0,0,0,0,0,0,"6,833,822","6,563,104",0,0,"15,202","255,516","6,833,822","1,784,982.30",0,0,0,0,"16,718.90","1,801,701.20",O
2019,19558,Homer Electric Assn Inc,AK,Cooperative,AK,62.7,73.3,118,"477,912",0,0,0,0,0,0,0,"478,030","443,838",0,0,"1,783","32,409","478,030","93,878.90",0,0,0,0,"1,156.10","95,035.00",O
2019,19574,Upper Cumberland E M C,TN,Cooperative,SERC,213.9,247.7,0,"1,104,839",0,0,0,0,0,0,0,"1,104,839","1,056,255",0,0,"1,394","47,190","1,104,839","114,706.00",0,0,0,0,"2,721.40","117,427.40",O
2019,19578,Upper Peninsula Power Company,MI,Investor Owned,RFC,135,129,"132,457","718,588",0,0,0,0,0,0,0,"851,045","767,093","39,322",0,"2,778","41,852","851,045","98,994.50","1,367.10","1,145.00","1,215.40",0,"1,697.00","104,419.00",O
2019,19579,Upshur Rural Elec Coop Corp,TX,Cooperative,SPP,223,280,0,"944,797",0,0,0,0,0,0,0,"944,797","888,422",0,0,"56,375",0,"944,797","88,505.00",0,0,0,0,897,"89,402.00",O
2019,19581,Upson Elec Member Corp,GA,Cooperative,SERC,33,34,0,"140,541",0,0,0,0,0,0,0,"140,541","132,945",0,165,0,"7,431","140,541","15,131.00",0,0,0,0,378,"15,509.00",O
2019,19603,USBIA-Mission Valley Power,MT,Federal,WECC,65.6,114.1,0,"436,629",0,0,0,0,0,0,0,"436,629","396,666",0,0,"3,110","36,853","436,629","25,901.00",0,0,0,0,"6,724.00","32,625.00",O
2019,19604,USBIA-San Carlos Project,AZ,Federal,WECC,63.6,42.2,0,"252,572",0,0,0,0,0,0,0,"252,572","232,966",0,0,0,"19,606","252,572","27,541.00",0,0,0,0,"5,997.00","33,538.00",O
2019,19667,Utilities Dist-Western IN REMC,IN,Cooperative,RFC,75.5,87.3,0,"340,549",0,0,0,0,0,0,0,"340,549","320,798",0,0,658,"19,093","340,549","44,264.30",0,0,0,0,458.6,"44,722.90",O
2019,19677,City of Valentine - (NE),NE,Municipal,MRO,7.7,14.7,0,"50,980",0,0,0,0,0,0,0,"50,980","49,062",0,0,0,"1,918","50,980","4,636.90",0,0,0,0,0,"4,636.90",O
2019,19687,City of Valley City,ND,Municipal,MRO,17.2,23.3,0,"110,688",0,0,0,0,0,0,0,"110,688","109,953",0,0,0,735,"110,688","7,677.00",0,0,0,0,65,"7,742.00",O
2019,19702,Van Buren Light & Power Dist,ME,Municipal,NPCC,2,3,0,"14,720",0,0,0,0,0,0,0,"14,720","13,962",0,0,17,741,"14,720","1,470.00",0,0,0,0,0,"1,470.00",O
2019,19716,City of Vanceburg,KY,Municipal,RFC,10.9,14.1,0,"57,843",0,0,0,0,0,0,0,"57,843","51,406",0,0,"1,799","4,638","57,843","6,669.30",0,0,0,0,0,"6,669.30",O
2019,19719,City of Yale - (OK),OK,Municipal,SPP,2.7,1.8,0,"8,450",0,0,0,0,0,0,0,"8,450","8,450",0,0,0,0,"8,450","1,358.70",0,0,0,0,0,"1,358.70",O
2019,19722,City of Vandalia - (MO),MO,Municipal,SERC,5,4,0,"20,080",0,0,0,0,0,0,0,"20,080","16,621",0,292,663,"2,504","20,080","2,356.00",0,0,0,0,0,"2,356.00",O
2019,19728,"UNS Electric, Inc",AZ,Investor Owned,WECC,453,291,"979,880","1,247,665","31,377","52,641","-21,264",0,0,0,0,"2,206,281","1,687,399","378,306",0,673,"139,903","2,206,281","153,081.20",0,"12,786.20",0,0,"11,622.10","177,489.50",O
2019,19771,Town of Veedersburg - (IN),IN,Municipal,RFC,9.1,8.4,0,"50,655",0,0,0,0,0,0,0,"50,655","50,080",0,0,0,575,"50,655","4,713.90",0,0,0,0,46.9,"4,760.80",O
2019,19780,Vermont Public Power Supply Authority,VT,Political Subdivision,NPCC,0,0,"43,441","348,420",0,0,0,0,0,0,0,"391,861",0,"391,861",0,0,0,"391,861",0,0,"25,447.00",0,0,0,"25,447.00",O
2019,19784,Vera Irrigation District #15,WA,Political Subdivision,WECC,37.9,42.5,0,"233,331",0,0,0,0,0,0,0,"233,331","226,332",0,0,0,"6,999","233,331","17,855.00",0,0,0,0,393,"18,248.00",O
2019,19785,Verdigris Valley Elec Coop Inc,OK,Cooperative,SPP,182.4,148.7,0,"720,907",0,0,0,0,0,0,0,"720,907","673,687",0,0,722,"46,498","720,907","71,248.00",0,0,0,0,571,"71,819.00",O
2019,19788,City of Vermillion - (SD),SD,Municipal,MRO,16.5,12.3,0,"70,194",0,0,0,0,0,0,0,"70,194","68,266",0,0,0,"1,928","70,194","6,716.00",0,0,0,836,64,"7,616.00",O
2019,19790,Verendrye Electric Coop Inc,ND,Cooperative,MRO,93.4,126.2,0,"618,703",0,0,0,0,0,0,0,"618,703","599,807",0,0,"1,120","17,776","618,703","52,741.10",0,0,0,0,132.2,"52,873.30",O
2019,19791,"Vermont Electric Cooperative, Inc",VT,Cooperative,NPCC,77.2,80.1,0,"538,009",0,0,0,0,0,0,0,"538,009","450,937","57,937",0,443,"28,692","538,009","72,924.60",0,"1,401.40",0,"1,738.30","6,041.10","82,105.40",O
2019,19792,"Vermont Electric Power Co, Inc",VT,Transmission,NPCC,0,0,0,0,0,0,0,"3,698,071","3,675,284","22,787",0,"22,787",0,0,0,0,"22,787","22,787",0,0,0,0,"202,703.00",0,"202,703.00",O
2019,19798,City of Vernon,CA,Municipal,WECC,180.4,169.1,"3,616","1,119,056",0,0,0,0,0,0,0,"1,122,672","1,069,224",0,0,0,"53,448","1,122,672","161,360.30",0,0,0,0,0,"161,360.30",O
2019,19805,Village of Versailles - (OH),OH,Municipal,RFC,15.9,12.2,0,"75,682",0,0,0,0,0,0,-621,"75,061","71,858",0,47,"2,561",595,"75,061","7,700.00",0,0,0,0,27,"7,727.00",O
2019,19806,"Victoria Electric Coop, Inc",TX,Cooperative,TRE,125.4,115.3,0,"612,966",0,0,0,0,0,0,0,"612,966","579,982",0,0,0,"32,984","612,966","53,539.30",0,0,0,0,915,"54,454.30",O
2019,19813,Vernon Electric Coop,WI,Cooperative,RFC,34.3,33.4,0,"159,524",0,0,0,0,0,0,0,"159,524","152,189",0,0,443,"6,892","159,524","21,550.00",0,0,0,0,100,"21,650.00",O
2019,19820,Victory Electric Coop Assn Inc,KS,Cooperative,SPP,153.1,106.1,0,"731,041",0,0,0,0,0,0,0,"731,041","707,993",0,0,0,"23,048","731,041","63,985.00",0,0,0,0,"1,480.00","65,465.00",O
2019,19828,Town of Vidalia - (LA),LA,Municipal,SPP,9.2,6.5,0,"90,047",0,0,0,0,0,0,0,"90,047","90,047",0,0,0,0,"90,047","9,052.00",0,0,0,0,0,"9,052.00",O
2019,19840,"Valley Electric Assn, Inc",NV,Cooperative,WECC,129,130,0,"583,215","28,413","19,065","9,348",0,0,0,0,"592,563","553,341",0,0,"2,405","36,817","592,563","64,737.00",0,0,0,"15,534.50","3,887.70","84,159.20",O
2019,19843,City of Villisca - (IA),IA,Municipal,MRO,2.6,2.6,15,"11,849",0,0,0,0,0,0,0,"11,864","11,804",0,60,0,0,"11,864","1,200.00",0,0,0,0,0,"1,200.00",O
2019,19856,City of Vineland - (NJ),NJ,Municipal,RFC,151.3,100.3,"159,254","520,203",0,0,0,0,0,0,0,"679,457","658,485",0,"5,823","5,483","9,666","679,457","100,324.00",0,0,0,0,"2,497.00","102,821.00",O
2019,19865,City of Vinton - (IA),IA,Municipal,MRO,10.4,8.1,-87,"42,316",0,0,0,0,0,0,0,"42,229","38,321",867,0,"1,065","1,976","42,229","4,349.70",0,66.2,0,0,292.3,"4,708.20",O
2019,19866,Town of Vinton - (LA),LA,Municipal,SERC,7.2,8.9,0,"38,172",0,0,0,0,0,0,0,"38,172","35,312",0,0,0,"2,860","38,172","3,065.80",0,0,0,0,0,"3,065.80",O
2019,19867,Village of Viola - (WI),WI,Municipal,MRO,1.1,0.9,2,"4,883",0,0,0,0,0,0,0,"4,885","4,647",0,0,0,238,"4,885",476,0,0,0,0,0,476,O
2019,19869,Vinton Public Power Authority,LA,Political Subdivision,SERC,410.5,335.1,0,"2,702,262",0,0,0,0,0,0,0,"2,702,262","2,664,090","38,172",0,0,0,"2,702,262","130,091.00",0,"2,829.00",0,0,0,"132,920.00",O
2019,19876,Virginia Electric & Power Co,VA,Investor Owned,SERC,"16,599.00","16,798.00","75,224,120","15,213,118",0,0,0,0,0,0,0,"90,437,238","84,944,097","3,294,271",0,"125,407","2,073,463","90,437,238","7,933,924.40","4,956.50","162,863.20","2,637.40","201,114.80","-180,145.10","8,125,351.20",O
2019,19882,Virginia Tech Electric Service,VA,State,RFC,60.2,58.9,0,"348,346",0,0,0,0,0,0,0,"348,346","340,081",0,0,0,"8,265","348,346","33,073.50",0,0,0,0,93.5,"33,167.00",O
2019,19883,City of Virginia - (MN),MN,Municipal,MRO,19.8,21.2,"28,653","109,914",0,0,0,0,0,0,0,"138,567","95,238","36,571","1,896",0,"4,862","138,567","12,891.50",0,"1,304.20",0,0,196.5,"14,392.20",O
2019,19885,Virginia Mun Elec Assn No 1,VA,Municipal Mktg Authority,SERC,272,300,"2,924","1,497,066",0,0,0,0,0,0,0,"1,499,990",0,"1,499,990",0,0,0,"1,499,990",0,0,"47,855.00",0,0,4,"47,859.00",O
2019,19896,City of Volga - (SD),SD,Municipal,MRO,9.5,9.5,0,"58,708",0,0,0,0,0,0,0,"58,708","57,957",0,0,751,0,"58,708","5,480.10",0,0,0,0,344.8,"5,824.90",O
2019,19898,Volunteer Electric Coop,TN,Cooperative,SERC,490.7,575.3,0,"2,466,377",0,0,0,0,0,0,0,"2,466,377","2,339,331",0,0,"1,961","125,085","2,466,377","243,366.00",0,0,0,0,"6,206.30","249,572.30",O
2019,19947,City of Wadena - (MN),MN,Municipal,MRO,11.5,14.5,0,"70,561",0,0,0,0,0,0,0,"70,561","67,478",0,450,563,"2,070","70,561","5,543.70",0,0,0,0,121.7,"5,665.40",O
2019,19950,Vermont Electric Trans Co Inc,VT,Transmission,NPCC,0,0,0,0,0,0,0,"12,183,683","12,183,683",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,184.00",0,"1,184.00",O
2019,19951,City of Wadsworth - (OH),OH,Municipal,RFC,62.4,48.8,0,"294,521",0,0,0,0,0,0,0,"294,521","285,826",0,"1,001","7,694",0,"294,521","31,282.00",0,0,0,0,0,"31,282.00",O
2019,19968,City of Wahoo - (NE),NE,Municipal,SPP,15.8,15.5,17,"78,900",0,0,0,0,0,0,0,"78,917","72,135","2,807",0,0,"3,975","78,917","5,419.00",0,209,0,0,0,"5,628.00",O
2019,19974,Town of Wake Forest - (NC),NC,Municipal,SERC,36.9,30.9,0,"159,726",0,0,0,0,0,0,0,"159,726","157,035",0,0,0,"2,691","159,726","20,061.20",0,0,0,0,100.2,"20,161.40",O
2019,19975,City of Wakefield - (MI),MI,Municipal,RFC,2,3,0,"13,717",0,0,0,0,0,0,-82,"13,635","12,440",0,"1,195",0,0,"13,635","1,302.00",0,0,0,0,0,"1,302.00",O
2019,19978,Town of Wakefield - (VA),VA,Municipal,SERC,2.5,3.1,0,"13,018",0,0,0,0,0,0,0,"13,018","12,584",0,0,0,434,"13,018","1,136.00",0,0,0,0,0,"1,136.00",O
2019,19979,Town of Wakefield - (MA),MA,Municipal,NPCC,44,34.7,0,"179,178",0,0,0,0,0,0,0,"179,178","171,491",0,0,0,"7,687","179,178","27,170.00",0,0,117,0,"1,688.00","28,975.00",O
2019,19980,City of Wakefield - (NE),NE,Municipal,MRO,7.1,6.3,5,"49,973",0,0,0,0,0,0,0,"49,978","49,338",0,640,0,0,"49,978","3,730.00",0,0,0,0,0,"3,730.00",O
2019,19981,Wake Electric Membership Corp,NC,Cooperative,SERC,214.9,189.6,0,"847,236",0,0,0,0,0,0,0,"847,236","811,376",0,0,880,"34,980","847,236","93,204.40",0,0,"2,800.00",0,"1,224.20","97,228.60",O
2019,20021,Town of Walkerton - (IN),IN,Municipal,RFC,8,6,0,"35,887",0,0,0,0,0,0,0,"35,887","35,079",0,0,0,808,"35,887","3,735.00",0,0,102,0,160,"3,997.00",O
2019,20025,City of Wall Lake - (IA),IA,Municipal,MRO,2.2,2,"1,543","7,894",0,0,0,0,0,0,-502,"8,935","8,935",0,0,0,0,"8,935",843,0,0,0,0,60,903,O
2019,20038,Town of Wallingford - (CT),CT,Municipal,NPCC,126.3,101,0,"583,943",0,0,0,0,0,0,0,"583,943","567,341",0,0,143,"16,459","583,943","69,769.80",0,0,0,0,757,"70,526.80",O
2019,20061,Walters Public Works Authority,OK,Municipal,SPP,5.3,4.1,0,"20,105",0,0,0,0,0,0,0,"20,105","17,510",0,0,"1,153","1,442","20,105","1,929.10",0,0,0,0,0,"1,929.10",O
2019,20063,Village of Walthill - (NE),NE,Municipal,MRO,1.1,1.2,0,"5,987",0,0,0,0,0,0,0,"5,987","5,037",0,266,324,360,"5,987",585,0,0,0,0,0,585,O
2019,20065,Walton Electric Member Corp,GA,Cooperative,SERC,669.1,635.1,0,"2,720,072",0,0,0,0,0,0,0,"2,720,072","2,629,593",0,0,"3,971","86,508","2,720,072","292,003.80",0,0,0,0,"20,316.40","312,320.20",O
2019,20069,City of Wamego - (KS),KS,Municipal,SPP,13.4,8.3,-606,"51,691",0,0,0,0,0,0,0,"51,085","47,392",0,"1,297",0,"2,396","51,085","4,935.00",0,0,0,0,447,"5,382.00",O
2019,20070,Borough of Wampum,PA,Municipal,RFC,0.9,0.7,0,"3,988",0,0,0,0,0,0,0,"3,988","3,699",0,0,0,289,"3,988",515,0,0,0,0,0,515,O
2019,20071,Town of Walstonburg,NC,Municipal,SERC,0.5,0.5,0,"2,040",0,0,0,0,0,0,0,"2,040","1,854",0,40,68,78,"2,040",261,0,0,0,0,0,261,O
2019,20077,City of Wapakoneta - (OH),OH,Municipal,RFC,40.2,52.5,0,"232,114",0,0,0,0,0,0,0,"232,114","210,695",0,"21,419",0,0,"232,114","17,688.00",0,0,0,0,0,"17,688.00",O
2019,20110,City of Warren - (MN),MN,Municipal,MRO,3.2,2.8,0,"19,000",0,0,0,0,0,0,0,"19,000","17,800",0,0,0,"1,200","19,000","2,085.00",0,0,0,0,0,"2,085.00",O
2019,20111,Warren County Rural E M C,IN,Cooperative,RFC,21.5,20.3,0,"111,864",0,0,0,0,0,0,0,"111,864","100,865","4,251",198,146,"6,404","111,864","13,292.90",0,199.5,0,0,133.5,"13,625.90",O
2019,20122,Town of Warren - (IN),IN,Municipal,RFC,4,3.4,0,"18,538",0,0,0,0,0,0,0,"18,538","17,818",0,0,0,720,"18,538","2,062.00",0,0,0,0,246,"2,308.00",O
2019,20130,Warren Rural Elec Coop Corp,KY,Cooperative,SERC,412.4,435.3,0,"2,199,748",0,0,0,0,0,0,0,"2,199,748","2,113,711",0,0,638,"85,399","2,199,748","193,230.00",0,0,0,0,"4,303.10","197,533.10",O
2019,20134,City of Warroad,MN,Municipal,MRO,10.9,10.6,0,"58,688",0,0,0,0,0,0,0,"58,688","57,511",0,0,0,"1,177","58,688","5,128.00",0,0,0,0,0,"5,128.00",O
2019,20135,City of Washington - (UT),UT,Municipal,WECC,38.5,15.7,989,"119,405",0,0,0,0,0,0,0,"120,394","118,436",0,0,0,"1,958","120,394","11,675.50",0,0,0,0,0,"11,675.50",O
2019,20136,City of Waseca - (MN),MN,Municipal,MRO,16,9,0,"61,207",0,0,0,0,0,0,0,"61,207","57,432",0,0,0,"3,775","61,207","6,818.00",0,0,0,0,271,"7,089.00",O
2019,20138,"Wasco Electric Coop, Inc",OR,Cooperative,WECC,20.8,27.3,0,"109,712",0,0,0,0,0,0,0,"109,712","102,397",0,59,0,"7,256","109,712","11,106.00",0,0,0,0,742,"11,848.00",O
2019,20139,City of Washington - (IN),IN,Municipal,RFC,41,38.2,0,"191,158",0,0,0,0,0,0,0,"191,158","179,910",0,0,0,"11,248","191,158","17,524.00",0,0,0,0,319,"17,843.00",O
2019,20140,City of Washington - (GA),GA,Municipal,SERC,20.5,18.5,0,"81,769",0,0,0,0,0,0,0,"81,769","81,769",0,0,0,0,"81,769","9,440.00",0,0,0,0,0,"9,440.00",O
2019,20141,City of Washington - (KS),KS,Municipal,SPP,3.5,2,44,"13,292",0,0,0,0,0,0,0,"13,336","11,064",0,0,597,"1,675","13,336","1,403.00",0,0,0,0,20.5,"1,423.50",O
2019,20142,City of Washington - (NC),NC,Municipal,SERC,67,57.6,0,"286,644",0,0,0,0,0,0,0,"286,644","270,695",0,0,0,"15,949","286,644","34,156.00",0,0,0,0,0,"34,156.00",O
2019,20146,Washington Elec Member Corp,GA,Cooperative,SERC,72.6,78.6,0,"379,315",0,0,0,0,0,0,0,"379,315","363,567",0,0,642,"15,106","379,315","36,467.50",0,0,0,0,886.6,"37,354.10",O
2019,20150,Washington Electric Coop - (OH),OH,Cooperative,RFC,30,24.9,0,"118,786",0,0,0,0,0,0,0,"118,786","110,607",0,0,284,"7,895","118,786","17,662.20",0,0,0,0,479.6,"18,141.80",O
2019,20151,Washington Electric Coop - (VT),VT,Cooperative,NPCC,13.7,15.5,"2,711","73,042",0,0,0,0,0,0,"-2,154","73,599","68,358",0,295,0,"4,946","73,599","15,538.00",0,0,0,0,"2,615.00","18,153.00",O
