Utility Characteristics,,,,,,,,,RESIDENTIAL,,,COMMERCIAL,,,INDUSTRIAL,,,TRANSPORTATION,,,TOTAL,,
,,,,,,,,,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers
Data Year,Utility Number,Utility Name,Part,Service Type,"Data Type
O = Observed
I = Imputed",State,Ownership,BA Code,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count
2019,965,Atlantic Municipal Utilities,A,Bundled,O,IA,Municipal,MISO,"3,539.90","41,972","3,822","4,167.60","54,548",834,"5,362.90","86,424",2,.,.,.,"13,070.40","182,944","4,658"
2019,970,Homefield Energy,B,Energy,O,IL,Retail Power Marketer,PJM,0,0,0,715.6,"23,434",80,357.8,"27,524",14,0,0,0,"1,073.40","50,958",94
2019,970,Homefield Energy,B,Energy,O,IL,Retail Power Marketer,MISO,"228,695.10","4,082,340","409,001","105,433.80","2,349,833","3,307","32,769.60","821,949",81,"1,719.60","22,450",1,"368,618.10","7,276,572","412,390"
2019,989,City of Attica - (KS),A,Bundled,O,KS,Municipal,SWPP,350.9,"3,121",388,221.2,"2,271",101,0,0,0,0,0,0,572.1,"5,392",489
2019,993,Auburn Board of Public Works,A,Bundled,O,NE,Municipal,SWPP,"2,420.00","26,101","1,849","2,667.00","28,197",838,290,"3,040",1,.,.,.,"5,377.00","57,338","2,688"
2019,994,City of Auburn - (IN),A,Bundled,O,IN,Municipal,PJM,"5,793.70","65,382","6,533","2,848.10","26,192",938,"29,802.80","342,936",141,.,.,.,"38,444.60","434,510","7,612"
2019,995,City of Auburn - (IA),A,Bundled,O,IA,Municipal,MISO,161.9,"1,453",140,53.9,476,28,.,.,.,.,.,.,215.8,"1,929",168
2019,998,City of Augusta - (KS),A,Bundled,O,KS,Municipal,SWPP,"5,127.30","37,496","3,888","2,650.60","22,102",412,"1,001.00","8,661",27,.,.,.,"8,778.90","68,259","4,327"
2019,1000,City of Augusta - (AR),A,Bundled,O,AR,Municipal,MISO,914,"8,161",776,425,"3,980",150,.,.,.,.,.,.,"1,339.00","12,141",926
2019,1002,City of Aurelia - (IA),A,Bundled,O,IA,Municipal,MISO,456,"4,800",439,70,700,60,221,"1,900",14,.,.,.,747,"7,400",513
2019,1004,City of Aurora - (SD),A,Bundled,O,SD,Municipal,SWPP,477.1,"4,525",451,40.6,293,26,126.7,"1,179",1,.,.,.,644.4,"5,997",478
2019,1009,City of Austin - (MN),A,Bundled,O,MN,Municipal,MISO,"10,588.90","76,323","10,558","13,270.20","119,985","1,187","11,505.20","138,849",1,.,.,.,"35,364.30","335,157","11,746"
2019,1015,Austin Energy,A,Bundled,O,TX,Municipal,ERCO,"509,935.70","4,702,443","446,898","562,376.60","5,977,056","52,530","186,387.80","3,016,363",114,.,.,.,"1,258,700.10","13,695,862","499,542"
2019,1024,City of Ava - (MO),A,Bundled,O,MO,Municipal,AECI,"1,397.00","11,504","1,175",530,"4,347",306,"3,618.00","45,716",49,.,.,.,"5,545.00","61,567","1,530"
2019,1028,Town of Avilla - (IN),A,Bundled,O,IN,Municipal,PJM,977,"9,384","1,022",649,"4,922",110,"2,426.00","24,178",21,0,0,0,"4,052.00","38,484","1,153"
2019,1033,City of Axtell - (KS),A,Bundled,O,KS,Municipal,SWPP,212,"1,965",189,122,939,41,.,.,.,.,.,.,334,"2,904",230
2019,1036,Town of Ayden - (NC),A,Bundled,O,NC,Municipal,CPLE,"5,793.00","50,455","3,633","3,129.00","25,017",481,"2,695.00","31,233",1,.,.,.,"11,617.00","106,705","4,115"
2019,1046,City of Aztec - (NM),A,Bundled,O,NM,Municipal,WACM,"2,114.00","15,932","2,655","3,173.00","26,346",477,.,.,.,.,.,.,"5,287.00","42,278","3,132"
2019,1050,City of Azusa,A,Bundled,O,CA,Municipal,CISO,"11,646.00","87,350","14,106","14,673.00","82,944","1,926","9,218.00","78,119",26,.,.,.,"35,537.00","248,413","16,058"
2019,1062,BARC Electric Coop Inc,A,Bundled,O,VA,Cooperative,PJM,"18,310.00","127,797","12,010","6,468.00","51,889",790,.,.,.,.,.,.,"24,778.00","179,686","12,800"
2019,1080,City of Badger - (SD),A,Bundled,O,SD,Municipal,MISO,92.5,"1,191",79,96.1,501,4,.,.,.,.,.,.,188.6,"1,692",83
2019,1101,Bagley Public Utilities Comm,A,Bundled,O,MN,Municipal,MISO,725.4,"5,763",562,377.4,"3,157",150,"1,547.40","14,609",70,.,.,.,"2,650.20","23,529",782
2019,1119,Town of Bainbridge - (IN),A,Bundled,O,IN,Municipal,MISO,374.5,"3,340",322,277.4,"2,364",60,.,.,.,.,.,.,651.9,"5,704",382
2019,1148,City of Baldwin City- (KS),A,Bundled,O,KS,Municipal,SWPP,"2,463.00","17,158","1,758","2,132.00","15,699",244,.,.,.,.,.,.,"4,595.00","32,857","2,002"
2019,1149,Baldwin County El Member Corp,A,Bundled,O,AL,Cooperative,AEC,"115,056.00","977,611","71,372","47,336.00","498,658","7,403",.,.,.,.,.,.,"162,392.00","1,476,269","78,775"
2019,1167,Baltimore Gas & Electric Co,A,Bundled,O,MD,Investor Owned,PJM,"1,177,594.20","9,612,034","894,919","314,020.70","2,757,009","67,472","14,077.10","137,638","3,252",0,0,0,"1,505,692.00","12,506,681","965,643"
2019,1167,Baltimore Gas & Electric Co,C,Delivery,O,MD,Investor Owned,PJM,"151,833.50","3,100,521","277,887","360,637.50","12,641,023","53,271","28,129.20","1,145,830","2,615","1,959.80","289,728",3,"542,560.00","17,177,102","333,776"
2019,1169,Bailey County Elec Coop Assn,A,Bundled,O,TX,Cooperative,SWPP,"2,782.60","26,096","3,371","5,393.90","66,558",849,"20,603.10","219,991","4,768",.,.,.,"28,779.60","312,645","8,988"
2019,1170,Bamberg Board of Public Works,A,Bundled,O,SC,Municipal,SC,"2,398.00","19,383","1,420","2,294.00","18,408",636,912,"8,075",2,.,.,.,"5,604.00","45,866","2,058"
2019,1172,Bancroft Municipal Utilities,A,Bundled,O,IA,Municipal,MISO,397,"5,450",389,679,"5,370",157,319,"5,685",90,.,.,.,"1,395.00","16,505",636
2019,1175,"Bandera Electric Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,"51,262.70","453,281","31,539","16,196.70","162,815","5,535","2,067.60","25,591",57,.,.,.,"69,527.00","641,687","37,131"
2019,1176,City of Bandon - (OR),A,Bundled,O,OR,Municipal,BPAT,"3,302.30","37,353","3,359","2,310.50","25,876",795,164.9,"1,965",2,0,0,0,"5,777.70","65,194","4,156"
2019,1179,Versant Power,A,Bundled,O,ME,Investor Owned,NBSO,"29,769.90","192,531","28,725","14,187.80","89,731","6,619","3,963.60","36,803",112,0,0,0,"47,921.30","319,065","35,456"
2019,1179,Versant Power,A,Bundled,O,ME,Investor Owned,ISNE,"118,971.90","578,915","96,962","54,362.10","467,863","15,654","5,356.70","56,207",28,0,0,0,"178,690.70","1,102,985","112,644"
2019,1179,Versant Power,C,Delivery,O,ME,Investor Owned,NBSO,6.8,96,17,703,"9,496",382,"4,609.30","194,811",86,0,0,0,"5,319.10","204,403",485
2019,1179,Versant Power,C,Delivery,O,ME,Investor Owned,ISNE,"5,182.10","49,657","7,930","10,569.40","123,919","2,991","7,293.90","178,185",23,0,0,0,"23,045.40","351,761","10,944"
2019,1181,Village of Bangor - (WI),A,Bundled,O,WI,Municipal,MISO,"1,469.70","12,276","1,499",955.2,"8,766",473,475.8,"4,888",8,.,.,.,"2,900.70","25,930","1,980"
2019,1192,City of Banning - (CA),A,Bundled,O,CA,Municipal,CISO,"12,598.00","66,456","10,864","10,300.10","50,973","1,173","2,201.40","14,601",12,.,.,.,"25,099.50","132,030","12,049"
2019,1196,Village of Baraga - (MI),A,Bundled,O,MI,Municipal,MISO,362,"2,740",527,"2,172.00","16,768",223,0,0,0,0,0,.,"2,534.00","19,508",750
2019,1201,Barbourville Utility Comm,A,Bundled,O,KY,Municipal,LGEE,"3,664.80","38,938","3,418",666.3,"7,080",507,"3,997.90","42,478",183,.,.,.,"8,329.00","88,496","4,108"
2019,1205,City of Bardwell - (KY),A,Bundled,O,KY,Municipal,LGEE,139.4,"1,394",397,765.6,"7,663",97,.,.,.,.,.,.,905,"9,057",494
2019,1208,Town of Bargersville - (IN),A,Bundled,O,IN,Municipal,MISO,"4,027.00","37,585","3,175","2,290.00","6,246",380,270,627,46,.,.,.,"6,587.00","44,458","3,601"
2019,1232,City of Barnesville - (GA),A,Bundled,O,GA,Municipal,SOCO,"3,146.00","27,688","2,522","2,979.00","33,982",287,"1,674.00","29,739",2,0,0,0,"7,799.00","91,409","2,811"
2019,1233,City of Barnesville - (MN),A,Bundled,O,MN,Municipal,MISO,"1,578.30","17,041","1,396",459,"4,663",135,.,.,.,.,.,.,"2,037.30","21,704","1,531"
2019,1251,Barron Electric Coop,A,Bundled,O,WI,Cooperative,MISO,"27,223.00","200,524","18,470","2,760.00","24,497",213,"8,770.00","107,538",167,.,.,.,"38,753.00","332,559","18,850"
2019,1273,"Bartlett Electric Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,"17,854.40","165,467","8,915","5,562.00","47,566","3,254",0,0,0,.,.,.,"23,416.40","213,033","12,169"
2019,1276,"Barrow Utils & Elec Coop, Inc",A,Bundled,O,AK,Cooperative,NA,"1,689.60","10,909","1,540","4,709.90","36,658",500,0,0,0,0,0,0,"6,399.50","47,567","2,040"
2019,1278,City of Barron - (WI),A,Bundled,O,WI,Municipal,MISO,"1,519.30","14,781","1,500","2,030.20","21,133",303,"3,314.60","44,175",33,0,0,0,"6,864.10","80,089","1,836"
2019,1279,Barry Electric Coop,A,Bundled,O,MO,Cooperative,AECI,"14,385.80","115,642","8,333","4,548.70","42,804","1,265","1,598.00","18,089",3,.,.,.,"20,532.50","176,535","9,601"
2019,1283,Bartholomew County Rural E M C,A,Bundled,O,IN,Cooperative,MISO,"22,109.00","159,630","11,001","5,529.00","46,686",681,"17,772.00","205,847",11,.,.,.,"45,410.00","412,163","11,693"
2019,1299,"Barton Village, Inc",A,Bundled,O,VT,Municipal,ISNE,"1,993.30","10,099","1,958",720.3,"3,466",200,.,.,.,.,.,.,"2,713.60","13,565","2,158"
2019,1300,City of Bartow - (FL),A,Bundled,O,FL,Municipal,FPC,"15,278.10","146,477","10,662","7,419.90","74,262","1,497","6,559.90","67,926",294,.,.,.,"29,257.90","288,665","12,453"
2019,1301,"Barton County Elec Coop, Inc",A,Bundled,O,MO,Cooperative,AECI,"11,674.00","84,721","5,905","3,889.00","32,961",656,"2,462.00","39,373",8,.,.,.,"18,025.00","157,055","6,569"
2019,1307,Basin Electric Power Coop,A,Bundled,O,ND,Cooperative,SWPP,.,.,.,.,.,.,"39,196.00","1,094,834",1,.,.,.,"39,196.00","1,094,834",1
2019,1307,Basin Electric Power Coop,A,Bundled,O,WY,Cooperative,WACM,.,.,.,37,654,1,.,.,.,.,.,.,37,654,1
2019,1324,City of Bastrop - (TX),A,Bundled,O,TX,Municipal,ERCO,"2,738.00","26,673","2,109","4,125.60","44,667",652,.,.,.,.,.,.,"6,863.60","71,340","2,761"
2019,1325,City of Batavia - (IL),A,Bundled,O,IL,Municipal,PJM,"12,296.00","87,346","9,722","17,267.00","147,039","1,336","15,630.00","173,920",10,.,.,.,"45,193.00","408,305","11,068"
2019,1326,Village of Bartley - (NE),A,Bundled,O,NE,Municipal,SWPP,220,"1,598",170,4.5,30,5,476,"3,146",5,.,.,.,700.5,"4,774",180
2019,1343,Bath Electric Gas & Water,A,Bundled,O,NY,Municipal,NYIS,"2,780.00","46,868","3,795",985,"15,928",570,881,"18,027",27,.,.,.,"4,646.00","80,823","4,392"
2019,1346,City of Battle Creek- (NE),A,Bundled,O,NE,Municipal,SWPP,697.2,"6,511",488,416.2,"4,142",94,17.1,51,2,.,.,.,"1,130.50","10,704",584
2019,1353,City of Baudette - (MN),A,Bundled,O,MN,Municipal,MISO,592.3,"4,760",576,693.4,"5,042",196,942.9,"11,068",17,.,.,.,"2,228.60","20,870",789
2019,1366,City of Bay City - (MI),A,Bundled,O,MI,Municipal,MISO,"16,700.00","128,017","17,909","15,743.00","126,588","2,205","5,577.00","52,115",129,.,.,.,"38,020.00","306,720","20,243"
2019,1367,"Bayfield Electric Coop, Inc",A,Bundled,O,MI,Cooperative,MISO,53,174,69,.,.,.,.,.,.,.,.,.,53,174,69
2019,1367,"Bayfield Electric Coop, Inc",A,Bundled,O,WI,Cooperative,MISO,"12,775.50","69,583","8,971","1,233.70","9,669",66,.,.,.,.,.,.,"14,009.20","79,252","9,037"
2019,1374,City of Bayard - (NE),A,Bundled,O,NE,Municipal,WACM,743,"5,014",489,398,"2,844",87,78,538,5,.,.,.,"1,219.00","8,396",581
2019,1386,Village of Beach City - (OH),A,Bundled,O,OH,Municipal,PJM,"1,019.00","6,406",739,307,"1,933",89,147,714,6,.,.,.,"1,473.00","9,053",834
2019,1387,City of Benham,A,Bundled,O,KY,Municipal,LGEE,480.1,"3,838",243,122.2,"1,486",24,.,.,.,.,.,.,602.3,"5,324",267
2019,1417,"Beartooth Electric Coop, Inc",A,Bundled,O,MT,Cooperative,NWMT,"6,647.90","51,300","5,257","1,178.40","10,268",517,143.1,"1,670",1,.,.,.,"7,969.40","63,238","5,775"
2019,1417,"Beartooth Electric Coop, Inc",A,Bundled,O,WY,Cooperative,NWMT,594.5,"4,864",407,256.1,"2,307",84,.,.,.,.,.,.,850.6,"7,171",491
2019,1427,City of Beatrice - (NE),A,Bundled,O,NE,Municipal,SWPP,"6,835.00","71,505","5,815","2,544.00","25,847",884,"6,314.00","81,156",122,0,0,0,"15,693.00","178,508","6,821"
2019,1434,Beaver City Corporation,A,Bundled,O,UT,Municipal,PACE,"1,048.60","12,544","1,418","1,244.50","15,773",316,191.5,"2,473",2,0,0,0,"2,484.60","30,790","1,736"
2019,1435,City of Beaver City - (NE),A,Bundled,O,NE,Municipal,SWPP,742,"4,908",271,71,501,25,.,.,.,.,.,.,813,"5,409",296
2019,1456,Town of Bedford - (VA),A,Bundled,O,VA,Municipal,PJM,"10,618.50","84,330","5,780","4,990.70","41,149",886,"4,993.70","80,483",28,.,.,.,"20,602.90","205,962","6,694"
2019,1458,"Beauregard Electric Coop, Inc",A,Bundled,O,LA,Cooperative,MISO,"67,841.00","621,231","39,571","16,836.00","163,649","4,099","30,945.00","572,159",5,.,.,.,"115,622.00","1,357,039","43,675"
2019,1494,Town of Belhaven - (NC),A,Bundled,O,NC,Municipal,CPLE,"1,238.00","9,088",907,984.1,"6,148",201,0,0,0,0,0,0,"2,222.10","15,236","1,108"
2019,1512,City of Belleville - (KS),A,Bundled,O,KS,Municipal,SWPP,"1,302.00","8,290","1,138","1,460.00","12,340",262,.,.,.,.,.,.,"2,762.00","20,630","1,400"
2019,1515,City of Bellevue - (IA),A,Bundled,O,IA,Municipal,MISO,"1,147.00","11,084","1,564",991,"12,002",195,0,0,0,.,.,.,"2,138.00","23,086","1,759"
2019,1519,City of Bellville - (TX),A,Bundled,O,TX,Municipal,ERCO,"2,880.00","25,743","1,998","2,700.00","26,857",570,.,.,.,.,.,.,"5,580.00","52,600","2,568"
2019,1522,Village of Belmont - (WI),A,Bundled,O,WI,Municipal,MISO,388.9,"4,005",465,406.9,"4,545",105,"1,147.20","14,978",5,.,.,.,"1,943.00","23,528",575
2019,1523,Town of Belmont - (MA),A,Bundled,O,MA,Municipal,ISNE,"14,317.60","68,403","10,811","9,939.80","51,641",873,167.3,"1,333",1,.,.,.,"24,424.70","121,377","11,685"
2019,1525,City of Beloit - (KS),A,Bundled,O,KS,Municipal,SWPP,"1,883.00","15,752","1,801","1,489.00","12,227",469,"1,277.00","14,798",33,.,.,.,"4,649.00","42,777","2,303"
2019,1529,"Beltrami Electric Coop, Inc",A,Bundled,O,MN,Cooperative,MISO,"39,971.00","294,904","19,701","8,928.00","78,679","1,494",16.3,40,18,0,.,.,"48,915.30","373,623","21,213"
2019,1554,City of Benkelman - (NE),A,Bundled,O,NE,Municipal,SWPP,503,"4,538",525,459,"5,855",167,180,"2,700",1,.,.,.,"1,142.00","13,093",693
2019,1566,City of Bennettsville - (SC),A,Bundled,O,SC,Municipal,SC,"5,944.00","45,603","3,859","3,772.00","34,113",514,.,.,.,.,.,.,"9,716.00","79,716","4,373"
2019,1571,Town of Benson - (NC),A,Bundled,O,NC,Municipal,CPLE,"2,450.20","17,726","1,564","2,325.80","19,488",432,41.9,322,1,0,0,0,"4,817.90","37,536","1,997"
2019,1573,City of Benson - (MN),A,Bundled,O,MN,Municipal,MISO,"1,418.50","15,393","1,515",545.9,"5,256",255,"1,151.60","13,769",56,.,.,.,"3,116.00","34,418","1,826"
2019,1578,Benton County,A,Bundled,O,TN,Municipal,TVA,"15,005.00","116,970","9,087","7,666.00","57,702","1,772","2,597.00","27,219",3,0,0,0,"25,268.00","201,891","10,862"
2019,1579,PUD No 1 of Benton County,A,Bundled,O,WA,Political Subdivision,BPAT,"64,057.00","752,077","47,173","37,898.00","550,598","6,424","25,737.00","463,496",984,.,.,.,"127,692.00","1,766,171","54,581"
2019,1581,City of Benton - (AR),A,Bundled,O,AR,Municipal,MISO,"15,433.80","148,739","12,206","6,642.00","74,249","1,804","3,287.20","38,714",20,.,.,.,"25,363.00","261,702","14,030"
2019,1582,City of Benton - (KY),A,Bundled,O,KY,Municipal,TVA,"2,913.00","23,806","1,806","3,819.00","33,137",716,862,"10,566",1,0,0,0,"7,594.00","67,509","2,523"
2019,1585,Village of Benton - (WI),A,Bundled,O,WI,Municipal,MISO,447,"3,633",448,217,"1,827",89,.,.,.,.,.,.,664,"5,460",537
2019,1586,City of Bentonville - (AR),A,Bundled,O,AR,Municipal,SWPP,"29,387.00","250,655","21,641","37,788.00","425,210","3,055",.,.,.,.,.,.,"67,175.00","675,865","24,696"
2019,1591,"Big Country Electric Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,"10,034.00","85,013","8,823","15,006.00","159,401","3,542","1,642.00","21,384",684,.,.,.,"26,682.00","265,798","13,049"
2019,1601,City of Beresford,A,Bundled,O,SD,Municipal,SWPP,"1,353.00","9,837",958,639,"5,040",230,"1,790.00","17,596",18,.,.,.,"3,782.00","32,473","1,206"
2019,1604,Village of Bergen - (NY),A,Bundled,O,NY,Municipal,NYIS,576,"7,436",563,587,"7,161",94,"1,205.00","19,610",3,0,0,0,"2,368.00","34,207",660
2019,1611,"Messer Energy Services, Inc.",B,Energy,O,DE,Retail Power Marketer,PJM,0,0,0,0,0,0,"9,542.00","224,464",1,0,0,0,"9,542.00","224,464",1
2019,1611,"Messer Energy Services, Inc.",B,Energy,O,IL,Retail Power Marketer,MISO,0,0,0,0,0,0,"8,000.00","187,235",5,0,0,0,"8,000.00","187,235",5
2019,1611,"Messer Energy Services, Inc.",B,Energy,O,MA,Retail Power Marketer,ISNE,0,0,0,0,0,0,"1,342.00","14,396",1,0,0,0,"1,342.00","14,396",1
2019,1611,"Messer Energy Services, Inc.",B,Energy,O,ME,Retail Power Marketer,ISNE,0,0,0,0,0,0,"5,126.00","94,539",1,0,0,0,"5,126.00","94,539",1
2019,1611,"Messer Energy Services, Inc.",B,Energy,O,NJ,Retail Power Marketer,PJM,0,0,0,0,0,0,17,281,2,0,0,0,17,281,2
2019,1611,"Messer Energy Services, Inc.",B,Energy,O,NY,Retail Power Marketer,NYIS,0,0,0,0,0,0,"1,189.00","34,387",4,0,0,0,"1,189.00","34,387",4
2019,1611,"Messer Energy Services, Inc.",B,Energy,O,OH,Retail Power Marketer,PJM,0,0,0,0,0,0,"8,177.00","190,376",5,0,0,0,"8,177.00","190,376",5
2019,1611,"Messer Energy Services, Inc.",B,Energy,O,PA,Retail Power Marketer,PJM,0,0,0,0,0,0,"26,231.00","622,846",4,0,0,0,"26,231.00","622,846",4
2019,1613,Berkeley Electric Coop Inc,A,Bundled,O,SC,Cooperative,SC,"180,712.00","1,356,540","92,232","57,532.00","476,369","11,797","79,296.00","1,457,827",15,.,.,.,"317,540.00","3,290,736","104,044"
2019,1615,Town of Berlin - (MD),A,Bundled,O,MD,Municipal,PJM,"3,199.60","26,962","2,132",550.7,"3,745",334,"1,693.30","15,604",124,.,.,.,"5,443.60","46,311","2,590"
2019,1618,Borough of Berlin - (PA),A,Bundled,O,PA,Municipal,PJM,958.5,"9,767","1,063",662.4,"6,729",104,249.3,"2,735",1,0,0,0,"1,870.20","19,231","1,168"
2019,1625,Benton Rural Electric Assn,A,Bundled,O,WA,Cooperative,BPAT,"19,054.00","220,768","11,748","9,105.00","134,863","1,428","12,948.00","206,903","1,383",.,.,.,"41,107.00","562,534","14,559"
2019,1640,City of Bessemer Utilities,A,Bundled,O,AL,Municipal,TVA,"12,947.00","118,972","9,361","20,053.00","172,433","1,768",465,"7,063",1,0,0,0,"33,465.00","298,468","11,130"
2019,1647,City of Bethany - (MO),A,Bundled,O,MO,Municipal,SPA,"1,651.00","14,248","1,521","2,519.00","21,570",385,.,.,.,.,.,.,"4,170.00","35,818","1,906"
2019,1648,Village of Bethany - (IL),A,Bundled,O,IL,Municipal,MISO,675,"6,000",615,625,"5,000",78,.,.,.,.,.,.,"1,300.00","11,000",693
2019,1650,Village of Bethel - (OH),A,Bundled,O,OH,Municipal,PJM,"1,697.40","15,958","1,419",316.1,"2,839",135,551.5,"5,298",52,.,.,.,"2,565.00","24,095","1,606"
2019,1671,Big Flat Electric Coop Inc,A,Bundled,O,MT,Cooperative,NWMT,"2,563.70","20,859","1,786",925.3,"7,465",242,265.9,"1,793",6,.,.,.,"3,754.90","30,117","2,034"
2019,1675,Big Horn Rural Electric Co,A,Bundled,O,MT,Cooperative,WACM,44,258,35,347,"2,284",32,"1,948.00","17,648",1,.,.,.,"2,339.00","20,190",68
2019,1675,Big Horn Rural Electric Co,A,Bundled,O,WY,Cooperative,WACM,"4,486.00","30,600","3,003","2,226.00","18,941",447,"6,019.00","58,890",325,.,.,.,"12,731.00","108,431","3,775"
2019,1677,Village of Bloomdale - (OH),A,Bundled,O,OH,Municipal,PJM,404,"2,731",293,65,450,19,0,0,0,.,.,.,469,"3,181",312
2019,1683,"Big Horn County Elec Coop, Inc",A,Bundled,O,MT,Cooperative,BPAT,"4,562.90","38,463","3,074","2,095.20","16,815",565,227.6,"2,445",3,.,.,.,"6,885.70","57,723","3,642"
2019,1683,"Big Horn County Elec Coop, Inc",A,Bundled,O,WY,Cooperative,BPAT,443.5,"3,855",271,88.5,702,28,.,.,.,.,.,.,532,"4,557",299
2019,1698,City of Big Stone City - (SD),A,Bundled,O,SD,Municipal,MISO,417,"3,487",339,133,"1,111",61,582,"7,819",2,.,.,.,"1,132.00","12,417",402
2019,1702,City of Biggs - (CA),A,Bundled,O,CA,Municipal,CISO,890,"5,052",720,121.2,943,20,"1,405.70","9,475",1,.,.,.,"2,416.90","15,470",741
2019,1708,Big Sandy Rural Elec Coop Corp,A,Bundled,O,KY,Cooperative,PJM,"18,515.00","161,822","11,705","3,766.00","36,778","1,043","1,269.00","16,443",11,.,.,.,"23,550.00","215,043","12,759"
2019,1723,"Big Bend Electric Coop, Inc",A,Bundled,O,WA,Cooperative,BPAT,"8,805.80","113,861","5,109","8,478.10","112,180","1,885","18,725.20","309,867","2,475",0,0,0,"36,009.10","535,908","9,469"
2019,1726,City of Blue Mound - (KS),A,Bundled,O,KS,Municipal,SWPP,199.2,"1,576",145,.,.,.,.,.,.,.,.,.,199.2,"1,576",145
2019,1736,Blachly-Lane County Coop El Assn,A,Bundled,O,OR,Cooperative,BPAT,"6,914.00","51,044","3,245",967,"11,193",363,"6,296.00","109,055",23,0,0,0,"14,177.00","171,292","3,631"
2019,1738,Bonneville Power Administration,A,Bundled,O,OR,Federal,BPAT,.,.,.,239,"5,867",1,.,.,.,.,.,.,239,"5,867",1
2019,1738,Bonneville Power Administration,A,Bundled,O,WA,Federal,BPAT,.,.,.,"34,212.00","783,257",7,"41,338.00","4,054,787",3,.,.,.,"75,550.00","4,838,044",10
2019,1763,"Black River Electric Coop, Inc - (SC)",A,Bundled,O,SC,Cooperative,SC,"55,766.40","467,604","28,667","14,973.20","121,152","4,029","9,481.70","115,933",18,.,.,.,"80,221.30","704,689","32,714"
2019,1764,Black Diamond Power Co,A,Bundled,O,WV,Investor Owned,PJM,"4,652.00","36,317","3,472","1,794.00","14,796",484,.,.,.,.,.,.,"6,446.00","51,113","3,956"
2019,1765,Village of Black Earth - (WI),A,Bundled,O,WI,Municipal,MISO,"1,230.00","9,539","1,228",820,"6,120",168,0,0,0,0,0,0,"2,050.00","15,659","1,396"
2019,1769,"Black Hills Electric Coop, Inc",A,Bundled,O,SD,Cooperative,SWPP,"16,399.10","118,431","8,332","4,393.00","32,125","1,846",478.7,"3,337",87,0,0,0,"21,270.80","153,893","10,265"
2019,1775,Black River Electric Coop - (MO),A,Bundled,O,MO,Cooperative,AECI,"31,646.00","296,731","20,593","14,445.00","143,695","3,787","2,005.00","31,527",2,.,.,.,"48,096.00","471,953","24,382"
2019,1776,City of Black River Falls,A,Bundled,O,WI,Municipal,MISO,"2,361.70","19,467","2,224","4,075.30","37,763",550,0,0,0,0,0,.,"6,437.00","57,230","2,774"
2019,1779,Town of Basin - (WY),A,Bundled,O,WY,Municipal,PACE,606.4,"3,704",585,275.1,"1,755",123,436.7,"3,274",8,0,0,0,"1,318.20","8,733",716
2019,1780,Black Warrior Elec Member Corp,A,Bundled,O,AL,Cooperative,SOCO,"29,842.20","272,864","20,080","11,372.90","104,486","6,370",914.5,"11,451",2,.,.,.,"42,129.60","388,801","26,452"
2019,1795,Town of Blackstone - (VA),A,Bundled,O,VA,Municipal,PJM,"2,354.00","21,114","1,749","1,183.00","11,589",281,540,"5,291",5,.,.,.,"4,077.00","37,994","2,035"
2019,1800,City of Blackwell - (OK),A,Bundled,O,OK,Municipal,SWPP,"3,768.60","26,764","2,842","1,359.60","10,092",356,879.3,"16,346",21,0,0,0,"6,007.50","53,202","3,219"
2019,1818,City of Blaine - (WA),A,Bundled,O,WA,Municipal,PSEI,"2,105.00","27,110","2,914","3,415.00","40,317",548,843,"10,031",13,.,.,.,"6,363.00","77,458","3,475"
2019,1823,Borough of Blakely - (PA),A,Bundled,O,PA,Municipal,PJM,"3,482.40","19,955","3,266",669.2,"3,347",269,"1,501.70","10,238",47,.,.,.,"5,653.30","33,540","3,582"
2019,1824,City of Bigelow - (MN),A,Bundled,O,IA,Municipal,MISO,39.2,345,18,.,.,.,0,0,0,.,.,.,39.2,345,18
2019,1824,City of Bigelow - (MN),A,Bundled,O,MN,Municipal,MISO,113,"1,003",122,44,412,3,0,0,0,.,.,.,157,"1,415",125
2019,1826,City of Blakely - (GA),A,Bundled,O,GA,Municipal,SOCO,"2,688.00","24,829","2,088","3,565.00","30,687",314,"1,553.00","13,961",5,.,.,.,"7,806.00","69,477","2,407"
2019,1839,City of Blanding - (UT),A,Bundled,O,UT,Municipal,PACE,"1,356.00","12,322","1,393","1,339.00","13,582",319,.,.,.,.,.,.,"2,695.00","25,904","1,712"
2019,1857,Block Island Utility District,A,Bundled,O,RI,Political Subdivision,ISNE,"1,515.00","3,805","1,278","3,841.00","9,368",674,0,0,0,0,0,0,"5,356.00","13,173","1,952"
2019,1866,Bloomer Electric & Water Co,A,Bundled,O,WI,Municipal,MISO,"1,556.00","17,378","1,730","2,812.00","5,786",308,633,"34,422",58,.,.,.,"5,001.00","57,586","2,096"
2019,1871,City of Blooming Prairie - (MN),A,Bundled,O,MN,Municipal,MISO,918,"7,109",838,"1,826.00","18,890",176,0,0,0,0,0,0,"2,744.00","25,999","1,014"
