Release: EDGARv4.3.2 of September 2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timeseries 1970-2012 of GHG per capita emissions by country in ton CO2eq / capita / year (GWP-100 of AR4).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Reference: European Commission, Joint Research Centre (EC-JRC)/Netherlands Environmental Assessment Agency (PBL). Emissions Database for Global Atmospheric Research (EDGAR), release EDGARv4.3.2  (1970 - 2012), http://edgar.jrc.ec.europa.eu/overview.php?v=booklet2017&dst=GHGpc, 2017.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"How to cite: Janssens-Maenhout, G., Crippa, M., Guizzardi, D., Muntean, M., Schaaf, E., Olivier, J.G.J., Peters, J.A.H.W., Schure, K.M., Fossil CO2 and GHG emissions of all world countries, EUR 28766 EN,Publications Office of the European Union, Luxembourg, 2017, ISBN 978-92-79-73207-2, doi:10.2760/709792, JRC107877 and Janssens-Maenhout, G., Crippa, M., Guizzardi, D., Muntean, M., Schaaf, E., Dentener, F., Bergamaschi, P., Pagliari, V., Olivier, J.G.J., Peters, J.A.H.W., van Aardenne, J.A., Monni, S., Doering, U., Petrescu, A.M.R. (2017) EDGARv4.3.2 Global Atlas of the three major Greenhouse Gas Emissions for the period 1970-2012, Earth Syst. Sci. Data Discuss., https://doi.org/10.5194/essd-2017-79, in review, 2017.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISO_CODE,ISO_NAME,substance,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
SAU,Saudi Arabia,CO2eq/cap,33.8613,41.72353,53.26096,70.16899,69.31298,50.76638,61.14332,59.40588,52.11845,53.66892,58.81476,43.05189,36.60483,30.17197,16.17644,14.49708,13.81177,13.66562,14.94551,14.9615,14.77762,14.53418,14.59214,14.31724,15.78627,15.41528,15.82587,15.75748,15.87244,15.55926,16.01495,16.16965,16.28371,16.82824,16.03944,16.36137,16.61315,16.86547,17.51863,17.90642,18.67807,18.93866,19.22687
SEN,Senegal,CO2eq/cap,1.76607,1.73918,1.632676,1.554169,1.566945,1.585773,1.581256,1.577184,1.574642,1.556912,1.466462,1.443789,1.40181,1.320351,1.318263,1.348512,1.349716,1.359132,1.312016,1.312907,1.290807,1.28311,1.29541,1.284376,1.275171,1.268449,1.292433,1.317897,1.338088,1.388905,1.363244,1.413778,1.383011,1.333885,1.36724,1.406792,1.384149,1.4251,1.415293,1.433625,1.441938,1.453342,1.42272
SRB_MNE,Serbia and Montenegro,CO2eq/cap,4.56071,4.582873,4.589974,4.867034,5.091443,5.253823,5.405416,5.576499,5.84613,6.061236,5.968889,6.720712,6.915414,7.351832,7.558394,7.793617,7.996884,7.705371,7.935128,7.868763,8.230094,7.000533,6.49028,5.793541,5.367469,5.960494,6.762627,7.289727,7.331699,5.635485,6.435722,6.862921,7.237957,7.613482,8.132858,7.59119,7.814121,7.685518,7.688534,7.280837,7.426556,7.939024,7.858804
SYC,Seychelles,CO2eq/cap,1.009404,1.011974,0.982889,1.022519,1.033351,1.002175,1.580732,1.529904,1.610647,2.06542,2.302665,2.039376,1.664549,2.644057,2.616253,2.822006,3.139829,4.084145,4.6916,4.092286,3.397508,3.930432,3.450375,3.304378,1.891351,1.977773,1.987621,2.217057,2.178482,2.18984,2.922799,3.169344,4.226676,4.179132,4.141649,4.370693,5.03542,5.424034,5.642389,5.757673,6.026791,6.251984,6.227668
SLE,Sierra Leone,CO2eq/cap,1.151433,1.157064,1.146177,1.112217,1.11073,1.112577,1.127517,1.116878,1.113641,1.098698,1.083504,1.058251,1.03642,0.981942,0.891515,0.908547,0.903707,0.934159,0.929599,0.900213,0.846338,0.852003,0.801578,0.817754,0.780113,0.75769,0.761777,0.781559,0.757689,0.710038,0.692122,0.673287,0.665779,0.673786,0.699403,0.84307,0.889111,0.782314,0.813072,0.832755,0.867666,0.89323,0.885511
SGP,Singapore,CO2eq/cap,3.789709,3.770575,4.337377,4.706814,4.814278,4.75921,5.076697,5.532635,6.17317,6.518517,6.447401,6.811707,6.928452,7.291977,7.21096,7.288211,7.311146,7.275011,8.046693,8.336221,10.87249,11.21389,11.28496,12.56981,12.97121,13.56708,13.97303,13.90355,13.75286,14.17254,14.61379,14.59446,12.28487,12.4625,10.19003,9.946792,10.01914,10.1233,10.02205,9.420772,9.883167,9.556118,9.381697
SVK,Slovakia,CO2eq/cap,12.26498,12.21661,12.36474,12.56796,12.64455,12.85778,12.88978,13.27811,13.95157,14.02337,14.70855,14.28897,13.79836,13.68237,14.04939,13.87745,13.31864,13.57827,13.76923,13.64425,13.66023,11.77026,10.90176,10.58327,10.10213,10.15719,10.21805,10.15128,10.01004,9.919119,9.566424,9.599073,9.560762,9.637652,9.637807,9.674526,9.718359,9.492402,9.490231,8.644927,9.25435,8.932137,8.894194
SVN,Slovenia,CO2eq/cap,8.300642,8.286347,8.275611,8.934447,9.343368,8.979674,9.104419,9.386543,9.952959,10.25047,9.714169,9.781344,9.826214,10.42829,9.67612,9.512259,9.804104,8.832173,10.88338,11.38132,10.95465,10.09946,10.16954,10.39688,10.41606,10.49847,10.93492,11.17417,11.03596,10.69126,10.59332,11.48475,11.64457,11.52027,11.58375,11.64698,11.75232,11.54617,11.98394,10.97575,10.89157,10.69319,10.54857
SLB,Solomon Islands,CO2eq/cap,1.721691,1.730284,1.759152,1.874371,1.902052,1.963409,1.97661,2.078277,2.486634,2.222349,2.330627,2.537217,2.308033,2.272569,2.12743,2.214983,2.000987,2.019314,2.030339,1.800103,1.76531,1.430504,1.178542,1.181444,1.213824,1.217151,1.241353,1.185317,1.145781,1.130216,1.211891,1.200706,1.187448,1.188317,1.198163,1.155983,1.137086,1.119944,1.142776,1.171245,1.205925,1.222405,1.230094
SOM,Somalia,CO2eq/cap,5.082714,5.004205,5.113704,5.018035,4.778193,4.811087,4.357374,4.135984,3.972349,3.625901,3.383413,3.39165,3.426259,3.320031,3.366867,3.455378,3.455389,3.543595,3.57766,3.495888,3.143161,2.762523,2.518558,2.753276,2.956897,2.988815,2.983598,2.975002,2.871802,2.802135,2.753585,2.718889,2.667969,2.635992,2.633027,2.605741,2.428596,2.275516,2.225509,2.164698,2.129116,2.088268,2.042244
ZAF,South Africa,CO2eq/cap,10.22074,9.907639,9.937979,10.41506,10.49127,10.92,11.21373,10.97914,9.961588,10.03387,10.12197,10.22585,9.871438,9.332564,9.638686,9.47881,9.143075,9.421076,9.261267,9.249561,9.274826,8.929411,8.797587,8.674557,8.638392,8.811104,8.961432,9.270651,9.262658,8.699315,8.688265,8.271251,8.499045,9.043216,9.457413,9.61956,9.631305,9.971844,10.37346,9.774748,9.772896,9.298139,9.145148
ESP_AND,Spain and Andorra,CO2eq/cap,5.510296,5.393136,5.716342,6.042621,6.360405,6.451704,6.89809,6.623036,6.557784,6.827081,7.072951,7.138149,6.973161,6.993672,6.723217,6.517632,6.633244,6.610627,6.783427,7.236744,7.340125,7.517879,7.678756,7.292551,7.549388,7.885233,7.654965,8.160781,8.387907,8.910392,9.245193,9.141027,9.462912,9.497121,9.712433,9.887491,9.516868,9.697356,8.825476,7.903038,7.531388,7.501498,7.29918
LKA,Sri Lanka,CO2eq/cap,1.418058,1.371,1.337969,1.348567,1.395695,1.176794,1.199541,1.290375,1.339406,1.30671,1.31144,1.312472,1.272636,1.280086,1.298416,1.243051,1.199067,1.138926,1.173832,1.080803,1.123038,1.067947,1.117743,1.121247,1.184715,1.162503,1.196269,1.19091,1.164973,1.251144,1.300428,1.262382,1.296185,1.36831,1.320719,1.447906,1.362097,1.387033,1.439798,1.379251,1.50647,1.530925,1.508935
SDN_SSD,Sudan and South Sudan,CO2eq/cap,2.60455,2.577975,2.578671,2.700278,2.658534,2.643567,2.580691,2.492785,2.463171,2.528403,2.602983,2.624369,2.651968,2.565559,2.522282,2.493376,2.294486,2.175125,2.194583,2.150892,2.170158,2.149212,2.284215,2.334134,2.488709,2.441655,2.467084,2.522437,2.518236,2.562332,2.621142,2.667308,2.682222,2.698946,2.68686,2.718842,2.733558,2.714278,2.675543,2.647287,2.618806,2.577762,2.490033
SUR,Suriname,CO2eq/cap,6.568687,6.475693,6.875155,7.77546,6.803516,8.092455,7.68881,8.137604,8.676955,8.08903,8.256334,7.995073,7.485944,6.483852,6.381195,6.820096,6.792083,6.774622,6.281897,6.257935,6.294877,6.38636,6.379775,5.716833,5.499814,5.666536,5.653494,5.281316,5.332048,5.163419,5.28802,5.632784,5.425994,5.600192,5.370233,5.146645,5.125087,5.122082,5.023539,5.220272,5.361353,5.645269,5.603502
SWZ,Swaziland,CO2eq/cap,4.397912,4.314166,4.159064,4.409369,4.40669,4.266982,4.034131,3.908418,4.184488,4.273764,3.898043,3.74906,3.390874,3.162622,2.926769,3.039615,2.958104,3.023713,2.690105,2.584751,2.47478,2.520089,2.469499,2.162514,2.104204,2.101345,2.144149,2.071407,1.958045,2.063076,2.094093,2.018187,2.025736,2.124703,2.196984,2.188043,2.114423,2.145548,2.07759,1.993502,1.938709,1.940151,1.9209
SWE,Sweden,CO2eq/cap,14.42177,13.47879,13.49761,13.80972,12.89416,12.98154,13.74658,13.23166,12.59662,12.96155,12.03563,11.11489,10.32779,9.705778,9.690351,10.11232,10.21921,9.932805,9.640284,9.260654,9.118359,9.088925,9.314356,9.258515,9.479818,9.379828,9.971983,9.255554,9.395254,9.23273,8.813474,8.715397,8.827623,8.863492,8.695874,9.022196,9.040957,8.621208,8.102478,7.49956,8.120929,7.513643,7.1668
CHE_LIE,Switzerland and Liechtenstein,CO2eq/cap,8.120414,8.360341,8.436612,8.982066,8.187577,7.752264,8.051425,8.156059,8.378817,8.199723,8.334056,7.914405,7.524116,8.142195,8.023037,8.46969,8.40477,8.094238,8.052683,7.974583,8.235989,8.456508,8.339624,7.845101,7.610672,7.660534,7.710731,7.410926,7.632971,7.580007,7.420193,7.520632,7.329399,7.452409,7.493745,7.538799,7.553791,7.628079,7.846128,7.60018,7.699014,7.020584,6.896394
SYR,Syria,CO2eq/cap,1.964279,1.936348,1.843934,1.721992,2.00763,2.210411,2.510378,2.665058,2.723101,2.946616,2.778482,2.969166,3.2137,3.500508,3.614103,3.239537,3.074903,4.984918,4.562831,4.079704,4.822456,5.209258,5.305271,5.474883,5.52401,5.355575,5.300811,5.000268,4.959372,4.69915,4.55737,4.155379,4.02421,3.952317,4.012275,4.489676,4.471054,4.492482,4.33547,4.058362,4.032709,3.804293,3.629542
TWN,Taiwan,CO2eq/cap,3.505871,3.435483,3.660262,3.898211,3.779237,3.962492,4.448874,4.634009,5.035659,5.171264,5.463755,5.014576,4.861694,5.058496,5.063698,4.962956,5.559687,5.745607,6.490471,6.898672,6.931463,7.315323,7.635241,8.079381,8.429848,8.80302,9.190525,9.780497,10.18687,10.50031,11.2931,11.43633,11.73975,12.08359,12.40429,12.67387,12.97307,13.02128,12.40934,11.76934,12.48397,12.39769,12.38148
TJK,Tajikistan,CO2eq/cap,3.95432,3.906136,3.961827,3.997277,4.042091,4.170579,4.137164,4.095929,4.123921,4.093672,4.115494,4.00291,3.909771,3.845819,3.730341,3.735944,3.716324,3.655446,3.588131,3.522376,3.388023,3.261021,2.619139,1.963358,1.527468,1.379969,1.251567,1.282376,1.262574,1.193024,1.144438,1.121234,1.14713,1.160664,1.259053,1.255343,1.303246,1.386118,1.423245,1.409074,1.404775,1.401599,1.423758
TZA,Tanzania,CO2eq/cap,1.578723,1.546429,1.530796,1.492257,1.465625,1.449699,1.460084,1.439619,1.432981,1.4251,1.396756,1.397624,1.376936,1.344704,1.276432,1.266005,1.255176,1.255278,1.230877,1.220538,1.199423,1.180576,1.143012,1.132341,1.10929,1.207466,1.138249,1.104106,1.117983,1.19575,1.188754,1.187486,1.198094,1.207037,1.205768,1.251834,1.262038,1.227921,1.244252,1.212777,1.227746,1.294419,1.258211
THA,Thailand,CO2eq/cap,2.959968,2.891432,2.79573,2.951628,2.799742,2.92772,2.929347,3.018081,3.072372,2.987226,3.004566,2.961758,2.87277,2.951939,2.982836,3.081756,2.994681,3.089972,3.289784,3.463392,3.605,3.811586,3.96069,4.116601,4.384848,4.604744,4.87456,4.913728,4.432188,4.540799,4.469416,4.590328,4.744372,4.844319,5.152226,5.271367,5.300684,5.473531,5.51126,5.440476,5.795329,5.816072,6.001125
TLS,Timor-Leste,CO2eq/cap,1.172693,1.173798,1.225289,1.211268,1.17929,1.114946,1.023212,0.949373,0.997652,0.85761,0.772417,0.784797,0.803725,0.823603,0.846493,0.819256,0.803812,0.800101,0.753094,0.766942,0.790998,0.882118,0.821793,0.821122,0.979296,1.019968,0.931776,0.899019,1.199981,1.452692,1.706619,1.527388,1.418712,1.393212,2.177088,1.637667,1.769479,2.136901,2.155185,2.283946,2.153051,2.151301,2.078268
TGO,Togo,CO2eq/cap,0.86671,0.839949,0.857816,0.808988,0.794694,0.827053,0.799918,0.836474,0.851619,0.856039,0.791935,0.776007,0.827066,0.725722,0.74904,0.737894,0.805971,0.822976,0.864911,0.84461,0.871724,0.825983,0.740914,0.718372,0.815089,0.777852,0.921004,0.862982,0.918843,0.994176,0.959586,0.923452,0.929699,0.967222,0.943879,0.934582,0.908247,0.8979,0.951819,0.970622,0.984449,1.049256,1.004837
TON,Tonga,CO2eq/cap,0.638478,0.618224,0.610721,0.660412,0.683355,0.763134,0.819086,0.886341,1.055122,1.051657,1.071276,1.172931,1.076967,0.921037,0.837228,0.94725,0.967203,1.063498,1.117045,1.032496,1.509822,1.721574,2.05717,2.095108,2.150108,1.727539,3.254556,2.633548,2.476965,2.797239,2.810606,2.567316,1.97547,1.955116,2.058044,2.446288,2.902318,2.56189,2.748089,2.644373,2.676802,2.687425,2.694803
TTO,Trinidad and Tobago,CO2eq/cap,10.38187,10.13273,9.927592,10.88121,11.70597,11.26855,12.14302,12.81185,12.62058,12.37978,13.47319,13.77944,16.56714,17.26674,17.8152,18.72803,17.9648,18.00265,17.76694,16.48761,14.96636,15.26339,15.67278,14.67178,15.19284,14.11773,15.97565,15.87806,17.39714,18.88026,22.98798,24.85513,26.60131,30.05825,31.28046,36.99875,40.48039,43.3277,42.50864,40.98657,43.78093,41.513,38.85787
TUN,Tunisia,CO2eq/cap,1.776397,1.800744,1.966257,1.94888,2.014576,2.014788,2.029634,2.162833,2.171608,2.280961,2.414124,2.416257,2.332492,2.489694,2.533433,2.571718,2.579446,2.564908,2.514526,2.603611,2.636889,2.711039,2.889482,2.9644,2.886904,2.874266,2.939885,2.958705,3.044606,3.145988,3.214588,3.278872,3.217547,3.16034,3.282377,3.341459,3.427086,3.462949,3.519847,3.472827,3.493619,3.338911,3.349585
TUR,Turkey,CO2eq/cap,2.965217,3.027346,3.20253,3.297185,3.304966,3.415636,3.592914,3.746654,3.68022,3.4981,3.536562,3.53274,3.639321,3.650429,3.709162,3.713623,3.875749,4.09975,3.944807,4.123048,4.280221,4.294722,4.433381,4.56184,4.4281,4.718723,4.955172,5.086735,5.076857,5.001262,5.312552,4.863991,4.938796,5.063961,5.076845,5.21381,5.56339,5.937796,5.909965,5.774738,5.926661,6.129455,6.442791
TKM,Turkmenistan,CO2eq/cap,14.38122,14.10309,14.43597,14.80768,15.32127,16.14041,16.6485,16.94031,17.26236,17.66449,18.28268,18.5361,18.89868,19.24945,19.76068,20.37179,20.61324,20.8542,21.00774,20.88209,21.24971,18.82375,13.3501,13.70686,13.72542,13.34775,12.70178,10.69642,11.00298,13.37073,14.95341,15.71755,17.09995,18.97933,19.26538,20.07647,20.67998,21.37593,21.98023,17.79675,19.36989,21.25738,21.76861
TCA,Turks and Caicos Islands,CO2eq/cap,0.408557,0.435194,0.438012,0.44537,0.460134,0.522586,0.53965,0.536605,0.560849,0.549752,0.647902,0.665996,0.679853,0.692833,0.726807,0.726875,0.740198,0.930854,0.909065,0.956344,0.967187,1.459761,1.345559,1.405306,1.429774,1.397391,1.10537,1.173358,1.54629,1.646318,1.720806,1.750959,1.683075,1.710889,1.818168,1.825041,1.857323,2.105382,2.083413,2.164091,2.306966,2.257415,2.240326
UGA,Uganda,CO2eq/cap,1.142952,1.129221,1.132552,1.127254,1.126432,1.129312,1.139539,1.106348,1.135976,1.101746,1.024283,1.00598,0.994951,0.98603,0.97831,0.964885,0.965626,0.828634,0.851388,0.854584,0.935937,0.954102,0.949041,0.946599,0.929267,0.913517,0.897325,0.91639,0.909432,0.91219,0.901877,0.906941,0.899678,0.908327,0.914916,0.908543,0.897248,0.895785,1.098286,1.080898,1.084627,1.08232,1.073305
UKR,Ukraine,CO2eq/cap,12.50993,12.5131,13.10416,13.92427,14.51428,14.73268,15.65607,15.72,17.64115,17.87259,18.2634,17.54737,17.64433,17.87106,17.9469,17.95143,18.55172,19.3228,19.36265,19.33952,18.52419,17.31476,15.48862,13.68535,11.59415,11.32779,9.844652,9.521368,9.096415,9.126774,9.11172,9.140308,9.303352,9.893307,9.482883,9.368545,9.473082,9.665212,9.410788,8.022101,8.56501,9.087449,8.888375
ARE,United Arab Emirates,CO2eq/cap,381.1074,430.8701,395.2818,430.3724,363.8444,304.4406,322.6332,258.642,259.6282,143.7755,129.0022,90.09335,77.30189,70.61367,91.67124,82.60676,63.11839,54.46177,45.44517,45.58116,42.89654,46.05903,42.95743,42.71393,43.94236,43.98402,45.73688,42.09994,40.67087,39.16957,38.74307,36.57231,37.8789,37.57224,35.70434,32.73783,30.29552,28.03307,27.87992,25.60659,24.80523,24.49125,25.28733
GBR,United Kingdom,CO2eq/cap,15.76062,15.64406,15.07697,15.73715,14.93535,14.65571,14.85263,14.93934,14.90706,15.53943,14.35758,14.01791,13.73102,13.56936,12.8848,13.57164,13.91153,13.90996,13.79632,13.48846,13.36451,13.49713,13.0846,12.6594,12.45801,12.27308,12.58895,12.13604,12.11424,11.77149,11.75803,11.84552,11.47246,11.56776,11.39856,11.22224,11.07195,10.73707,10.32134,9.241801,9.35709,8.652269,8.716702
USA,United States,CO2eq/cap,27.03159,26.21052,27.19886,27.90377,26.80661,25.604,26.72488,27.18372,26.92675,26.98571,25.70331,25.11062,23.65608,23.23863,24.01988,23.79044,23.38739,23.834,24.4885,24.53392,23.86766,23.46935,23.59286,23.80313,23.94852,23.87554,24.15385,24.47511,24.22749,23.97197,24.3829,23.93313,23.4235,23.43584,23.43382,23.23882,22.60136,22.66068,21.83369,20.24801,20.98662,20.45535,19.56451
URY,Uruguay,CO2eq/cap,10.04118,9.89924,10.201,10.45808,10.82779,11.47811,10.94157,10.78118,10.77821,11.26775,11.86353,11.74745,11.39918,9.973139,9.389569,9.477664,9.489469,9.986046,10.56861,10.08688,9.160142,9.676151,10.16811,10.30664,10.2652,10.29411,10.63913,10.48057,10.28081,10.57144,9.960662,9.799651,9.933253,10.15185,10.69403,10.63519,11.24025,10.95389,12.0967,12.04709,11.23771,11.66607,11.98505
UZB,Uzbekistan,CO2eq/cap,5.917277,5.853103,5.988217,6.135688,6.323484,6.724101,6.67238,6.72074,6.77016,6.806314,7.018955,7.087469,7.177518,7.267797,7.334471,7.470618,7.551903,7.621622,7.632141,7.530187,8.056899,7.955111,7.509595,7.473903,7.163582,6.514872,6.44631,6.475688,6.994145,6.878614,6.837456,6.868394,7.12345,6.862158,6.707433,6.515846,6.677164,6.585811,6.595035,5.985552,5.89912,6.169333,6.161678
VUT,Vanuatu,CO2eq/cap,2.695803,2.853371,2.759861,2.964522,3.036879,3.070209,3.103862,3.084949,3.260248,3.053803,2.793075,2.976758,2.760823,2.784934,2.710431,2.793828,2.750009,2.832367,2.800075,2.725345,2.843853,2.795879,2.746745,2.81814,2.781146,2.746224,2.739102,2.692542,2.685662,2.664739,2.596641,2.414231,2.318467,2.324028,2.315346,2.27386,2.249795,2.48732,2.489364,2.346552,2.409781,2.449343,2.440406
VEN,Venezuela,CO2eq/cap,11.39826,10.52989,9.974543,10.56038,9.479441,8.022602,8.242985,8.279748,8.371233,9.021037,9.32508,9.11842,8.961455,8.655073,8.642267,8.4768,8.542253,8.47527,8.421504,8.450373,8.679707,8.506701,8.484786,8.761869,8.712626,9.349101,9.527151,9.750719,9.921454,8.927649,9.210672,9.189198,8.675835,8.252411,8.546385,9.207925,9.188522,8.463015,9.618758,9.431045,9.780143,9.042307,9.464766
VNM,Viet Nam,CO2eq/cap,1.99285,1.916992,1.888025,1.926346,1.836449,1.794974,1.733358,1.763291,1.716312,1.67754,1.660397,1.653375,1.661409,1.649897,1.618694,1.59861,1.601775,1.589554,1.575025,1.507674,1.483606,1.498128,1.496882,1.54023,1.661893,1.721338,1.78474,1.831735,1.922246,1.951312,1.999447,2.031251,2.189708,2.262822,2.49843,2.601797,2.645022,2.766568,2.883497,3.07722,3.213331,3.278034,3.263215
VGB,Virgin Islands,CO2eq/cap,2.263098,2.283961,2.763783,2.911559,2.68674,3.095026,2.752072,2.989309,2.744004,2.680489,2.730327,3.913435,3.639256,3.720491,3.521606,3.054426,3.350929,3.507868,3.67531,3.796213,3.626091,3.515242,3.545067,3.271332,3.362883,3.353885,3.594721,3.304753,3.331271,3.333096,3.399755,3.446879,3.315795,3.501834,3.604585,3.490565,3.398138,3.651557,3.572509,3.550658,3.655259,3.58684,3.528594
ESH,Western Sahara,CO2eq/cap,3.130821,3.191226,3.486666,3.640333,3.700314,3.555009,3.350699,2.922136,2.612392,2.483178,2.391706,2.303293,2.20304,2.159988,2.145362,2.172029,2.17086,2.313893,2.144506,2.035132,2.20267,2.205251,2.081054,1.999102,1.805455,1.795433,1.764972,1.754086,1.706154,1.657968,1.696257,1.771063,1.536905,1.465094,1.412563,1.386187,1.374398,1.387226,1.406265,1.404334,1.423788,1.429447,1.416153
YEM,Yemen,CO2eq/cap,0.904847,0.935837,0.961219,0.992933,1.007275,0.99137,1.002969,0.986996,1.005749,1.009728,1.091249,1.069245,1.099392,1.121933,1.105759,1.112686,1.115821,1.137827,1.199083,1.19157,1.217727,1.299375,1.301224,1.19271,1.523124,1.481047,1.464176,1.500372,1.498329,1.585779,1.635324,1.648051,1.609909,1.788501,1.782185,1.909043,2.000263,2.225154,2.101778,2.245869,2.210604,1.930584,1.838715
ZMB,Zambia,CO2eq/cap,3.054308,3.020771,3.052008,3.054092,2.984845,2.946332,2.923576,2.777081,2.667273,2.538157,2.451011,2.359206,2.299309,2.195553,2.107302,2.103449,2.08026,2.036996,2.039258,2.015488,1.918767,1.912969,1.851057,1.773942,1.668252,1.590453,1.50093,1.60022,1.56014,1.532291,1.467896,1.452545,1.460281,1.459285,1.432123,1.392617,1.417235,1.28218,1.253309,1.343625,1.345273,1.342029,1.363735
ZWE,Zimbabwe,CO2eq/cap,4.090007,4.063539,3.859265,4.005753,3.859796,3.63008,3.71905,3.510573,3.222784,3.036819,2.960622,2.833085,2.769442,2.662012,2.642859,2.772586,2.933497,3.262451,3.116606,3.061401,3.282197,3.205854,3.238777,2.758923,2.631234,2.583029,2.646188,2.527914,2.556185,2.776404,2.565553,2.536732,2.279394,2.136006,2.039069,2.061136,1.979328,1.927821,1.720451,1.728668,1.76165,1.797911,1.775448
