Lawrence County,PA,86070,91108,5.3,19.9,22.5,51.6,92.9,4.4,0.2,0.5,0,2.1,1.6,91.6,6299,1.5,41361,74.5,111300,37055,2.28,89.3,4.3,90.8,22.1,89022,1819437,838738,23.5,50204,28926,5025,6244,3411,1952,237,5701,611,5196,254.4,358.18
Lawrence County,SD,25768,24097,4.2,17.5,22.9,49.9,93.4,0.8,2.3,1.2,0.1,2.2,3.5,90.6,2251,2.7,14399,64.7,207900,11048,2.18,80.1,3,93.5,35,197149,130923,434016,17.4,52641,31712,2631,3407,1668,965,81,3223,412,2694,30.1,800.04
Lawrence County,TN,44159,41869,6.7,24.9,17.9,50.7,95.4,1.8,0.5,0.5,0,1.7,2.4,93.3,2666,1.1,18268,75.3,112500,15960,2.69,90.6,5,83.4,14.3,44648,397620,384198,26.8,43614,21720,2994,3308,1979,986,165,3012,434,2728,67.8,617.13
Le Flore County,OK,48129,50384,6.1,23.9,18.3,49.8,76.8,2,14.1,0.7,0.2,6.1,7.2,71,3830,3.1,22203,71,90300,18261,2.67,86.7,5.9,83.5,14.6,-11,-11,406799,24.3,40677,20902,3084,3789,1937,1282,601,3024,447,3159,31.7,1589.21
Le Sueur County,MN,28674,27703,6.2,23.9,17.7,49.5,96.6,0.9,0.5,0.7,0,1.2,6.8,90.3,1744,2.6,12878,81.6,207400,10939,2.55,87.7,6,93.9,23,18220,883359,210659,26.5,71080,33311,1978,2459,1448,526,54,2318,310,1945,61.7,448.76
Lea County,NM,74455,64727,8,29.7,11.4,48.6,91.3,4.3,2,0.7,0.1,1.6,60.1,34.3,2168,16.9,27028,66.8,133100,22523,3,88.9,37.4,74.3,13.6,132122,-11,919840,21.2,60546,25585,3854,4238,2260,1249,1496,2476,333,3545,14.7,4390.93
Leake County,MS,21275,23805,6.4,25.5,16.7,48.4,49.4,42.1,6.8,0.5,0,1.1,4.8,46.6,955,2.1,9622,70.8,83300,8105,2.74,90.7,7.2,78.6,14.3,-11,-11,173043,29.4,37096,19893,1299,1466,719,638,490,937,139,1226,40.8,583
Leavenworth County,KS,81881,76227,6.4,23.4,15,46.7,84.8,9.3,0.9,1.5,0.2,3.3,7.3,78.7,9567,2.7,30242,67.4,182900,27253,2.75,79.1,4.7,92.2,31.5,66690,455777,541471,23.2,73013,32444,3971,4339,1961,1543,478,3658,561,3369,164.7,462.83
Lebanon County,PA,143257,133568,5.8,22.7,19.9,50.8,92.6,3.7,0.4,1.5,0.1,1.7,14.1,81,9123,4.4,58254,70,171300,53579,2.55,86.4,13.2,87.2,20.7,146138,2743814,1695685,23,60281,29130,8503,9112,5327,2578,758,7999,881,7856,369.1,361.83
Lee County,AL,174241,140247,5.8,21.1,12.4,50.9,70.7,22.9,0.4,4.2,0.1,1.7,3.7,67.7,9950,5.6,71225,61.6,169300,60237,2.58,80.3,7.3,90.9,35.3,271574,2386054,1632058,23.1,51463,27860,10729,11573,6800,3675,2824,8270,1020,9885,230.8,607.54
Lee County,AR,8600,10424,5.2,18.4,20.2,43.7,43.1,54.4,0.6,0.6,0,1.4,2.3,41.3,338,1.1,4362,59.8,74000,3206,2.36,82.2,2.9,75.8,10.7,3061,5179,43809,21.1,29681,16968,656,701,286,316,381,299,113,554,17.3,602.62
Lee County,FL,760822,618754,4.6,17.3,29.2,51,86.8,9.1,0.5,1.8,0.1,1.7,22.5,66.2,57368,16.7,408561,72.3,224800,275965,2.64,85.6,22.9,88.4,28.2,1346619,812798,9445269,27.5,57832,33543,73304,65221,34637,22438,17710,45768,6478,55852,788.7,784.51
Lee County,GA,33163,28298,6.3,26.2,13,49.8,72.3,23.2,0.3,2.6,0.1,1.4,3.2,69.7,2201,3.7,11543,72.8,152800,10226,2.78,86.3,4.9,90.9,25.4,11897,-11,154999,21.4,69280,29348,2308,2186,1280,775,469,1668,367,1672,79.5,355.78
Lee County,IA,33555,35862,5.8,21.2,21,49.6,93.8,3.1,0.3,0.6,0,2.1,3.7,90.6,2504,1,16235,74.4,94500,14233,2.32,89.2,2.4,93,16.4,38688,2511653,474279,18,49564,26710,1804,2591,1241,761,92,2387,344,2021,69.3,517.52
Lee County,IL,34145,36031,5,19.6,20.2,46.9,91.7,5.6,0.4,0.8,0,1.5,6.6,85.9,2056,2.5,15088,72.3,119900,13788,2.25,85.7,4.8,88.8,18.2,38907,1193573,379892,21.8,58194,29984,1915,2301,1269,716,40,2130,203,1939,49.7,724.9
Lee County,KY,7395,7887,5.3,18.5,17.2,44,95.4,2.8,0.5,0.2,-11,1.1,1.4,94.2,262,0.8,3494,68.9,63000,2839,2.28,88.7,1.4,68.1,8.3,-11,-11,63926,37.1,25275,17386,420,509,347,124,0,480,54,420,37.8,208.86
Lee County,MS,83343,82910,6.7,24.9,15.2,52.3,66.8,30.6,0.3,1,0,1.3,2.7,64.6,4111,2.1,37123,67.9,133700,32099,2.62,87.4,3.3,83.6,24.4,199255,3413976,1628067,20.5,50559,26369,6530,7338,4294,2189,1269,5687,718,6133,184.3,449.95
Lee County,NC,63285,57866,6.3,23.7,16.8,51.2,74.7,20,1.3,1.4,0.2,2.4,19.6,57.8,4029,9.5,24728,66.7,144200,21894,2.72,88.1,17.6,83.5,21.5,84242,2751473,832196,25.5,49994,24842,4005,4810,2606,1668,928,3688,628,3835,227,254.96
Lee County,SC,16531,19220,5,19.8,19.7,49.5,34.5,63.4,0.4,0.5,0,1.2,2.5,32.8,917,1.5,7808,74.7,78800,6423,2.47,92.3,2.6,81.5,15.9,10117,-11,86039,26,32371,19300,809,845,323,471,474,342,58,742,46.9,410.18
Lee County,TX,17478,16612,6,21.7,18.7,49.7,85.5,10.8,1.1,0.6,0.2,1.7,24.5,62.8,1095,8.4,7829,80.6,138700,6036,2.74,88.2,17.6,84.6,14.6,15928,108640,151643,29.1,54744,27227,1562,1819,940,530,369,1377,83,1636,26.4,629.02
Lee County,VA,22173,25587,4.5,18.5,22.2,47.9,94.5,3.7,0.4,0.3,0,1,2,92.9,1402,1.3,11781,70.8,88100,9149,2.45,88.3,2.7,76.7,11.2,-11,-11,208128,31.5,32888,19720,1044,1530,779,394,0,1482,125,1258,58.8,435.52
Leelanau County,MI,22301,21708,4.1,16.1,32,50.7,93,0.8,3.6,0.6,0.1,2,4.5,89.9,1572,3,15917,88.3,268400,9139,2.32,89.9,4.6,95.7,44.7,46516,-11,139265,23.1,65249,39073,2955,3032,1868,896,133,2815,293,2689,62.5,347.17
Leflore County,MS,28339,32317,7.8,27.7,14.7,53.5,23.1,75,0.5,0.6,0,0.8,2.8,21.6,580,2,13086,50.6,81200,9962,2.79,92.5,3.1,81.6,18.5,63379,-11,465597,15.5,26735,18419,1622,2158,1148,699,759,1247,263,1627,54.5,592.54
Lehigh County,PA,374557,349497,5.9,22.5,17.1,51,82.4,9.9,1,3.8,0.2,2.7,26.2,62.5,18261,11.8,147112,64.4,208200,138714,2.56,86.5,24.6,89,29.9,633017,9889547,5550392,24.8,63897,33566,23959,26456,15555,8240,5698,19714,2144,22868,1012.5,345.17
Lemhi County,ID,7974,7936,4.9,18.6,30.6,49.5,95.7,0.4,1.3,0.4,0,2.2,3.5,93.1,910,2.2,4948,77.6,177000,3582,2.13,81.9,2,92.1,22.9,10344,12159,98352,15.7,39324,25075,795,797,369,325,0,734,41,721,1.7,4563.39
Lenawee County,MI,99423,99892,5.3,20.8,19.4,49.5,93.7,3,0.6,0.5,0,2.2,8.2,86.5,6422,2.3,43969,77.5,139400,38345,2.43,87.1,5,90.9,21,105657,2047223,961600,27.2,55450,27850,6026,6935,3589,2347,281,6448,353,6169,133.3,749.56
Lenoir County,NC,55122,59495,5.6,22.4,20.2,52.2,55.4,41.4,0.6,0.7,0.2,1.6,7.9,48.9,4212,4.4,27712,59.3,95500,23148,2.39,84.6,7.9,79.7,14.9,78364,-11,728897,23.4,39402,23865,3234,4470,2601,1449,1146,3141,881,3289,148.5,400.59
Leon County,FL,292198,275487,5.2,18.6,13.9,52.7,61.5,32,0.3,3.6,0.1,2.4,6.7,55.9,14916,6.8,132789,53,203100,113658,2.42,75.5,10,93.5,46.2,628981,400042,3482390,20.9,53106,30586,22644,22603,11830,8464,6295,15236,2663,18522,413.1,666.85
Leon County,TX,15719,16801,6.1,22.4,24.9,50.3,89.7,7.3,0.9,0.7,0,1.4,15,75.8,1313,5.2,9894,77.4,111000,6443,2.66,88.8,11.5,81.8,14,18046,-11,156817,30,43045,30129,1529,1452,699,392,168,1220,131,1161,15.7,1073.15
Leslie County,KY,10513,11310,5.5,21.4,18.7,50,98,0.4,0.2,0.3,0.1,1.1,0.8,97.3,418,0.3,5429,81.4,64100,4076,2.45,90.3,0.9,71.3,8.7,-11,-11,55585,33.4,31627,15838,490,417,176,170,0,394,0,380,28.2,400.84
Letcher County,KY,21548,24519,5.8,21.7,19.9,51.1,98.2,0.6,0.2,0.2,-11,0.8,0.8,97.4,696,0.4,11802,74.2,58600,9721,2.27,92.4,1.1,75.7,12.1,-11,-11,151242,26.5,29886,20641,1137,1493,854,496,0,1441,116,1332,72.6,337.91
Levy County,FL,42915,40801,5.1,19.4,25.1,51.1,87,9.3,0.7,0.9,0.1,2,8.8,79.2,4666,4.3,20942,77.7,105700,16374,2.44,87.2,7.2,84.9,12.2,28812,-11,360765,29.9,37326,21579,2959,2883,1425,1092,496,2291,320,2401,36.5,1118.21
Lewis County,ID,3533,3821,4.6,21.7,26.9,49.1,87.5,0.6,6.6,1.7,0.2,3.4,4.7,83.7,387,2.2,1991,69.4,132300,1646,2.31,88.4,3.8,88.5,17.9,4908,45848,26524,22.7,41198,24094,268,462,220,171,0,428,63,380,8,478.8
Lewis County,KY,13080,13870,5.9,21.9,18.5,50.1,98.4,0.4,0.3,0.1,-11,0.8,0.8,97.7,752,0.2,6595,74,65500,5268,2.52,90.8,1.6,75.8,9.1,-11,94794,70452,39.7,31147,19860,873,1043,679,246,0,1011,182,830,28.7,482.84
Lewis County,MO,10032,10211,6,22.1,18.8,49.8,94.1,3.2,0.5,0.4,0.1,1.7,1.9,92.5,800,0.8,4546,76.1,87900,3752,2.43,87.6,2.3,88.5,13.6,4077,-11,85692,24.4,45988,22739,669,672,364,173,0,577,0,558,20.2,505.04
Lewis County,NY,26582,27087,6.2,22.8,19,49.3,97.3,0.7,0.3,0.4,0.1,1.1,1.8,95.9,1580,1.6,15817,80.8,120200,10247,2.56,92.6,2.9,90.1,18.4,19061,532658,258687,23.9,54524,26708,1677,1843,1005,454,32,1725,90,1657,21.3,1274.68
Lewis County,TN,12582,12161,5.7,21.9,21.3,51.1,95,2.1,0.7,0.6,0.1,1.5,2.5,92.9,745,1.7,5633,78,95600,4715,2.5,93.4,3.7,84.3,10.4,-11,45961,179508,26,37277,21516,911,1024,594,291,35,954,142,843,43.1,282.09
Lewis County,WA,82149,75455,5.9,21.3,21.3,49.9,92,0.9,2,1.3,0.3,3.5,10.5,82.9,7335,5.2,35686,70.6,209600,30618,2.52,83.7,9,87.5,17.7,93638,1238119,912245,28.5,53484,27127,3733,5007,2349,1494,421,4314,733,3876,31.4,2402.8
Lewis County,WV,17033,16372,5.3,21,21.1,50.2,97.1,0.7,0.3,0.6,0,1.3,1.2,96.1,1275,1,7963,71.5,104200,6574,2.42,87.9,1.6,88.4,14.5,34321,-11,301204,29.7,39908,23820,819,1206,730,384,25,1109,94,993,42.5,384.9
Lewis and Clark County,MT,70973,63395,5.8,21.3,19.4,50.5,93.8,0.5,2.3,0.7,0.1,2.7,3.4,91,6385,1.2,31943,69.4,243000,27893,2.37,82.5,2.7,95.6,40.1,142037,-11,998616,16.8,65791,34504,5758,6954,3321,2349,351,6261,754,5597,18.3,3458.83
Lexington County,SC,293991,262391,5.7,23,16.2,51.4,79.5,15.7,0.5,2.2,0.1,2,6.3,74.2,22020,5,127977,74.2,157000,113104,2.54,86.5,7.1,89.6,30.4,455202,3620311,3974471,25.9,61173,31671,20798,22225,12604,7429,3127,18345,2992,18152,375.4,698.91
Lexington city,VA,7320,7042,2.3,9,15.6,43.2,83.7,8.8,0,3.5,0,2.8,6.1,79.1,293,4.7,-11,52.4,235700,2158,2.02,79.8,6.2,91.4,46.7,34160,-11,92664,15.9,42632,19047,-11,689,337,270,25,598,94,522,2820.3,2.5
Liberty County,FL,7974,8365,4.4,17.4,15,38.1,76.8,19.7,1.2,0.5,0,1.7,7,71,553,5.5,3459,75.4,75100,2459,2.81,87.2,4.6,81.4,14.4,1970,138682,30219,29.1,38015,17872,420,385,246,125,34,337,50,321,10,835.56
Liberty County,GA,65256,63453,10.4,28.3,9.6,49.8,46.9,45,0.8,2.1,0.6,4.7,12.7,37.7,8982,5.7,28762,45.7,124500,23485,2.53,69.5,12.8,90.7,18.3,-11,-11,564050,21.9,48007,22811,3214,3225,1508,1389,1667,1403,283,2767,129.5,489.8
Liberty County,MT,1959,2339,5,20.2,22.1,51.6,96.4,0.5,0.9,0.2,0,2,0.8,95.6,186,0.6,1047,63,101100,895,2.6,96.7,24,70.2,15.2,749,-11,12814,10.2,44875,43320,137,124,62,0,0,110,0,109,1.6,1430.05
Liberty County,TX,91628,75643,7.3,27,12.9,50.6,86.5,9.7,1.2,0.7,0.1,1.7,28.6,60.1,5459,8.1,32718,75.5,111600,26873,2.84,81.6,21.4,77.3,9.7,67518,-11,796648,37,51494,23461,6169,5143,2761,1742,1446,3535,483,4447,65.3,1158.42
Licking County,OH,178519,166492,6,23,16.8,50.9,90.8,4.2,0.3,2.3,0.1,2.4,2.1,89.1,12600,2.6,71200,72.9,170200,64035,2.65,86.5,3.8,91.5,26.1,212700,2958944,2454948,26.2,64589,31617,12173,13336,7470,4400,694,12249,1440,11032,243.9,682.5
Limestone County,AL,103570,82782,5.5,22.3,15.2,50,81,13.9,0.8,1.7,0.2,2.4,6.2,75.8,7168,3.7,36526,77.6,158800,32143,2.86,86.5,6.7,84.7,25.7,81402,841436,777105,27,59686,28411,6237,5969,3073,2245,852,4938,759,5016,147.8,559.94
Limestone County,TX,22146,23384,6.1,22,19.9,48.7,78.6,17.5,1.2,0.8,0.1,1.8,22.6,58.1,1517,9.4,10799,74.1,95400,8377,2.68,86.4,18.9,81.1,14.8,22132,193162,263781,22,44418,22595,1320,1179,540,377,273,798,75,1011,25.8,905.29
Lincoln County,AR,12941,14134,4,16.3,15.9,38.6,67.6,30,0.6,0.4,0,1.5,4.2,64.1,757,1.8,4969,77.1,76300,3773,2.22,86.6,4.5,81.1,9.7,-11,-11,57506,25.8,46596,14764,540,663,319,252,170,470,26,578,25.2,561.52
Lincoln County,CO,5675,5467,5.6,20.4,17.6,41.6,90.1,5.5,1.4,1,0.1,1.9,14.8,77,378,4.4,2511,70.6,147100,1518,2.31,91.6,9.7,90.9,12.6,9595,-11,183874,17.3,47258,16753,386,323,149,86,44,257,0,247,2.1,2577.63
Lincoln County,GA,7690,7996,5.2,18.6,24.5,51.4,68.3,28.9,0.6,0.5,0.1,1.7,2.1,66.7,579,0.9,4923,75,127700,3475,2.23,93.6,2.5,82.1,15.9,-11,10671,38815,35,39742,26918,627,676,380,273,90,580,94,575,38,210.38
Lincoln County,ID,5127,5208,6.4,27.4,14.1,48.2,94.3,0.5,1.9,0.7,0.2,2.4,31.4,64.9,307,15.6,2017,68.2,145600,1724,3.08,88.4,24.9,76.6,10.3,1164,-11,-11,29.6,50053,21656,260,356,160,64,0,309,0,320,4.3,1201.41
Lincoln County,KS,2939,3241,4.8,21.7,25.4,49.9,96.7,0.7,0.9,0.4,-11,1.3,3.7,93.4,235,0.4,1845,77.9,72700,1248,2.39,91.3,2.4,93.3,22.8,-11,-11,9154,21.1,45076,25803,233,325,177,48,0,289,0,264,4.5,719.4
Lincoln County,KY,24275,24742,6.6,23.7,18.8,51,95.7,2.2,0.3,0.3,0,1.5,1.7,94.3,1392,1,11094,78.3,106400,9697,2.5,87.9,3.4,79.9,13,12577,188068,145878,28.7,42919,21480,1619,2089,1279,459,89,1966,243,1809,74.1,334.1
Lincoln County,ME,35237,34457,4.5,16.8,28.2,51,96.8,0.6,0.4,0.8,0,1.4,1.3,95.7,3272,2.7,24162,79.2,215400,15336,2.19,89,2.7,93.1,33.5,84629,-11,421732,25.8,57720,33595,4657,6466,3503,1667,84,6253,869,5193,75.6,455.82
Lincoln County,MN,5640,5896,6.2,23.4,25.1,49.5,97.4,0.3,0.5,0.5,0.1,1.2,2.3,95.5,422,1,3145,78.8,103100,2468,2.23,86.4,1.3,91.9,19.3,-11,-11,66946,23,53077,30253,494,578,387,74,0,550,34,497,11,536.76
Lincoln County,MO,59574,52566,7.1,25.4,13.7,50,95.1,2,0.4,0.5,0.1,1.9,2.6,92.9,3654,1.2,21976,78.5,163300,19286,2.89,87.8,1.7,89.5,16.8,-11,387242,447830,33.8,64196,26848,3602,4190,2155,1406,115,3948,551,3438,83.9,626.56
Lincoln County,MS,34907,34869,6,23.3,17.5,52.2,67.9,30.3,0.2,0.4,0,1.1,1.3,66.9,1202,0.5,15706,75.3,99500,12699,2.65,91.8,1.1,86.3,16.2,43588,-11,540559,27.2,42606,23541,2718,2307,1131,851,659,1550,172,1999,59.5,586.12
Lincoln County,MT,19677,19687,4.2,17.9,29.5,49.9,94.8,0.4,1.3,0.4,0.1,2.8,3.3,92.3,2365,3.5,11610,80.3,198200,8122,2.38,89,5.3,89.6,19.6,26373,16801,172571,17,40140,25081,1715,2090,1055,569,48,1897,177,1745,5.4,3612.92
Lincoln County,NC,86810,78265,5.2,21.1,17.9,50.4,91.3,5.8,0.5,0.8,0.1,1.6,7.5,84.6,5821,4.7,37525,76.4,172000,32894,2.5,89,7,87.9,23,75439,1884896,789837,30.3,57536,31771,6357,5274,2876,1742,558,4578,455,4547,262.7,297.94
Lincoln County,NE,34676,36288,6,23.4,20.1,50.4,95.1,1.3,1.1,0.9,0.1,1.6,9.1,87.2,2649,2.8,16889,67,139400,14856,2.32,83.7,5.2,93.5,23.2,-11,200760,728760,15.5,59795,31567,2234,3224,1625,1035,100,2949,376,2503,14.2,2564.07
Lincoln County,NM,20269,20497,4.7,18.2,29.2,51.3,91.9,1.1,4.4,0.6,0.1,1.8,34.4,60.3,1927,7.9,18366,80.6,193900,7566,2.54,88.6,21,89.5,25.8,60518,-11,279667,18.1,46216,27454,1895,2794,1108,1010,513,2105,248,2381,4.2,4831.09
Lincoln County,NV,4499,5345,5.2,19.7,25.3,46.6,91.3,3.3,1.9,0.7,0.4,2.5,7.8,84.5,520,2.8,2826,74.8,140900,2018,2.28,83.2,5.3,86.2,19.6,-11,-11,-11,22.4,58462,26432,312,283,148,77,0,257,0,267,0.5,10633.2
Lincoln County,OK,33458,34273,5.7,23.5,18.6,50.2,84.5,2,7.3,0.4,0.1,5.7,3.6,81.9,2753,1.1,15442,79.7,110800,12763,2.7,92.4,1.6,87.2,15.5,22632,231515,239108,30.3,50671,25255,2477,2368,1265,814,379,1927,309,1975,36,952.31
Lincoln County,OR,50395,46034,4.1,16.5,29.3,51.7,89.6,0.9,4,1.4,0.2,3.9,9.5,82,5365,5,31945,65.6,251200,21298,2.25,83.5,7.2,91.5,24.9,216441,579399,580765,18.8,47882,27861,3607,4827,2413,1481,384,4114,438,3992,47,979.77
Lincoln County,SD,65161,44828,7.2,27.7,13.4,50.5,94.2,1.8,0.7,1.5,0.1,1.8,2.4,92.2,2988,2.6,21518,76.7,228800,19749,2.85,83.9,4.7,94.8,37.6,-11,-11,490576,19.5,82473,40059,5340,4919,2568,1477,136,4614,476,4096,77.7,577.28
Lincoln County,TN,35319,33361,5.7,22.3,19.7,51.1,89.3,7,0.8,0.5,0.2,2.1,3.8,86.3,2312,2,15714,75.1,135700,13548,2.48,88.5,2.9,83.5,18.4,26674,-11,316837,28.8,49485,26965,2449,2871,1500,814,164,2626,408,2216,58.5,570.34
Lincoln County,WA,10876,10570,5.4,21.7,25.9,49.1,93.8,0.6,2,0.5,0.1,2.8,3.6,90.8,1106,1.7,6158,78,162800,4525,2.31,89.1,2.1,92.7,25.1,-11,-11,106903,24.1,54631,28891,688,692,240,294,0,627,89,529,4.6,2310.49
Lincoln County,WI,28415,28743,4.7,18.2,22.2,49.3,96.6,0.9,0.6,0.6,0,1.3,1.7,95.2,2051,0.9,17335,78.1,139700,12625,2.14,87.2,2.6,92,18.4,27601,772368,308735,22.6,58541,30972,1667,2211,1326,548,0,2131,167,1838,32.7,878.97
Lincoln County,WV,20463,21720,5.5,22.2,20,50.5,98.2,0.4,0.1,0.2,0,1.1,0.7,97.5,1283,0.3,9964,77.8,84200,8208,2.53,95.4,0.4,80.9,9,-11,2216,80307,34.9,42345,21456,723,737,288,398,0,700,42,661,49.7,437.04
Lincoln County,WY,19581,18106,6.5,26.4,18,49,96.2,0.6,1.1,0.6,0.1,1.6,4.6,92.3,1346,2.8,9698,82.4,246400,6908,2.77,84.8,4.2,92.8,23.7,18031,-11,180589,27.8,66964,29747,2150,2201,969,602,51,2068,169,1897,4.4,4076.13
Lincoln Parish,LA,48396,46735,5.6,19.9,14,51.3,55.9,40.7,0.5,1.6,0.1,1.3,3.1,53.6,2213,4.2,20576,51.5,154500,17712,2.49,78.1,4.9,88.5,35.6,90990,421601,592587,19.2,35467,22863,3123,3224,1532,1017,599,2448,274,2738,99.1,471.74
Linn County,IA,230299,211226,6.2,23,16.3,50.7,88.1,6.1,0.3,2.6,0.2,2.7,3.4,85.2,13891,4.4,98821,73.8,157000,90877,2.41,85.8,5.8,94.5,33.1,388776,10073869,4483322,18.8,64903,34545,13608,16511,8075,5791,952,14913,1686,13717,294.6,716.88
Linn County,KS,9591,9656,4.9,21.8,23.1,49.3,95.6,0.9,0.8,0.4,0.1,2.3,2.9,93,708,0.4,5694,77.5,110100,4497,2.14,91.6,0.9,89.7,16.2,-11,-11,53498,33.9,48778,27926,696,930,549,250,0,897,160,753,16.3,594.06
Linn County,MO,11874,12761,5.7,23.3,21.4,51.3,96.6,0.9,0.4,0.3,0.1,1.7,2.8,94.2,748,0.9,6383,72.9,87200,5106,2.34,89.5,1.8,89.4,16.9,7809,207546,150002,20.7,45930,25130,883,1141,727,223,0,1089,128,875,20.7,615.56
Linn County,OR,128610,116672,6,22.3,19.1,50.5,92.5,0.8,1.7,1.3,0.2,3.6,9.5,84.3,10789,4.4,51398,64.4,221600,47762,2.59,83.9,7.9,89.5,19.3,130424,2253615,1181597,22.8,55893,27345,6357,7057,3135,2446,537,6157,604,5832,50.9,2290.13
Lipscomb County,TX,3059,3302,5.8,25.3,19.1,48.9,91.9,2.1,2.2,0.8,0.2,2.9,34.5,60.7,168,12.8,1506,73.8,100900,1192,2.82,87.6,25.3,82.1,19.7,-11,-11,98140,20.1,59091,28131,291,534,233,145,93,415,0,510,3.5,932.18
Litchfield County,CT,185186,189927,4.1,18,22,50.5,93.3,2.4,0.3,2.2,0.1,1.7,7.1,87.4,11384,8,88428,76.5,251000,74143,2.41,90.5,10.3,93,35.4,265230,2615264,2654993,28.7,79906,44480,17272,20187,12048,6092,1330,18350,1755,17666,206.3,920.56
Little River County,AR,12026,13171,5.8,22.4,20.9,51.8,75.5,19.9,1.7,0.5,0.1,2.5,3.7,72.6,834,0.4,6545,71.5,77900,5363,2.27,85.7,1.7,89,12.5,-11,-11,104240,27,45113,25759,562,656,367,211,74,555,85,548,24.7,532.25
Live Oak County,TX,11335,11531,5.5,19.8,20.8,45.1,92,4.8,1.2,0.8,0.1,1.1,40.8,52.9,924,6.2,6320,82,104100,3752,2.85,85,30.5,76.9,12.2,27604,-11,262970,30.4,53848,25370,1033,1001,555,316,230,718,106,786,11.1,1039.7
Livingston County,IL,35815,38950,5.8,21.6,19.4,49.8,92.9,4.3,0.3,0.9,0,1.6,4.8,88.8,2546,2.1,15907,72.8,109400,14307,2.36,88.1,3.8,89.9,14.8,36215,1210526,479427,21.5,55160,27925,1927,2591,1373,763,31,2423,226,2143,37.3,1044.29
Livingston County,KY,8888,9519,5.4,20.2,22.5,50.9,96.6,0.6,0.5,0.4,0.1,1.7,2.5,94.6,538,0.3,4889,79.3,102400,3857,2.38,91.9,1.7,83.8,11.8,-11,-11,47093,23.1,50839,27728,562,618,334,224,0,583,58,520,30.4,313.13
Livingston County,MI,193866,180967,5,20.8,17.9,49.9,96.4,0.7,0.5,1,0.1,1.4,2.6,94.1,10779,2.9,77728,85.4,247100,72000,2.62,91.1,2.9,95.2,35.4,226306,3252331,2410171,32.6,84221,40351,15408,17931,10026,5791,633,16630,1538,15528,320.2,565.25
Livingston County,MO,14557,15195,5.8,21,19.5,56.4,93.4,3.7,0.5,0.8,0,1.6,2,91.8,889,0.7,6869,66.6,111500,5915,2.32,86.5,1.7,86.7,18.8,-11,152741,359095,17.6,46992,23587,1036,1208,695,325,56,1066,114,932,28.5,532.33
Livingston County,NY,61834,65393,4.2,17.6,18.3,49.8,93.5,3,0.5,1.4,0.1,1.7,3.9,90.5,3745,3.6,27725,74.7,129400,24176,2.37,86.4,6.9,90.6,26.5,80444,635936,633605,25.7,59510,28701,3574,4103,2304,1436,113,3824,325,3527,103.5,631.76
Livingston Parish,LA,142282,128026,6.7,25.5,13.3,50.8,90.3,7.1,0.5,0.7,0.1,1.3,4.1,86.8,7350,2.2,58646,81.8,167100,48410,2.85,90.5,4.3,85.2,19.7,115903,504021,1180546,34.5,63389,29354,9797,10280,5510,3641,1105,8905,1216,8661,197.5,648.17
Llano County,TX,21243,19301,4.1,15.1,37.3,51.6,95.9,1.2,0.9,0.6,0,1.4,10.8,86,2522,4.2,15789,78.1,194800,8678,2.4,85.1,6.4,85.8,25.3,64205,-11,135268,31,53411,37050,2234,2450,1195,846,167,2223,238,2103,20.7,934.03
Logan County,AR,21131,22353,5.8,21.3,20.5,50.2,93.2,1.5,1.2,2.3,0,1.9,3,90.6,1476,1.5,10183,73.7,99000,8417,2.5,82.3,3.5,86.2,13.3,9338,-11,152762,25.5,41466,21491,1235,1575,894,438,62,1470,343,1146,31.6,708.13
Logan County,CO,21528,22709,5.1,17.9,18.1,42.8,91.1,4.5,1.8,1,0.1,1.5,17.2,75.6,1828,4.5,9148,65.2,157900,8393,2.54,78.7,10.3,89.6,20.2,26201,213030,320041,18.3,53318,26727,1417,1552,894,387,61,1355,179,1281,12.4,1838.55
Logan County,IL,27987,30305,5.3,19.2,18.6,49.2,88.7,8.5,0.4,0.8,0,1.6,3.5,85.9,1890,1.6,12029,72.7,103200,10797,2.31,84.1,4.6,88.7,19.9,30990,555333,292327,21.9,57308,27546,1387,1981,993,720,82,1749,209,1617,49,618.06
Logan County,KS,2762,2756,7.5,24.1,21.2,50.1,95.9,0.8,0.6,0.9,-11,1.8,6.9,89.7,163,2.1,1445,69.2,86600,1153,2.4,87.8,2.8,91,16.6,-11,-11,35330,16.2,51740,28135,276,488,280,150,0,474,46,431,2.6,1072.99
Logan County,KY,27432,26835,6.5,23.3,18.6,50.5,90.7,6.3,0.5,0.3,0,2.1,3,88.4,1369,1.4,12357,69.7,111000,10418,2.55,87.8,3.1,84.9,16.4,-11,2571453,264873,23.9,48014,24221,1779,2123,1167,686,177,1877,212,1815,48.6,552.13
Logan County,ND,1876,1990,6.2,22.5,26.6,48.2,96.6,0.4,0.8,0.4,-11,1.7,2.6,94.6,114,1,1155,83.9,86800,849,2.11,92.8,9.2,88,19.6,1282,-11,30492,14,59375,32619,183,161,76,44,0,154,28,126,2,992.82
Logan County,NE,716,763,5.6,23.4,22.6,47.1,97.2,0.1,0.9,0.4,-11,1.3,3.7,93.4,79,4.9,395,73.8,110300,347,2.67,85.9,4.2,94,19.6,-11,-11,-11,24.5,52708,24355,63,40,0,0,0,36,0,28,1.3,570.66
