"Country.Iso code","Country.Full","Date.Full","Date.Year","Date.Month","Date.Day","Data.Cases.New","Data.Cases.Total","Data.Cases.New per million","Data.Cases.Total per million","Data.Deaths.New","Data.Deaths.Total","Data.Deaths.New per million","Data.Deaths.Total per million"
"EST","Estonia","2022-08-04","2022","8","4","0","8","0.0","6.021","0","0","0.0","0.0"
"EST","Estonia","2022-08-05","2022","8","5","0","8","0.0","6.021","0","0","0.0","0.0"
"EST","Estonia","2022-08-06","2022","8","6","0","8","0.0","6.021","0","0","0.0","0.0"
"EST","Estonia","2022-08-07","2022","8","7","0","8","0.0","6.021","0","0","0.0","0.0"
"EST","Estonia","2022-08-08","2022","8","8","1","9","0.753","6.774","0","0","0.0","0.0"
"EST","Estonia","2022-08-09","2022","8","9","0","9","0.0","6.774","0","0","0.0","0.0"
"EST","Estonia","2022-08-10","2022","8","10","0","9","0.0","6.774","0","0","0.0","0.0"
"EST","Estonia","2022-08-11","2022","8","11","0","9","0.0","6.774","0","0","0.0","0.0"
"EST","Estonia","2022-08-12","2022","8","12","0","9","0.0","6.774","0","0","0.0","0.0"
"EST","Estonia","2022-08-13","2022","8","13","0","9","0.0","6.774","0","0","0.0","0.0"
"EST","Estonia","2022-08-14","2022","8","14","0","9","0.0","6.774","0","0","0.0","0.0"
"EST","Estonia","2022-08-15","2022","8","15","0","9","0.0","6.774","0","0","0.0","0.0"
"EST","Estonia","2022-08-16","2022","8","16","0","9","0.0","6.774","0","0","0.0","0.0"
"EST","Estonia","2022-08-17","2022","8","17","0","9","0.0","6.774","0","0","0.0","0.0"
"EST","Estonia","2022-08-18","2022","8","18","0","9","0.0","6.774","0","0","0.0","0.0"
"EST","Estonia","2022-08-19","2022","8","19","0","9","0.0","6.774","0","0","0.0","0.0"
"EST","Estonia","2022-08-20","2022","8","20","0","9","0.0","6.774","0","0","0.0","0.0"
"EST","Estonia","2022-08-21","2022","8","21","0","9","0.0","6.774","0","0","0.0","0.0"
"EST","Estonia","2022-08-22","2022","8","22","0","9","0.0","6.774","0","0","0.0","0.0"
"EST","Estonia","2022-08-23","2022","8","23","1","10","0.753","7.526","0","0","0.0","0.0"
"FIN","Finland","2022-05-27","2022","5","27","1","1","0.181","0.181","0","0","0.0","0.0"
"FIN","Finland","2022-05-28","2022","5","28","0","1","0.0","0.181","0","0","0.0","0.0"
"FIN","Finland","2022-05-29","2022","5","29","0","1","0.0","0.181","0","0","0.0","0.0"
"FIN","Finland","2022-05-30","2022","5","30","0","1","0.0","0.181","0","0","0.0","0.0"
"FIN","Finland","2022-05-31","2022","5","31","0","1","0.0","0.181","0","0","0.0","0.0"
"FIN","Finland","2022-06-01","2022","6","1","0","1","0.0","0.181","0","0","0.0","0.0"
"FIN","Finland","2022-06-02","2022","6","2","1","2","0.181","0.361","0","0","0.0","0.0"
"FIN","Finland","2022-06-03","2022","6","3","0","2","0.0","0.361","0","0","0.0","0.0"
"FIN","Finland","2022-06-04","2022","6","4","0","2","0.0","0.361","0","0","0.0","0.0"
"FIN","Finland","2022-06-05","2022","6","5","0","2","0.0","0.361","0","0","0.0","0.0"
"FIN","Finland","2022-06-06","2022","6","6","0","2","0.0","0.361","0","0","0.0","0.0"
"FIN","Finland","2022-06-07","2022","6","7","0","2","0.0","0.361","0","0","0.0","0.0"
"FIN","Finland","2022-06-08","2022","6","8","0","2","0.0","0.361","0","0","0.0","0.0"
"FIN","Finland","2022-06-09","2022","6","9","1","3","0.181","0.542","0","0","0.0","0.0"
"FIN","Finland","2022-06-10","2022","6","10","0","3","0.0","0.542","0","0","0.0","0.0"
"FIN","Finland","2022-06-11","2022","6","11","0","3","0.0","0.542","0","0","0.0","0.0"
"FIN","Finland","2022-06-12","2022","6","12","0","3","0.0","0.542","0","0","0.0","0.0"
"FIN","Finland","2022-06-13","2022","6","13","0","3","0.0","0.542","0","0","0.0","0.0"
"FIN","Finland","2022-06-14","2022","6","14","0","3","0.0","0.542","0","0","0.0","0.0"
"FIN","Finland","2022-06-15","2022","6","15","0","3","0.0","0.542","0","0","0.0","0.0"
"FIN","Finland","2022-06-16","2022","6","16","0","3","0.0","0.542","0","0","0.0","0.0"
"FIN","Finland","2022-06-17","2022","6","17","1","4","0.181","0.723","0","0","0.0","0.0"
"FIN","Finland","2022-06-18","2022","6","18","0","4","0.0","0.723","0","0","0.0","0.0"
"FIN","Finland","2022-06-19","2022","6","19","0","4","0.0","0.723","0","0","0.0","0.0"
"FIN","Finland","2022-06-20","2022","6","20","0","4","0.0","0.723","0","0","0.0","0.0"
"FIN","Finland","2022-06-21","2022","6","21","0","4","0.0","0.723","0","0","0.0","0.0"
"FIN","Finland","2022-06-22","2022","6","22","0","4","0.0","0.723","0","0","0.0","0.0"
"FIN","Finland","2022-06-23","2022","6","23","0","4","0.0","0.723","0","0","0.0","0.0"
"FIN","Finland","2022-06-24","2022","6","24","0","4","0.0","0.723","0","0","0.0","0.0"
"FIN","Finland","2022-06-25","2022","6","25","0","4","0.0","0.723","0","0","0.0","0.0"
"FIN","Finland","2022-06-26","2022","6","26","0","4","0.0","0.723","0","0","0.0","0.0"
"FIN","Finland","2022-06-27","2022","6","27","0","4","0.0","0.723","0","0","0.0","0.0"
"FIN","Finland","2022-06-28","2022","6","28","0","4","0.0","0.723","0","0","0.0","0.0"
"FIN","Finland","2022-06-29","2022","6","29","0","4","0.0","0.723","0","0","0.0","0.0"
"FIN","Finland","2022-06-30","2022","6","30","0","4","0.0","0.723","0","0","0.0","0.0"
"FIN","Finland","2022-07-01","2022","7","1","0","4","0.0","0.723","0","0","0.0","0.0"
"FIN","Finland","2022-07-02","2022","7","2","0","4","0.0","0.723","0","0","0.0","0.0"
"FIN","Finland","2022-07-03","2022","7","3","0","4","0.0","0.723","0","0","0.0","0.0"
"FIN","Finland","2022-07-04","2022","7","4","6","10","1.084","1.806","0","0","0.0","0.0"
"FIN","Finland","2022-07-05","2022","7","5","0","10","0.0","1.806","0","0","0.0","0.0"
"FIN","Finland","2022-07-06","2022","7","6","0","10","0.0","1.806","0","0","0.0","0.0"
"FIN","Finland","2022-07-07","2022","7","7","0","10","0.0","1.806","0","0","0.0","0.0"
"FIN","Finland","2022-07-08","2022","7","8","0","10","0.0","1.806","0","0","0.0","0.0"
"FIN","Finland","2022-07-09","2022","7","9","0","10","0.0","1.806","0","0","0.0","0.0"
"FIN","Finland","2022-07-10","2022","7","10","0","10","0.0","1.806","0","0","0.0","0.0"
"FIN","Finland","2022-07-11","2022","7","11","3","13","0.542","2.348","0","0","0.0","0.0"
"FIN","Finland","2022-07-12","2022","7","12","0","13","0.0","2.348","0","0","0.0","0.0"
"FIN","Finland","2022-07-13","2022","7","13","0","13","0.0","2.348","0","0","0.0","0.0"
"FIN","Finland","2022-07-14","2022","7","14","0","13","0.0","2.348","0","0","0.0","0.0"
"FIN","Finland","2022-07-15","2022","7","15","0","13","0.0","2.348","0","0","0.0","0.0"
"FIN","Finland","2022-07-16","2022","7","16","0","13","0.0","2.348","0","0","0.0","0.0"
"FIN","Finland","2022-07-17","2022","7","17","0","13","0.0","2.348","0","0","0.0","0.0"
"FIN","Finland","2022-07-18","2022","7","18","0","13","0.0","2.348","0","0","0.0","0.0"
"FIN","Finland","2022-07-19","2022","7","19","0","13","0.0","2.348","0","0","0.0","0.0"
"FIN","Finland","2022-07-20","2022","7","20","0","13","0.0","2.348","0","0","0.0","0.0"
"FIN","Finland","2022-07-21","2022","7","21","0","13","0.0","2.348","0","0","0.0","0.0"
"FIN","Finland","2022-07-22","2022","7","22","0","13","0.0","2.348","0","0","0.0","0.0"
"FIN","Finland","2022-07-23","2022","7","23","0","13","0.0","2.348","0","0","0.0","0.0"
"FIN","Finland","2022-07-24","2022","7","24","0","13","0.0","2.348","0","0","0.0","0.0"
"FIN","Finland","2022-07-25","2022","7","25","0","13","0.0","2.348","0","0","0.0","0.0"
"FIN","Finland","2022-07-26","2022","7","26","4","17","0.723","3.071","0","0","0.0","0.0"
"FIN","Finland","2022-07-27","2022","7","27","0","17","0.0","3.071","0","0","0.0","0.0"
"FIN","Finland","2022-07-28","2022","7","28","0","17","0.0","3.071","0","0","0.0","0.0"
"FIN","Finland","2022-07-29","2022","7","29","0","17","0.0","3.071","0","0","0.0","0.0"
"FIN","Finland","2022-07-30","2022","7","30","0","17","0.0","3.071","0","0","0.0","0.0"
"FIN","Finland","2022-07-31","2022","7","31","0","17","0.0","3.071","0","0","0.0","0.0"
"FIN","Finland","2022-08-01","2022","8","1","0","17","0.0","3.071","0","0","0.0","0.0"
"FIN","Finland","2022-08-02","2022","8","2","0","17","0.0","3.071","0","0","0.0","0.0"
"FIN","Finland","2022-08-03","2022","8","3","3","20","0.542","3.613","0","0","0.0","0.0"
"FIN","Finland","2022-08-04","2022","8","4","2","22","0.361","3.974","0","0","0.0","0.0"
"FIN","Finland","2022-08-05","2022","8","5","0","22","0.0","3.974","0","0","0.0","0.0"
"FIN","Finland","2022-08-06","2022","8","6","0","22","0.0","3.974","0","0","0.0","0.0"
"FIN","Finland","2022-08-07","2022","8","7","0","22","0.0","3.974","0","0","0.0","0.0"
"FIN","Finland","2022-08-08","2022","8","8","0","22","0.0","3.974","0","0","0.0","0.0"
"FIN","Finland","2022-08-09","2022","8","9","0","22","0.0","3.974","0","0","0.0","0.0"
"FIN","Finland","2022-08-10","2022","8","10","0","22","0.0","3.974","0","0","0.0","0.0"
"FIN","Finland","2022-08-11","2022","8","11","0","22","0.0","3.974","0","0","0.0","0.0"
"FIN","Finland","2022-08-12","2022","8","12","0","22","0.0","3.974","0","0","0.0","0.0"
"FIN","Finland","2022-08-13","2022","8","13","0","22","0.0","3.974","0","0","0.0","0.0"
"FIN","Finland","2022-08-14","2022","8","14","0","22","0.0","3.974","0","0","0.0","0.0"
"FIN","Finland","2022-08-15","2022","8","15","0","22","0.0","3.974","0","0","0.0","0.0"
"FIN","Finland","2022-08-16","2022","8","16","0","22","0.0","3.974","0","0","0.0","0.0"
"FIN","Finland","2022-08-17","2022","8","17","0","22","0.0","3.974","0","0","0.0","0.0"
"FIN","Finland","2022-08-18","2022","8","18","0","22","0.0","3.974","0","0","0.0","0.0"
"FIN","Finland","2022-08-19","2022","8","19","0","22","0.0","3.974","0","0","0.0","0.0"
"FIN","Finland","2022-08-20","2022","8","20","0","22","0.0","3.974","0","0","0.0","0.0"
"FIN","Finland","2022-08-21","2022","8","21","0","22","0.0","3.974","0","0","0.0","0.0"
"FIN","Finland","2022-08-22","2022","8","22","0","22","0.0","3.974","0","0","0.0","0.0"
"FIN","Finland","2022-08-23","2022","8","23","0","22","0.0","3.974","0","0","0.0","0.0"
"FIN","Finland","2022-08-24","2022","8","24","0","22","0.0","3.974","0","0","0.0","0.0"
"FIN","Finland","2022-08-25","2022","8","25","0","22","0.0","3.974","0","0","0.0","0.0"
"FIN","Finland","2022-08-26","2022","8","26","0","22","0.0","3.974","0","0","0.0","0.0"
"FIN","Finland","2022-08-27","2022","8","27","0","22","0.0","3.974","0","0","0.0","0.0"
"FIN","Finland","2022-08-28","2022","8","28","0","22","0.0","3.974","0","0","0.0","0.0"
"FIN","Finland","2022-08-29","2022","8","29","0","22","0.0","3.974","0","0","0.0","0.0"
"FIN","Finland","2022-08-30","2022","8","30","0","22","0.0","3.974","0","0","0.0","0.0"
"FIN","Finland","2022-08-31","2022","8","31","0","22","0.0","3.974","0","0","0.0","0.0"
"FIN","Finland","2022-09-01","2022","9","1","2","24","0.361","4.335","0","0","0.0","0.0"
"FIN","Finland","2022-09-02","2022","9","2","0","24","0.0","4.335","0","0","0.0","0.0"
"FIN","Finland","2022-09-03","2022","9","3","0","24","0.0","4.335","0","0","0.0","0.0"
"FIN","Finland","2022-09-04","2022","9","4","0","24","0.0","4.335","0","0","0.0","0.0"
"FIN","Finland","2022-09-05","2022","9","5","0","24","0.0","4.335","0","0","0.0","0.0"
"FIN","Finland","2022-09-06","2022","9","6","6","30","1.084","5.419","0","0","0.0","0.0"
"FRA","France","2022-05-19","2022","5","19","1","1","0.015","0.015","0","0","0.0","0.0"
"FRA","France","2022-05-20","2022","5","20","0","1","0.0","0.015","0","0","0.0","0.0"
"FRA","France","2022-05-21","2022","5","21","0","1","0.0","0.015","0","0","0.0","0.0"
"FRA","France","2022-05-22","2022","5","22","0","1","0.0","0.015","0","0","0.0","0.0"
"FRA","France","2022-05-23","2022","5","23","2","3","0.03","0.044","0","0","0.0","0.0"
"FRA","France","2022-05-24","2022","5","24","2","5","0.03","0.074","0","0","0.0","0.0"
"FRA","France","2022-05-25","2022","5","25","2","7","0.03","0.104","0","0","0.0","0.0"
"FRA","France","2022-05-26","2022","5","26","0","7","0.0","0.104","0","0","0.0","0.0"
"FRA","France","2022-05-27","2022","5","27","0","7","0.0","0.104","0","0","0.0","0.0"
"FRA","France","2022-05-28","2022","5","28","9","16","0.133","0.237","0","0","0.0","0.0"
"FRA","France","2022-05-29","2022","5","29","0","16","0.0","0.237","0","0","0.0","0.0"
"FRA","France","2022-05-30","2022","5","30","1","17","0.015","0.252","0","0","0.0","0.0"
"FRA","France","2022-05-31","2022","5","31","0","17","0.0","0.252","0","0","0.0","0.0"
"FRA","France","2022-06-01","2022","6","1","16","33","0.237","0.489","0","0","0.0","0.0"
"FRA","France","2022-06-02","2022","6","2","0","33","0.0","0.489","0","0","0.0","0.0"
"FRA","France","2022-06-03","2022","6","3","18","51","0.267","0.756","0","0","0.0","0.0"
"FRA","France","2022-06-04","2022","6","4","1","52","0.015","0.771","0","0","0.0","0.0"
"FRA","France","2022-06-05","2022","6","5","0","52","0.0","0.771","0","0","0.0","0.0"
"FRA","France","2022-06-06","2022","6","6","0","52","0.0","0.771","0","0","0.0","0.0"
"FRA","France","2022-06-07","2022","6","7","14","66","0.208","0.979","0","0","0.0","0.0"
"FRA","France","2022-06-08","2022","6","8","0","66","0.0","0.979","0","0","0.0","0.0"
"FRA","France","2022-06-09","2022","6","9","25","91","0.371","1.35","0","0","0.0","0.0"
"FRA","France","2022-06-10","2022","6","10","0","91","0.0","1.35","0","0","0.0","0.0"
"FRA","France","2022-06-11","2022","6","11","0","91","0.0","1.35","0","0","0.0","0.0"
"FRA","France","2022-06-12","2022","6","12","0","91","0.0","1.35","0","0","0.0","0.0"
"FRA","France","2022-06-13","2022","6","13","0","91","0.0","1.35","0","0","0.0","0.0"
"FRA","France","2022-06-14","2022","6","14","34","125","0.504","1.854","0","0","0.0","0.0"
"FRA","France","2022-06-15","2022","6","15","0","125","0.0","1.854","0","0","0.0","0.0"
"FRA","France","2022-06-16","2022","6","16","58","183","0.86","2.714","0","0","0.0","0.0"
"FRA","France","2022-06-17","2022","6","17","0","183","0.0","2.714","0","0","0.0","0.0"
"FRA","France","2022-06-18","2022","6","18","0","183","0.0","2.714","0","0","0.0","0.0"
"FRA","France","2022-06-19","2022","6","19","0","183","0.0","2.714","0","0","0.0","0.0"
"FRA","France","2022-06-20","2022","6","20","0","183","0.0","2.714","0","0","0.0","0.0"
"FRA","France","2022-06-21","2022","6","21","94","277","1.394","4.108","0","0","0.0","0.0"
"FRA","France","2022-06-22","2022","6","22","0","277","0.0","4.108","0","0","0.0","0.0"
"FRA","France","2022-06-23","2022","6","23","53","330","0.786","4.895","0","0","0.0","0.0"
"FRA","France","2022-06-24","2022","6","24","0","330","0.0","4.895","0","0","0.0","0.0"
"FRA","France","2022-06-25","2022","6","25","1","331","0.015","4.909","0","0","0.0","0.0"
"FRA","France","2022-06-26","2022","6","26","0","331","0.0","4.909","0","0","0.0","0.0"
"FRA","France","2022-06-27","2022","6","27","0","331","0.0","4.909","0","0","0.0","0.0"
"FRA","France","2022-06-28","2022","6","28","109","440","1.617","6.526","0","0","0.0","0.0"
"FRA","France","2022-06-29","2022","6","29","0","440","0.0","6.526","0","0","0.0","0.0"
"FRA","France","2022-06-30","2022","6","30","58","498","0.86","7.386","0","0","0.0","0.0"
"FRA","France","2022-07-01","2022","7","1","0","498","0.0","7.386","0","0","0.0","0.0"
"FRA","France","2022-07-02","2022","7","2","0","498","0.0","7.386","0","0","0.0","0.0"
"FRA","France","2022-07-03","2022","7","3","0","498","0.0","7.386","0","0","0.0","0.0"
"FRA","France","2022-07-04","2022","7","4","0","498","0.0","7.386","0","0","0.0","0.0"
"FRA","France","2022-07-05","2022","7","5","79","577","1.172","8.558","0","0","0.0","0.0"
"FRA","France","2022-07-06","2022","7","6","0","577","0.0","8.558","0","0","0.0","0.0"
"FRA","France","2022-07-07","2022","7","7","148","725","2.195","10.753","0","0","0.0","0.0"
"FRA","France","2022-07-08","2022","7","8","0","725","0.0","10.753","0","0","0.0","0.0"
"FRA","France","2022-07-09","2022","7","9","0","725","0.0","10.753","0","0","0.0","0.0"
"FRA","France","2022-07-10","2022","7","10","0","725","0.0","10.753","0","0","0.0","0.0"
"FRA","France","2022-07-11","2022","7","11","0","725","0.0","10.753","0","0","0.0","0.0"
"FRA","France","2022-07-12","2022","7","12","187","912","2.774","13.527","0","0","0.0","0.0"
"FRA","France","2022-07-13","2022","7","13","0","912","0.0","13.527","0","0","0.0","0.0"
"FRA","France","2022-07-14","2022","7","14","0","912","0.0","13.527","0","0","0.0","0.0"
"FRA","France","2022-07-15","2022","7","15","1","913","0.015","13.542","0","0","0.0","0.0"
"FRA","France","2022-07-16","2022","7","16","0","913","0.0","13.542","0","0","0.0","0.0"
"FRA","France","2022-07-17","2022","7","17","0","913","0.0","13.542","0","0","0.0","0.0"
"FRA","France","2022-07-18","2022","7","18","0","913","0.0","13.542","0","0","0.0","0.0"
"FRA","France","2022-07-19","2022","7","19","526","1439","7.802","21.343","0","0","0.0","0.0"
"FRA","France","2022-07-20","2022","7","20","0","1439","0.0","21.343","0","0","0.0","0.0"
"FRA","France","2022-07-21","2022","7","21","128","1567","1.898","23.242","0","0","0.0","0.0"
"FRA","France","2022-07-22","2022","7","22","0","1567","0.0","23.242","0","0","0.0","0.0"
"FRA","France","2022-07-23","2022","7","23","0","1567","0.0","23.242","0","0","0.0","0.0"
"FRA","France","2022-07-24","2022","7","24","0","1567","0.0","23.242","0","0","0.0","0.0"
"FRA","France","2022-07-25","2022","7","25","1","1568","0.015","23.257","0","0","0.0","0.0"
"FRA","France","2022-07-26","2022","7","26","268","1836","3.975","27.231","0","0","0.0","0.0"
"FRA","France","2022-07-27","2022","7","27","0","1836","0.0","27.231","0","0","0.0","0.0"
"FRA","France","2022-07-28","2022","7","28","119","1955","1.765","28.996","0","0","0.0","0.0"
"FRA","France","2022-07-29","2022","7","29","0","1955","0.0","28.996","0","0","0.0","0.0"
"FRA","France","2022-07-30","2022","7","30","0","1955","0.0","28.996","0","0","0.0","0.0"
"FRA","France","2022-07-31","2022","7","31","0","1955","0.0","28.996","0","0","0.0","0.0"
"FRA","France","2022-08-01","2022","8","1","1","1956","0.015","29.011","0","0","0.0","0.0"
"FRA","France","2022-08-02","2022","8","2","284","2240","4.212","33.224","0","0","0.0","0.0"
"FRA","France","2022-08-03","2022","8","3","0","2240","0.0","33.224","0","0","0.0","0.0"
"FRA","France","2022-08-04","2022","8","4","184","2424","2.729","35.953","0","0","0.0","0.0"
"FRA","France","2022-08-05","2022","8","5","0","2424","0.0","35.953","0","0","0.0","0.0"
"FRA","France","2022-08-06","2022","8","6","0","2424","0.0","35.953","0","0","0.0","0.0"
"FRA","France","2022-08-07","2022","8","7","0","2424","0.0","35.953","0","0","0.0","0.0"
"FRA","France","2022-08-08","2022","8","8","0","2424","0.0","35.953","0","0","0.0","0.0"
"FRA","France","2022-08-09","2022","8","9","177","2601","2.625","38.578","0","0","0.0","0.0"
"FRA","France","2022-08-10","2022","8","10","0","2601","0.0","38.578","0","0","0.0","0.0"
"FRA","France","2022-08-11","2022","8","11","72","2673","1.068","39.646","0","0","0.0","0.0"
"FRA","France","2022-08-12","2022","8","12","0","2673","0.0","39.646","0","0","0.0","0.0"
"FRA","France","2022-08-13","2022","8","13","0","2673","0.0","39.646","0","0","0.0","0.0"
"FRA","France","2022-08-14","2022","8","14","0","2673","0.0","39.646","0","0","0.0","0.0"
"FRA","France","2022-08-15","2022","8","15","0","2673","0.0","39.646","0","0","0.0","0.0"
"FRA","France","2022-08-16","2022","8","16","75","2748","1.112","40.758","0","0","0.0","0.0"
"FRA","France","2022-08-17","2022","8","17","0","2748","0.0","40.758","0","0","0.0","0.0"
"FRA","France","2022-08-18","2022","8","18","140","2888","2.076","42.835","0","0","0.0","0.0"
"FRA","France","2022-08-19","2022","8","19","0","2888","0.0","42.835","0","0","0.0","0.0"
"FRA","France","2022-08-20","2022","8","20","0","2888","0.0","42.835","0","0","0.0","0.0"
"FRA","France","2022-08-21","2022","8","21","0","2888","0.0","42.835","0","0","0.0","0.0"
"FRA","France","2022-08-22","2022","8","22","0","2888","0.0","42.835","0","0","0.0","0.0"
"FRA","France","2022-08-23","2022","8","23","532","3420","7.891","50.725","0","0","0.0","0.0"
"FRA","France","2022-08-24","2022","8","24","0","3420","0.0","50.725","0","0","0.0","0.0"
"FRA","France","2022-08-25","2022","8","25","0","3420","0.0","50.725","0","0","0.0","0.0"
"FRA","France","2022-08-26","2022","8","26","0","3420","0.0","50.725","0","0","0.0","0.0"
"FRA","France","2022-08-27","2022","8","27","0","3420","0.0","50.725","0","0","0.0","0.0"
"FRA","France","2022-08-28","2022","8","28","0","3420","0.0","50.725","0","0","0.0","0.0"
